step,oracle_price,pool_a_mid,pool_b_mid,pool_a_fee_buy,pool_a_fee_sell,pool_b_fee_buy,pool_b_fee_sell,action,agent_qty_a,agent_qty_b,agent_cash_flow_x,agent_fee_paid_x,agent_gas_x,remaining_after,post_trade_gap_a_bps,post_trade_gap_b_bps,noise_buy_a,noise_buy_b,noise_sell_a,noise_sell_b,arb_delta_a,arb_delta_b,reward
18,1001.8365946052525,1007.6251445823278,1005.6720681512307,0.0056059008187433965,0.00039409918125660366,0.004617184643548496,0.0013828153564515043,exec_10_A,1.0591107618037499,0.0,1068.850188817646,4.365523855662559,2.0,9.531996856233748,42.972381971124584,39.670167605303526,1.7605623619260298,1.3078869450636499,1.0264452624239109,1.376707901907536,0.0,0.0,-0.00023478854027792295
19,1002.4362476929724,1003.8342942141326,1009.1852442088067,0.002954891105266759,0.003045108894733241,0.0056598505329012935,0.0003401494670987066,exec_25_B,0.0,2.382999214058437,2413.3996473661437,11.14311179056449,2.0,7.148997642175312,51.7628617410559,80.40123130270798,0.8882642012956323,0.34760924508722185,0.3914180145583448,0.993410567121903,-2.376101060114024,0.0,-0.0006480086661541281
20,1003.8978604952935,1011.9419275132424,1008.5980543890271,0.007222466864711852,0.0001,0.005531580548667557,0.00046841945133244264,exec_50_A,3.574498821087656,0.0,3611.7736856422316,10.672397937940787,2.0,3.574498821087656,71.37577415160764,52.66854250396149,1.0760556543150586,0.6977312280731607,0.6441941194618663,0.9874534143838094,0.0,0.0,-0.0007854972910915148
21,1003.525732043189,1004.6297207473067,1005.0000193328771,0.003231611373528634,0.002768388626471366,0.003418756641600247,0.002581243358399753,exec_25_B,0.0,0.893624705271914,907.1356459590686,5.017893894190138,2.0,2.680874115815742,83.8662647236549,68.6092175092323,0.2672783724261413,1.367756123287082,1.0844005727439114,0.42067823115561215,-2.7940362485783226,-3.62153100265823,-0.0003102188137430926
22,1004.1650412232168,1006.063646745499,1006.2757918340146,0.0036899353058890976,0.0023100646941109026,0.003797094742700499,0.002202905257299501,exec_50_A,1.340437057907871,0.0,1352.8264142367632,4.371809226657433,2.0,1.340437057907871,31.564958875792854,8.315148161731788,0.3292011672806502,0.9632515513486459,0.958386870213835,0.3307218866846744,0.0,0.0,-0.00028778712657784127
23,1004.6831525633959,1007.9339106336726,1007.2041388847767,0.004576250186865903,0.0014237498131340963,0.004207670060244727,0.0017923299397552734,exec_10_B,0.0,0.13404370579078712,135.4172679428989,0.5141921961768503,2.0,1.206393352117084,13.740592529902216,18.546234359185014,1.5341347950748971,1.1414434198157346,0.6087343350289309,0.8159670815549647,0.0,0.0,-0.00006747124304223519
24,1004.7856787159284,1007.5716140885737,1008.8558622020248,0.00415443465351201,0.00184556534648799,0.004802754868613578,0.0011972451313864221,wait,0.0,0.0,0.0,0.0,0.0,1.206393352117084,31.332372509204856,24.069413209979672,0.7944007194504382,1.3795461089171048,0.9734626282524128,0.5635326912665264,0.0,0.0,-0.0
25,1005.2557733805603,1007.8615548079025,1005.1971047362329,0.004235316758366273,0.0017646832416337275,0.0028903975122860723,0.0031096024877139278,wait,0.0,0.0,0.0,0.0,0.0,1.206393352117084,23.03732810432417,35.81266496344331,0.9767237504075738,0.3698953422587584,0.8334153617126591,2.180164630788384,0.0,0.0,-0.0
26,1005.4031564003374,1004.8209152461743,1009.4113183926219,0.001964142926086855,0.004035857073913145,0.0042778605953362435,0.001722139404663757,wait,0.0,0.0,0.0,0.0,0.0,1.206393352117084,24.451866814969915,-2.0494431790152454,0.3123238409167519,2.332195723516023,1.8182984966198066,0.2479603254369649,0.0,0.0,-0.0
27,1006.8736489687551,1008.8811613323705,1004.6715870074546,0.0033311926492248603,0.00266880735077514,0.001212242929329243,0.0047877570706707576,exec_25_A,0.301598338029271,0.0,303.7405557532038,0.5965898639483385,2.0,0.9047950140878129,-14.350303255800005,25.20345453936403,1.8142477221007878,0.07752772896105493,0.10640334057959966,2.4225891147091008,0.0,0.0,-0.00008284435447865576
28,1008.2376146981578,1003.067232491075,1007.8808490444688,0.0001,0.006189516809250514,0.0022306646636410183,0.003769335336358982,exec_25_B,0.0,0.22619875352195323,227.58288293865013,0.2758857406787456,2.0,0.6785962605658598,6.382886581804311,-30.848892516627274,0.08120903831383734,1.5249860322288977,2.962331517900838,0.16154010899752813,0.0,0.0,-0.00006768258833393816
29,1009.4503702179755,1009.3113933196491,1005.4721393623039,0.0026792344419359422,0.003320765558064058,0.0007499839893973406,0.005250016010602659,exec_25_A,0.16964906514146494,0.0,170.215358038342,0.017021535803820598,2.0,0.5089471954243948,-59.85624084658587,-15.54827478212511,2.9669510325600457,0.11095237062849217,0.043263727663018066,1.3033468570119058,0.0,0.0,-0.000051325857937541174
30,1009.9752489838211,1007.2233967621486,1010.1786447269798,0.0015710796478388045,0.004428920352161195,0.0030559296251284787,0.0029440703748715214,exec_25_B,0.0,0.1272367988560987,128.04541271260686,0.0960320094502265,2.0,0.3817103965682961,-6.572989435531877,-42.04553816268315,0.1460865075168596,2.2758587166874293,1.1772712739174114,0.07718984203732497,0.0,0.0,-0.000056172277130163195
31,1010.0809427711893,1012.2091997361338,1008.2033922525311,0.004356917227805266,0.0016430827721947345,0.0023431280626600237,0.0036568719373399764,exec_25_A,0.09542759914207402,0.0,96.27737613426179,0.1512594261918565,2.0,0.2862827974262221,-26.37997921631383,0.9672685787186907,2.5177940234456186,0.30273660947882525,0.15620711093121084,1.276902263498506,0.0,0.0,-0.00005699553984375541
32,1009.5031029183812,1009.6223733542109,1010.6531913434874,0.0036348983410553503,0.00236510165894465,0.004153696280206096,0.0018463037197939036,exec_25_B,0.0,0.07157069935655552,72.33249206709911,0.1694842920045545,2.0,0.21471209806966657,26.806225854378564,-11.439179009084999,0.06409945028883127,1.2089503793680303,1.3366213416109742,0.07274155069014866,0.0,0.0,-0.000055235854210871764
33,1008.3432292042284,1012.2033995934918,1010.6374480623898,0.005200593583974948,0.000799406416025052,0.004412063983355808,0.0015879360166441922,exec_50_A,0.10735604903483328,0.0,108.79622557392163,0.3954632198517345,2.0,0.10735604903483328,14.846115464038645,22.908490604751922,1.5863914085902364,0.8138069441050793,0.4240733377068301,0.8215545425008351,0.0,0.0,-0.00006880353078176682
34,1007.7976756584029,1011.1107553528227,1013.9555421964856,0.004631379871468115,0.001368620128531885,0.006063801588260817,0.0001,wait,0.0,0.0,0.0,0.0,0.0,0.10735604903483328,43.71635340606014,28.17800112638334,0.6086991195993708,1.9844334088521796,1.1456058871719448,0.35552060744484054,0.0,0.0,-0.0
35,1007.8247112149725,1013.6738767024729,1009.8611501083739,0.005962202097574808,0.0001,0.004042240576737775,0.001957759423262226,wait,0.0,0.0,0.0,0.0,0.0,0.10735604903483328,32.60531421073,60.83231452146218,1.54161327101093,0.17972962602417883,0.2835098390740055,2.1908996053826195,0.0,0.0,-0.0
36,1007.7520564679407,1010.3877119320075,1012.8013407000104,0.004519257040212995,0.0014807429597870048,0.0057351843001555184,0.0002648156998444817,exec_25_A,0.02683901225870832,0.0,27.369925809668164,0.1631850290728707,2.0,0.08051703677612496,59.30630631251805,20.92869597136081,0.08454232239100071,1.5456870433202243,1.7252547361910338,0.10022755671276884,0.0,0.0,-0.000050618271019196826
37,1007.3301723300792,1012.0095158224359,1008.8440595647432,0.00627281939958171,0.0001,0.004675215813506559,0.0013247841864934412,wait,0.0,0.0,0.0,0.0,0.0,0.08051703677612496,30.35290400222815,54.31355597416205,1.1481456983508507,0.18538026550927425,0.35067668254812717,2.132333274213499,0.0,0.0,-0.0
38,1005.4763406229333,1008.8994187799166,1007.8169569309781,0.005000914630531994,0.000999085369468006,0.0044542734282272765,0.0015457265717727232,wait,0.0,0.0,0.0,0.0,0.0,0.08051703677612496,64.97592171542308,33.493766145939226,0.2522098753011311,2.7734217052524763,1.7831896910228464,0.20048751357178507,0.0,-3.080134555480754,-0.0
39,1004.903302026188,1007.7195208687593,1010.5618031239779,0.004403644091953449,0.001596355908046551,0.0058389817591628455,0.0001610182408371551,wait,0.0,0.0,0.0,0.0,0.0,0.08051703677612496,39.766181936820715,28.994380841572095,0.8840722260018038,2.005510036076317,1.4667437050654546,0.6517879557648825,0.0,0.0,-0.0
40,1004.8984155620998,1009.9914148476922,1007.2507312679498,0.00538137343924696,0.0006186265607530401,0.0039977968605271015,0.0020022031394728987,wait,0.0,0.0,0.0,0.0,0.0,0.08051703677612496,28.073537215018234,56.357811637211924,1.3334018976937954,0.1549309487636996,0.2123777162599554,1.7885963495531692,0.0,0.0,-0.0
41,1005.241059382939,1005.51713674933,1009.2850796707767,0.0031133249781516736,0.0028866750218483265,0.005015468703162516,0.0009845312968374837,wait,0.0,0.0,0.0,0.0,0.0,0.08051703677612496,47.25588375458067,19.99193990588102,0.16476420580067766,1.309731741798617,2.3761389327215316,0.3050426245121834,0.0,0.0,-0.0
42,1005.2717190093956,1009.5209225428371,1006.6888827744903,0.0050911900016019085,0.0009088099983980912,0.0036616375334396125,0.0023383624665603876,wait,0.0,0.0,0.0,0.0,0.0,0.08051703677612496,2.441307512124515,39.923143021827585,2.0631434252807175,0.11976840434965544,0.0836137181145846,1.402470181506675,0.0,0.0,-0.0
43,1005.3510897631735,1005.6004133137635,1011.8790599264129,0.003141924774825989,0.0028580752251740112,0.006311424724015706,0.0001,wait,0.0,0.0,0.0,0.0,0.0,0.08051703677612496,41.476383943104395,13.306724635190884,0.3330001883882121,2.8319688856036653,2.271236403190166,0.2725939290821267,0.0,0.0,-0.0
44,1005.2853528621965,1009.7486876875539,1006.1313937901715,0.0047164598289935605,0.00128354017100644,0.0028922721179086134,0.0031077278820913867,wait,0.0,0.0,0.0,0.0,0.0,0.08051703677612496,3.134040008341458,65.59040222204655,2.082322291387934,0.018027448021880197,0.031829756480752015,2.853488039829914,0.0,0.0,-0.0
45,1006.32916668118,1007.217336063166,1008.6593036192369,0.0033178375310546184,0.0026821624689453817,0.0040448424510645615,0.0019551575489354387,wait,0.0,0.0,0.0,0.0,0.0,0.08051703677612496,33.980144068081444,-1.9652902604499738,0.08751667755936092,1.3396416033110528,1.3372577063207927,0.08957803545727966,0.0,0.0,-0.0
46,1006.5735004667373,1010.4389710736211,1006.9826673116006,0.0049652475334966755,0.0010347524665033246,0.0032225912099170086,0.0027774087900829915,wait,0.0,0.0,0.0,0.0,0.0,0.08051703677612496,6.39630981870876,20.721816653552025,2.1147551045390136,0.7131055212006452,0.5250328935261043,1.5416845989719274,0.0,0.0,-0.0
47,1006.5196530245039,1007.2633217335781,1009.3381839137535,0.0035889828949656694,0.0024110171050343307,0.0046355842262492605,0.0013644157737507392,wait,0.0,0.0,0.0,0.0,0.0,0.08051703677612496,38.93930970289579,4.600151479460877,0.09498218737210892,1.2889872798047746,1.6619590356313516,0.12549883101828055,0.0,0.0,-0.0
48,1006.0737939589873,1010.169288794931,1005.6398496713375,0.005446880533961641,0.0005531194660383593,0.003160388504547973,0.002839611495452027,wait,0.0,0.0,0.0,0.0,0.0,0.08051703677612496,11.8234644589035,32.44682422270994,1.906024663144167,0.3980016898616707,0.47183134971756696,2.2265927694317345,0.0,0.0,-0.0
49,1005.2965015298137,1004.0588102740081,1010.3739110397214,0.0025649113434813202,0.00343508865651868,0.005754096797700904,0.00024590320229909675,wait,0.0,0.0,0.0,0.0,0.0,0.08051703677612496,48.471145156699535,3.415391787411537,0.07967094152126326,2.4434092371218163,3.102612438818781,0.10451739120069749,0.0,0.0,-0.00003220681471044998
