step,oracle_price,pool_a_mid,pool_b_mid,pool_a_fee_buy,pool_a_fee_sell,pool_b_fee_buy,pool_b_fee_sell,action,agent_qty_a,agent_qty_b,agent_cash_flow_x,agent_fee_paid_x,agent_gas_x,remaining_after,post_trade_gap_a_bps,post_trade_gap_b_bps,noise_buy_a,noise_buy_b,noise_sell_a,noise_sell_b,arb_delta_a,arb_delta_b,reward
0,1000.0,999.384127899336,999.384127899336,0.0025204732499268623,0.003479526750073138,0.0025204732499268623,0.003479526750073138,wait,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1.2618987100708243,1.2618987100708243,1.5699770703586162,1.5699770703586162,0.0,0.0,-0.0
1,1000.3387309667811,1000.2625474992088,1000.2625474992088,0.0030098819703526193,0.002990118029647381,0.0030098819703526193,0.002990118029647381,wait,0.0,0.0,0.0,0.0,0.0,50.0,-9.542798233179454,-9.542798233179454,1.1203694621327838,1.1203694621327838,0.6810431957823531,0.6810431957823531,0.0,0.0,-0.0
2,1000.2428771092774,1002.2373876577167,1002.2373876577167,0.00405574510400202,0.0019442548959979805,0.00405574510400202,0.0019442548959979805,wait,0.0,0.0,0.0,0.0,0.0,50.0,0.1966561360405001,0.1966561360405001,1.6144346698064052,1.6144346698064052,0.6288624676273028,0.6288624676273028,0.0,0.0,-0.0
3,1000.136105450043,1003.5779483241743,1003.5779483241743,0.005151505577020108,0.000848494422979892,0.005151505577020108,0.000848494422979892,wait,0.0,0.0,0.0,0.0,0.0,50.0,21.009962506334173,21.009962506334173,1.509606241895906,1.509606241895906,0.8422385618376471,0.8422385618376471,0.0,0.0,-0.0
4,999.2992998318991,1004.5700841581927,1004.5700841581927,0.005244215780166287,0.0007557842198337135,0.005244215780166287,0.0007557842198337135,wait,0.0,0.0,0.0,0.0,0.0,50.0,42.81648644199864,42.81648644199864,1.2820379853857111,1.2820379853857111,0.7889861114365967,0.7889861114365967,0.0,0.0,-0.0
5,1000.103471476336,1004.342364078079,1004.342364078079,0.0049014030066311534,0.001098596993368847,0.0049014030066311534,0.001098596993368847,wait,0.0,0.0,0.0,0.0,0.0,50.0,44.66150562664387,44.66150562664387,0.6507331104014697,0.6507331104014697,0.7638362900733328,0.7638362900733328,0.0,0.0,-0.0
6,1000.5563368127185,1004.3180152750888,1004.3180152750888,0.004479735056473056,0.0015202649435269448,0.004479735056473056,0.0015202649435269448,wait,0.0,0.0,0.0,0.0,0.0,50.0,37.83922130182936,37.83922130182936,0.9292995463261597,0.9292995463261597,0.9413952974877042,0.9413952974877042,0.0,0.0,-0.0
7,1001.3692153330843,1003.0970536477924,1003.0970536477924,0.003484044270834997,0.002515955729165003,0.003484044270834997,0.002515955729165003,wait,0.0,0.0,0.0,0.0,0.0,50.0,29.447679206152035,29.447679206152035,0.6565454325571379,0.6565454325571379,1.2636469849819838,1.2636469849819838,0.0,0.0,-0.0
8,1002.1317257229301,1002.3444579540708,1002.3444579540708,0.0026946045423201863,0.003305395457679814,0.0026946045423201863,0.003305395457679814,wait,0.0,0.0,0.0,0.0,0.0,50.0,9.632744878583122,9.632744878583122,1.261488431311566,1.261488431311566,1.636255795712016,1.636255795712016,0.0,0.0,-0.0
9,1002.9540044894464,1008.1414701135338,1007.2145326169739,0.005247851008194026,0.0007521489918059744,0.0047791716446095815,0.0012208283553904187,exec_10_A,5.0,0.0,5050.545700472805,13.609223385689802,2.0,45.0,94.73514316581065,-6.077512354975444,0.0154027460967042,2.431873831647825,2.1395283831908967,0.01418128137464687,0.0,0.0,-0.0010509140094561008
