step,oracle_price,pool_a_mid,pool_b_mid,pool_a_fee_buy,pool_a_fee_sell,pool_b_fee_buy,pool_b_fee_sell,action,agent_qty_a,agent_qty_b,agent_cash_flow_x,agent_fee_paid_x,agent_gas_x,remaining_after,post_trade_gap_a_bps,post_trade_gap_b_bps,noise_buy_a,noise_buy_b,noise_sell_a,noise_sell_b,arb_delta_a,arb_delta_b,reward
10,1000.0060598702765,1006.6204326686011,1002.5949006319738,0.006411923075521941,0.0001,0.004368804966601678,0.001631195033398322,wait,0.0,0.0,0.0,0.0,0.0,45.0,36.39232667915209,51.204912440731434,2.1125649509337387,0.6841687389563488,0.6363840232966267,1.9427153383330598,0.0,0.0,-0.0
11,999.8513642196937,1001.5252308437684,1006.2130753094791,0.004450096848199553,0.0015499031518004477,0.006832280762374656,0.0001,wait,0.0,0.0,0.0,0.0,0.0,45.0,67.70074724246803,27.43944260576438,0.09140589189678046,1.960491868771792,2.623531929455255,0.16328623171134443,0.0,0.0,-0.0
12,998.6202261486771,1004.9977635794189,1001.3817141693642,0.006420885531079107,0.0001,0.004582602693741512,0.0014173973062584883,wait,0.0,0.0,0.0,0.0,0.0,45.0,29.09018482726774,76.03340050586476,1.8417354092716172,0.05153381555138855,0.11392555037530583,2.453528167736012,0.0,0.0,-0.0
13,998.2199363596311,1002.040272709194,1000.636455712862,0.004731449437558465,0.0012685505624415354,0.004018046815578618,0.0019819531844213825,wait,0.0,0.0,0.0,0.0,0.0,45.0,67.89913698283367,31.674160118095973,0.16546790873570125,2.611528775547561,1.6364439367463353,0.13862964777185308,0.0,-2.844965077032157,-0.0
14,998.6063400527196,999.9983723709905,1003.7368473489043,0.0033270525476287254,0.0026729474523712747,0.005225530653996612,0.0007744693460033881,wait,0.0,0.0,0.0,0.0,0.0,45.0,34.38725069874032,20.329488995986665,0.7409101609009593,2.1562069775921926,1.760301963077798,0.6110795936202308,0.0,0.0,-0.0
15,999.3294046305897,1006.0833687036353,1001.1040584406418,0.006095014905432015,0.0001,0.003568021855156377,0.002431978144843623,exec_10_A,4.5,0.0,4535.4237560100655,15.089593162008896,2.0,40.5,97.3659144274616,44.10400312341357,0.331518144977833,1.8392191878911757,1.8028277626819236,0.3295068418396152,0.0,-2.8213432274401384,-0.0007484751202013104
16,999.9490382997182,1001.0490922472426,1007.2662033376605,0.0036817543267619987,0.0023182456732380014,0.006837795979647312,0.0001,exec_10_B,0.0,4.05,4085.5452707493505,14.577314816264334,2.0,36.45,61.34643035756872,93.18497065988736,1.0850471298960873,0.791757136898804,1.1768727245504818,1.7799080158806564,-2.4119172109864166,0.0,-0.0007509054149870099
17,999.662028626597,1002.986860605136,1000.7617668319067,0.0047014274641132316,0.0012985725358867688,0.0035717931796772923,0.002428206820322708,exec_10_A,3.6450000000000005,0.0,3675.712656955069,13.533070978678097,2.0,32.805,87.31626348763554,76.06745573312018,2.30302207492987,0.8114684199866372,0.5096502740665851,0.8887991374359255,-4.472412455138738,-3.15542499391654,-0.0006542531391013744
18,999.6132616203773,1001.913932798452,1006.2537929675096,0.003930448199398378,0.0020695518006016225,0.0061327064305293656,0.0001,exec_10_B,0.0,3.2805,3305.6154039902217,11.806974554608587,2.0,29.5245,33.749041897364215,77.52478061528069,2.4632012125487983,0.4836157222198117,0.20554767698533297,1.0324753896039878,-2.7921517329779135,0.0,-0.0005423080798044339
19,1000.0407061576551,1003.1167489377905,1001.1408609499078,0.004767920497713843,0.0012320795022861565,0.003764803046820026,0.0022351969531799742,exec_10_A,2.9524500000000002,0.0,2978.575839000327,11.70713804317029,2.0,26.57205,78.21123657606789,62.12833909257935,1.3537072650874797,0.9910918913048948,0.5636305134676463,0.6806347162266102,-3.1433805529986785,-2.8528206012963437,-0.0005625167800065356
20,999.6096475576293,1004.7906235257918,1003.13919374673,0.005376205317691307,0.0006237946823086935,0.004538211175800094,0.0014617888241999057,exec_10_B,0.0,2.6572050000000003,2677.4080952062604,10.079914154413018,2.0,23.914845,35.0847092035395,68.7871169905244,1.4843904339253151,0.45344504044900247,0.6523918423194426,2.1146818299318784,0.0,0.0,-0.0004440619041252012
21,1000.0696561910647,1001.6945775980587,1002.5352206286374,0.004109896458670715,0.001890103541329285,0.00453672698826838,0.00146327301173162,exec_10_B,0.0,2.3914845000000002,2415.7148032756836,10.963023917771352,2.0,21.5233605,47.20638513028896,78.91817298167862,1.9696172629679314,0.6115417389754171,0.29420957812848103,0.9388270067335169,-3.2159339145513286,-2.3649051536028765,-0.0005246060655136717
22,999.4827873460138,1004.5451384409726,1004.6657726106579,0.00535017427843409,0.00064982572156591,0.005411399921280256,0.0005886000787197442,exec_10_A,2.15233605,0.0,2169.554351207099,8.916643744919838,2.0,19.37102445,65.4477888317938,30.54012856718542,0.2744031880057811,1.2787981858016586,1.0081011179010726,0.21924894756589552,0.0,0.0,-0.00038436602414197295
23,999.8681397778553,1004.4004999661912,1004.1518713491972,0.004956688908213415,0.0010433110917865852,0.0048305806800331445,0.0011694193199668556,wait,0.0,0.0,0.0,0.0,0.0,19.37102445,46.77615454530216,47.982655331617174,0.9651721380112075,0.8804569335749273,1.0370088680387886,1.1357176171802414,0.0,0.0,-0.0
24,1000.5058167567021,1005.8971290786918,1004.9224056962672,0.005927055037340485,0.0001,0.005432459556894597,0.0005675404431054036,exec_10_B,0.0,1.937102445,1958.3883004169024,9.460152687996924,2.0,17.433922005,38.92714209412957,75.5197261199024,1.0398079416993136,0.1758266882130326,0.2972355533287773,1.7302691480546797,0.0,0.0,-0.000465717108338049
25,1000.0764382613959,1001.1766323628935,1001.6449887404013,0.003213669526915333,0.002786330473084667,0.0034511802245698834,0.0025488197754301167,exec_10_B,0.0,1.7433922005,1764.6273975468314,9.586266970161432,2.0,15.690529804499999,58.20245927816321,83.67118716734822,1.685695689602307,0.6015146988096273,0.3697427431737417,1.0418076055253116,-3.6637426787656295,-2.9337719611072544,-0.0004647039409366289
26,1000.7487719409608,1004.5485248794654,1008.8064701951773,0.004628849349528549,0.0013711506504714512,0.006786819189396464,0.0001,split_50,3.9226324511249997,3.9226324511249997,7913.665886273478,26.372029237334118,4.0,7.845264902249999,83.27253835933536,88.00814666355038,1.0006417153776361,0.6990835608168248,0.7491033659966564,1.0688328487031673,-2.4954349901515798,0.0,-0.0014480196804695696
27,1001.2817821464197,1003.6592319372885,1002.3833022587919,0.004030097784031874,0.001969902215968126,0.0033836192418398047,0.0026163807581601954,exec_50_A,3.9226324511249997,0.0,3974.424952407886,18.397014355703504,2.0,3.9226324511249997,111.98068957592622,75.15055384935873,0.4240537255331487,0.8996509603944112,1.6306104925678615,0.49285083156941895,-3.157999021072783,-3.5916390033895595,-0.001075850025657728
28,1001.6123095453253,1007.1962690144967,1005.2864317036903,0.005710017779159093,0.000289982220840907,0.004742582745276774,0.0012574172547232263,exec_50_B,0.0,1.9613162255624998,1976.5466333298239,6.6878812209286025,2.0,1.9613162255624998,20.436274319476038,47.116858400117785,2.2415406928932753,0.8132077784147976,0.4873203028320284,1.331267384500223,0.0,0.0,-0.0003446081553464819
29,1001.8028635241269,1004.9226908813807,1006.7157359788454,0.004776243918130092,0.0012237560818699074,0.005684906211192952,0.0003150937888070481,exec_50_B,0.0,0.9806581127812499,991.5149167490914,4.70234153585875,2.0,0.9806581127812499,53.83699415069495,54.53544972731735,0.47259627480920396,0.7462333708923552,1.5991314271370436,1.0186242329369264,0.0,0.0,-0.00025713607935683055
30,1001.3741075167209,1006.6421437055603,1004.8242424372721,0.005861283740015327,0.00013871625998467278,0.0049396407320781415,0.0010603592679218588,exec_50_A,0.49032905639062496,0.0,495.35103127974105,2.365917350489383,2.0,0.49032905639062496,45.3099438743549,53.34298562373514,0.9251668962905286,0.389067200648426,0.5631725589774959,1.3266877089964768,0.0,0.0,-0.00014043949778232219
31,1000.951549481408,1005.3528017756028,1006.7797725459632,0.005593943975391546,0.0004060560246084547,0.006317936720098531,0.0001,exec_50_B,0.0,0.24516452819531248,247.63102561529942,1.2232083006556138,2.0,0.24516452819531248,56.851844897993004,43.62605373240641,0.3347664576709201,1.041029117146623,0.9736811682831007,0.3168762185438193,0.0,0.0,-0.000089329948399739
32,1000.1826572327113,1001.5895413573969,1001.2829681867628,0.003550561739484162,0.002449438260515838,0.0033950549736595126,0.0026049450263404875,wait,0.0,0.0,0.0,0.0,0.0,0.24516452819531248,51.69200351059966,65.95910522488585,1.245594932236407,0.4198030639968484,0.3806047340884217,0.9047316496795073,-2.7368696670671397,-2.2469500056026845,-0.0
33,1000.4948747253745,1001.2643306557861,1001.655462264264,0.003210874472911933,0.002789125527088067,0.00340920488530351,0.00259079511469649,wait,0.0,0.0,0.0,0.0,0.0,0.24516452819531248,10.941251771258258,7.877036467623893,0.673334629050384,0.8495158836895204,0.8355925611433207,0.6636785438799481,0.0,0.0,-0.0
34,1000.8423812867658,1000.87600321693,1000.212488058955,0.0034571336080709077,0.0025428663919290924,0.0031203922899357547,0.0028796077100642454,exec_50_A,0.12258226409765624,0.0,123.14771723855397,0.39541186167865305,2.0,0.12258226409765624,6.6706227760075025,8.123966297798445,0.9967584204542334,0.8383967588517421,1.313193143567653,1.5588744976849354,0.0,0.0,-0.000051309062817954614
35,999.969609372404,998.7367600954525,1000.9040112734103,0.002368407986993504,0.003631592013006496,0.003468309468902874,0.002531690531097126,wait,0.0,0.0,0.0,0.0,0.0,0.12258226409765624,9.064213912410109,2.4288606801112134,0.9510351329334182,1.5728810539399374,2.020968181764547,1.2274087509729574,0.0,0.0,-0.0
36,999.9828501037886,1002.7131680474394,998.7215079415153,0.0046821464753897596,0.0013178535246102406,0.0026551771568809916,0.0033448228431190085,wait,0.0,0.0,0.0,0.0,0.0,0.12258226409765624,-12.461113790168865,9.211769677111574,2.287269373587043,0.4427595544704791,0.30122060502696046,1.5343185944710314,0.0,0.0,-0.0
37,999.3874684968046,999.8223968223326,1003.255537184911,0.0028746322786111873,0.003125367721388813,0.004616817314762093,0.0013831826852379074,wait,0.0,0.0,0.0,0.0,0.0,0.12258226409765624,33.27737894929817,-6.663687271274124,0.11301384954756197,2.340866301646785,1.5556570387064539,0.07720176698950998,0.0,0.0,-0.0
38,1000.0548433802941,1005.1313976096537,999.8735894940837,0.005194988501018927,0.000805011498981073,0.002528813699652229,0.003471186300347771,wait,0.0,0.0,0.0,0.0,0.0,0.12258226409765624,-2.3243381050558978,32.005182773758655,2.7878959601218796,0.20596018103180658,0.14321591660325494,1.89297632538543,0.0,0.0,-0.0
39,1000.7858950415034,1000.1247841517082,1005.1368569935518,0.0024240282614156512,0.003575971738584349,0.004964434194552465,0.0010355658054475355,wait,0.0,0.0,0.0,0.0,0.0,0.12258226409765624,43.420901410387195,-9.115891340393619,0.049501212451900006,2.670685949303212,2.5429815994980123,0.04889927482911919,0.0,0.0,-0.0
40,1001.2475220486691,1003.1363019834922,1002.7542265755807,0.003949579983522172,0.0020504200164778285,0.003755922891589892,0.0022440771084101083,exec_50_A,0.06129113204882812,0.0,61.4514979147543,0.14896016765168696,2.0,0.06129113204882812,-9.98875295164419,38.84488959258162,1.4708457507567028,0.03503663583788392,0.030051160454611054,1.2193369247477264,0.0,0.0,-0.000043207317318523625
41,1001.2461245406435,1000.7377556052091,1001.729771684163,0.002152738451604794,0.0038472615483952062,0.002654978526238583,0.003345021473761417,wait,0.0,0.0,0.0,0.0,0.0,0.06129113204882812,18.878249778154714,15.062250908877356,0.6609189989398304,0.882977634085314,1.8567171368377675,1.393487357950522,0.0,0.0,-0.0
42,1002.422985298972,1001.7923098524694,999.9834695989841,0.003198197583429102,0.002801802416570898,0.002281493319619841,0.0037185066803801592,wait,0.0,0.0,0.0,0.0,0.0,0.06129113204882812,-16.81156276818829,-6.915380283326665,1.2142991854921465,0.5741499716110842,0.6880209250689497,1.446180690344349,0.0,0.0,-0.0
43,1001.4063356076283,1000.486258153302,1002.1766357041838,0.002288120187121756,0.0037118798128782443,0.0031443694800885043,0.002855630519911496,wait,0.0,0.0,0.0,0.0,0.0,0.06129113204882812,3.8543219781700606,-14.20867791675013,0.34403746542694014,1.3513235788073759,0.9959491026642795,0.25651386087575295,0.0,0.0,-0.0
44,1001.8972025824347,1003.799934101519,1000.990359126435,0.003919221246912629,0.0020807787530873713,0.0024961896387719847,0.0035038103612280154,wait,0.0,0.0,0.0,0.0,0.0,0.06129113204882812,-14.082726506232344,2.789039843896581,1.9730636210604608,0.5497905542869813,0.3215347376444803,1.141522906935432,0.0,0.0,-0.0
45,1001.9809783012367,1001.9950826951562,1006.0156075086007,0.002936404907662083,0.003063595092337917,0.004972484367780857,0.0010275156322191435,exec_50_B,0.0,0.03064556602441406,30.753623592021974,0.07676687656509884,2.0,0.03064556602441406,18.153596122814395,-9.273969933940885,0.3226809768035351,2.621925036335689,1.221199113413897,0.1530815635236015,0.0,0.0,-0.000042161151352158296
46,1002.1019413887989,1007.7236947621382,1003.8520416183104,0.0057696125356277855,0.0002303874643722146,0.0038092016547025464,0.0021907983452974537,wait,0.0,0.0,0.0,0.0,0.0,0.03064556602441406,-1.0663455406006597,39.05457077927586,2.9028321270570054,0.1380033818436815,0.05926371423616474,1.211830206354004,0.0,0.0,-0.0
47,1002.2189166525421,1001.7290355618254,1006.7574628470951,0.002821725518109583,0.003178274481890417,0.005368325452419443,0.0006316745475805569,exec_50_B,0.0,0.01532278301220703,15.440860510713966,0.05881735140744304,2.0,0.01532278301220703,54.92590509049906,16.602644954770064,0.08583514586784215,1.5954565814452157,3.062056443123145,0.16955009577135632,0.0,0.0,-0.000042361549970138735
48,1002.0595784033795,1006.2144469475784,1002.4149343080363,0.0052806845969325805,0.00071931540306742,0.0033557537155423645,0.0026442462844576357,exec_50_A,0.007661391506103515,0.0,7.696414342890361,0.021717168749278315,2.0,0.007661391506103515,-3.1453232023763897,46.8822866919838,2.2727526010186616,0.05067352195020967,0.05099648882956252,2.2070924867713515,0.0,0.0,-0.00004070045673573693
49,1001.6869175432372,1001.6158173937852,1007.1122382832451,0.002498739781452878,0.003501260218547122,0.00528089857039961,0.0007191014296003902,wait,0.0,0.0,0.0,0.0,0.0,0.007661391506103515,45.1990469781268,7.267907287685002,0.13846309791375674,2.471575567003639,2.4243479702473865,0.13959824954550984,0.0,0.0,-3.064556602441406e-6
