policy,seed_set,arb_profit_x,arb_trade_count,avg_depth_factor,avg_fee_a,avg_fee_b,avg_oracle_gap_a_bps,avg_oracle_gap_b_bps,avg_slippage_bps,completion_rate,drift_bps,fee_paid_bps,fees_paid_x,filled_qty,forced_terminal_cost_bps,gas_paid_bps,gas_paid_x,jit_event_count,mean_post_trade_gap_bps,min_depth_factor,mode,n_steps,route_concentration,route_share_a,route_share_b,seed,shortfall_bps,slippage_ex_fee_bps,terminal_penalty_bps,total_reward,wait_share
rl,test,67.5312077148451,15,1.0,0.00478929406453513,0.004866163860884377,35.61576479013302,37.13048205113626,84.64104121937501,0.9571060141469481,16.026617586266347,36.67532703777038,183.37663518885188,47.8553007073474,0.0,7.6000000000000005,38.0,0,73.86617353431586,1.0,DynamicDuopoly,50,0.6114081273596886,0.7360170834491527,0.26398291655084716,30000,113.21586435160167,44.33512255695318,8.578797170610375,-0.01132158643516004,0.66
rl,fresh,46.16176125462471,13,1.0,0.00454285327211561,0.004497263149317371,30.699519617087148,29.801045159312686,75.09532406568901,0.9364533542917749,21.04062029493134,32.40668973872762,162.0334486936381,46.822667714588746,0.0,6.800000000000001,34.0,0,70.05438610222005,1.0,DynamicDuopoly,50,0.7546705539229723,0.8568406884892559,0.14315931151074418,40000,110.87321754952049,37.916578374214716,12.709329141645,-0.011087321754951862,0.7
