policy,seed_set,arb_profit_x,arb_trade_count,avg_fee_a,avg_fee_b,avg_oracle_gap_a_bps,avg_oracle_gap_b_bps,avg_slippage_bps,completion_rate,drift_bps,fee_paid_bps,fees_paid_x,filled_qty,forced_terminal_cost_bps,gas_paid_bps,gas_paid_x,mean_post_trade_gap_bps,mode,n_steps,route_concentration,route_share_a,route_share_b,seed,shortfall_bps,slippage_ex_fee_bps,terminal_penalty_bps,total_reward,wait_share
rl,test,66.38754625834918,13,0.004446568616091459,0.004815889273443136,28.82379101742747,36.101705798865936,92.50427740808327,0.9841133385729437,2.7688454822477917,42.21850459010082,211.09252295050408,49.20566692864718,0.0,7.2,36.0,75.47816093803809,DynamicDuopoly,50,0.5308760886400918,0.3757500731587903,0.6242499268412096,30049,104.18087104000674,48.81618868224573,3.17733228541125,-0.010418087104000565,0.66
rl,test,64.74180527530552,14,0.004526732342121948,0.004899927147861719,30.419468037002193,37.77377434756264,91.14286464697993,0.9911740769849686,13.407350254235157,45.15994695607859,225.79973478039295,49.55870384924843,0.0,7.2,36.0,71.62416829665912,DynamicDuopoly,50,0.554207299646996,0.33536813849227715,0.6646318615077228,30050,112.71097959747905,45.178497784157656,1.76518460300625,-0.011271097959747737,0.66
rl,test,58.03677663123244,11,0.004504177628666997,0.004282606726243589,29.912708883515133,25.54642998617036,88.1356492367775,0.9031448777500001,50.26729506371985,35.034466181747845,175.17233090873924,45.1572438875,0.0,4.8,24.0,82.84220541341493,DynamicDuopoly,50,0.5125429755388399,0.5791927254829631,0.4208072745170369,30051,154.03757966908543,44.56479397361845,19.37102445,-0.015403757966908588,0.78
rl,test,54.76003141129968,11,0.004731983194353763,0.004333938580478628,34.42893379875111,26.585270344239685,78.93233965506715,0.9911740769849686,48.13251384503899,40.37154550574245,201.85772752871225,49.55870384924843,0.0,7.2,36.0,66.6460253387591,DynamicDuopoly,50,0.621959317735697,0.7469405978526993,0.25305940214730066,30052,135.33338734992188,37.864143396132775,1.76518460300625,-0.013533338734992018,0.66
rl,test,79.83389043775605,13,0.004281420523490306,0.004953715049193833,25.56681428694032,38.81495509163918,90.68684368788634,0.9911740769849686,-8.28140532471541,43.764517949802375,218.8225897490119,49.55870384924843,0.0,7.2,36.0,68.6894442909898,DynamicDuopoly,50,0.7150019854635226,0.17212655988665174,0.8278734401133482,30053,90.57022786531356,46.121930637218476,1.76518460300625,-0.009057022786531173,0.66
rl,test,75.56496435465533,13,0.004618364306089363,0.0043934623157117665,32.184777729850246,27.75292142909789,93.3830784279768,0.9841133385729437,31.511568040608267,46.56649996146569,232.83249980732842,49.20566692864718,0.0,7.2,36.0,69.04391429260406,DynamicDuopoly,50,0.5237013120458093,0.6088607184566804,0.3911392815433195,30054,133.78843340399703,45.33303311650959,3.17733228541125,-0.013378843340399488,0.66
rl,test,79.77545664551872,13,0.004217237384911465,0.004792818307865538,24.28004845817078,35.622432537154786,84.39192631387276,0.9841133385729437,-9.940358190077765,40.94898010323743,204.74490051618716,49.20566692864718,0.0,7.2,36.0,69.78186195946971,DynamicDuopoly,50,0.7366370950537469,0.15602536790211782,0.8439746320978823,30055,83.48819444868364,42.10224025010973,3.17733228541125,-0.008348819444868072,0.66
rl,test,102.11350827866318,14,0.00458748127315796,0.0050873650028675395,31.640779090954048,41.49154452727538,92.50953657252704,0.9980141673216179,16.093587883474306,44.72050035317369,223.60250176586845,49.90070836608089,0.0,8.4,42.0,69.63732166308685,DynamicDuopoly,50,0.728170553671596,0.16223487918999385,0.8377651208100061,30056,117.21658253089166,47.605327758565636,0.39716653567640625,-0.011721658253089021,0.6
rl,test,67.05017763415344,13,0.004536637918097073,0.00467502320532968,30.593898672683423,33.32065228178269,92.31137303330193,0.9823481539699374,21.14511407399514,45.75995598244926,228.79977991224632,49.11740769849687,0.0,6.800000000000001,34.0,73.76402628720582,DynamicDuopoly,50,0.5086025134661953,0.43441603295699754,0.5655839670430025,30057,122.15739016970136,44.92195090724515,3.5303692060125,-0.012215739016970185,0.68
rl,test,82.6211168596451,12,0.004475178219223881,0.004895818153320205,29.398142936569876,37.687278167738775,93.64999460678021,0.9714040094312986,9.852148559162293,45.915762624930444,229.57881312465224,48.57020047156493,0.0,7.2,36.0,71.85202787078754,DynamicDuopoly,50,0.5922267218136277,0.28525978274479236,0.7147402172552078,30058,113.74332691715169,45.05621761931534,5.71919811374025,-0.011374332691714822,0.66
rl,test,67.71455091271264,18,0.004492170621887009,0.005099507820287087,29.754558689869032,41.72268831130906,89.60380853196786,0.9946382517683685,-32.617217597176236,43.4398467196459,217.1992335982295,49.731912588418425,0.0,8.4,42.0,70.00028272101778,DynamicDuopoly,50,0.7478284983436032,0.1479854418183794,0.8520145581816206,30059,65.9785075191769,45.68352875037824,1.072349646326297,-0.006597850751917414,0.6
rl,test,96.43252133374835,14,0.004501169765462589,0.005069731401666989,29.92988064514878,41.13387335110308,83.60145315246484,0.9891037987468749,16.916455785845447,42.352574469834444,211.7628723491722,49.45518993734375,0.0,6.800000000000001,34.0,72.42971549174435,DynamicDuopoly,50,0.6217652107733356,0.2532559921970388,0.7467440078029612,30060,108.58621093033405,40.33794042402744,2.179240250625,-0.010858621093033205,0.7
rl,test,98.45413386058499,14,0.004819887022854072,0.004805174474318742,36.215727440672424,35.92579629374808,92.95616277962824,0.9901934188721875,36.00132060549998,43.44936048000235,217.24680240001175,49.50967094360937,0.0,6.800000000000001,34.0,77.86639435186864,DynamicDuopoly,50,0.5000545325469112,0.505221711736173,0.49477828826382686,30061,136.80721745906166,48.59522014799732,1.9613162255624998,-0.013680721745906222,0.68
rl,test,26.327172455433356,12,0.004440988430991622,0.004648574817079071,28.696974195142715,32.787633636927566,96.75425790309178,0.87290670858355,35.124051253307236,42.40829905402438,212.0414952701219,43.6453354291775,0.0,5.6,28.0,73.88055117421428,DynamicDuopoly,50,0.5476721649978169,0.345610614034162,0.654389385965838,30062,150.6001503442295,42.049141753607415,25.41865828329,-0.015060015034422898,0.72
rl,test,90.9205826061293,15,0.004428063889944241,0.005012073199157225,28.476424420873954,39.98496892420302,101.40788528190437,0.9865478996875001,-21.081835938216773,49.087494930422785,245.4374746521139,49.327394984375005,0.0,5.999999999999999,30.0,82.21664602301213,DynamicDuopoly,50,0.7262945032562775,0.16362632143977315,0.8363736785602268,30063,87.65232036089782,50.95624130619092,2.6904200624999994,-0.008765232036089692,0.74
