step,oracle_price,pool_a_mid,pool_b_mid,pool_a_fee_buy,pool_a_fee_sell,pool_b_fee_buy,pool_b_fee_sell,action,agent_qty_a,agent_qty_b,agent_cash_flow_x,agent_fee_paid_x,agent_gas_x,remaining_after,post_trade_gap_a_bps,post_trade_gap_b_bps,noise_buy_a,noise_buy_b,noise_sell_a,noise_sell_b,arb_delta_a,arb_delta_b,reward
10,998.1437436260148,1002.6737197675133,1001.8576650760291,0.004647106164138554,0.0013528938358614462,0.004232728060233714,0.0017672719397662869,exec_10_B,0.0,1.7433922005,1755.7221198735313,7.703477992406533,2.0,15.690529804499999,37.321219276283266,62.734673131290656,0.984458583256836,0.351576654464657,0.583434609688617,1.6195673387972318,0.0,0.0,-0.0002865983874706262
11,999.4018788538168,1003.6294711713429,1002.4603215534618,0.005116088726184233,0.0008839112738157672,0.004522436504809959,0.001477563495190041,exec_10_B,0.0,1.56905298045,1581.132935068718,6.692505741224977,2.0,14.12147682405,32.73799042131904,56.13426878794797,1.1265555332373876,0.4285045808244598,0.6509300030797631,1.697202527120471,0.0,0.0,-0.00028159909237436293
12,999.4265161266535,1004.9360764535475,1004.6195316439828,0.005913548826301293,0.0001,0.005752778111293004,0.0002472218887069962,exec_10_B,0.0,1.412147682405,1424.0666296444103,6.440250911185558,2.0,12.709329141645,42.05366754704691,58.77924417768466,1.285184119431645,0.7488844799446015,0.636055871455546,1.087133662409134,0.0,0.0,-0.00027837894478820543
13,999.1444128589771,1000.243581629999,1004.5412208298758,0.003762189714235485,0.002237810285764515,0.0059459456844831666,0.0001,exec_10_B,0.0,1.2709329141645,1285.8296724051297,7.397092794263244,2.0,11.4383962274805,57.966231107652355,80.46401686906285,1.0430224144731706,0.3645488016734237,0.5865360304583974,1.6743696352602895,-2.7936566435015493,0.0,-0.000337935164812593
14,998.7074382168829,1005.4502173616064,999.7470209327687,0.006400885764303327,0.0001,0.0035029672367423385,0.0024970327632576617,exec_10_A,1.14383962274805,0.0,1149.7541805819815,4.325593352084752,2.0,10.294556604732449,38.33546678529082,58.41332896657561,1.7754506364434657,0.21325720921578833,0.32703912135721647,2.60267680523454,0.0,0.0,-0.0001582911566786288
15,998.7191062923846,1000.097720617435,1006.2381859540178,0.003957300876622027,0.0020426991233779735,0.007079083399285468,0.0001,exec_10_B,0.0,1.029455660473245,1033.8773365739046,3.621638436828789,2.0,9.265100944259204,67.39743964857335,30.931888599978244,0.08552927078432332,2.3356851010623796,2.7506922506150833,0.1340519076020338,0.0,0.0,-0.0001284335220131925
16,998.1657322458465,1005.0129167705296,1000.3131509375453,0.006805621893369465,0.0001,0.004414651963034334,0.0015853480369656663,exec_10_A,0.9265100944259205,0.0,931.1447966998147,3.6848201202421933,2.0,8.338590849833285,37.94819852191053,80.87287959694359,1.6540157391665231,0.03887418280195161,0.13230848267390327,2.9869107941058397,0.0,0.0,-0.00013269404547788555
17,997.4817317160677,1000.7728493065911,1004.4654612029924,0.004641035415897601,0.0013589645841023993,0.006519596390541076,0.0001,exec_10_B,0.0,0.8338590849833285,838.5182030255492,3.70176603102675,2.0,7.504731764849956,75.5019847983111,45.13376309450554,0.09393269732480898,1.4646655594684093,2.204805964822496,0.22978265881761245,0.0,0.0,-0.00013318236084441197
18,997.4969774491782,999.853239568501,1002.7434858964201,0.004424474178283603,0.0015755258217163975,0.005895576096208952,0.00010442390379104783,exec_10_A,0.7504731764849957,0.0,755.1220138436877,3.5045480095724315,2.0,6.75425858836496,47.92247596545468,69.85969793747321,1.590306297111282,0.20247180065767012,0.18828252283878416,1.0588256232097066,-2.612086055914233,0.0,-0.00013297674717384098
19,997.0125958670543,999.5844796215521,998.9922659737266,0.004052531201299145,0.0019474687987008552,0.0037512369160615823,0.002248763083938418,exec_10_A,0.6754258588364961,0.0,678.7864139203397,3.0032729609603166,2.0,6.0788327295284645,42.05129906817728,57.480618129823405,2.641528538953512,0.5752650312588461,0.5418948477023932,2.4484400550674477,-2.9094962144621377,0.0,-0.0001072111016768713
20,997.4980609125665,1001.1322749933628,1001.0185737551174,0.004565780430998403,0.0014342195690015974,0.0045079653540219524,0.0014920346459780477,exec_10_B,0.0,0.6078832729528465,609.9278601542402,2.287983905145097,2.0,5.470949456575618,20.916518946179966,27.16036905047466,1.5564495292774116,1.3242789564184492,0.7829673888125215,0.9190159253776252,0.0,0.0,-0.0000808917440278742
21,998.0229942411153,1001.9960546798146,1000.5902844949574,0.005007455207645815,0.0009925447923541855,0.004292643169654283,0.001707356830345717,exec_10_B,0.0,0.5470949456575619,550.4334717114831,2.481335020169354,2.0,4.923854510918057,31.154399950592058,41.00448637112193,1.5052095742187208,0.9443538912114996,1.0743310236356256,1.7053353363865154,0.0,0.0,-0.00010677052107842427
22,998.0159765570207,1001.4027549770306,1002.8347620353886,0.004697309525754289,0.0013026904742457109,0.005425447568914658,0.0005745524310853418,exec_10_B,0.0,0.4923854510918057,495.04392321028234,2.125046915647488,2.0,4.431469059826251,39.879903892164656,35.67758094688234,0.6575828245338305,1.167318895984857,0.9534781030278023,0.5403413300325604,0.0,0.0,-0.00009316944236953304
23,998.0245733622495,1003.7409753215517,1001.5144116047243,0.006599642159901546,0.0001,0.0054659211009020076,0.000534078899097993,exec_10_A,0.4431469059826252,0.0,446.06069751487723,2.0952851635012735,2.0,3.988322153843626,42.753777964014155,48.197096559797686,1.481053301449954,0.777996063943871,0.7595847798228197,1.4360238839228203,0.0,0.0,-0.00009827583064504097
24,996.6126579503414,999.6195066373144,1002.4053656193165,0.0047046479552736685,0.0012953520447263312,0.006123726763583905,0.0001,exec_10_B,0.0,0.39883221538436264,401.7918664318566,2.1961626409006954,2.0,3.5894899384592636,71.5254548930833,57.21088947284194,0.261005483314121,0.9569315510755747,2.3165623546443785,0.9115931311722063,0.0,0.0,-0.0000991930209498787
25,996.2261521958939,998.5158078414688,1000.3272211471971,0.004218625108107107,0.0017813748918928934,0.0051414793388260315,0.0008585206611739686,exec_10_A,0.3589489938459264,0.0,360.63790761135846,1.6966743946379665,2.0,3.2305409446133373,41.26803085675091,62.02621171711217,1.8138018965769114,0.3099279195475566,0.26236847976574357,1.346874968285713,-2.463004583568136,0.0,-0.00007377827530864124
26,996.0911660411107,1001.2991529799257,997.6556849651264,0.005446239556683529,0.0005537604433164711,0.0035907048749367954,0.0024092951250632047,exec_10_A,0.32305409446133376,0.0,324.04581322741194,1.36702780385815,2.0,2.9074868501520035,30.816701345192207,42.52678118733112,1.7524155563418324,0.608901845478807,0.6836022386478726,1.9466947591993233,0.0,0.0,-0.000059834375321563586
27,996.4662313353748,997.4433424326598,1001.3379654051187,0.0037024141575294923,0.002297585842470508,0.005686711306915057,0.00031328869308494284,exec_10_B,0.0,0.29074868501520035,291.1969429624254,1.0456022826618891,2.0,2.616738165136803,48.500606368509146,17.75433866201354,0.14375731517328744,1.7284657853084027,2.0734867696245343,0.17667984513043702,0.0,0.0,-0.0000489651589445009
28,996.0317342627762,1000.9408218764231,997.9906649102476,0.005525266037600831,0.0004747339623991688,0.0040220517386099774,0.0019779482613900222,exec_10_A,0.2616738165136803,0.0,262.0432273164417,0.9701925547011001,2.0,2.355064348623123,19.408563306925455,53.273715684067945,1.6109493855080854,0.1071898498774502,0.12175872899202034,1.7816861130902177,0.0,0.0,-0.000047388216055227306
29,995.9503317364102,996.8765015819587,1000.1116198527759,0.003357958272323319,0.002642041727676681,0.005006067689915253,0.0009939323100847477,exec_10_B,0.0,0.2355064348623123,236.03788933302113,0.9493566031697185,2.0,2.1195579137608105,50.107821454430294,25.20299272729802,0.14970881971009906,1.1235416515199959,2.1852054372814993,0.2970587118562324,0.0,0.0,-0.000050629089414176746
30,996.1508301384237,999.2817144350938,996.1832631742953,0.004630258656785667,0.0013697413432143333,0.0030516223986829867,0.0029483776013170134,exec_10_A,0.21195579137608106,0.0,212.0505290258862,0.7120568280930115,2.0,1.9076021223847295,11.521673079000134,39.76094376994957,1.2190882216843144,0.12798085587296174,0.22496303769112552,2.0976347617254314,0.0,0.0,-0.00004189475299610251
31,996.0655467645805,996.9710028610701,1000.8961287583567,0.0032617577485990453,0.002738242251400955,0.005260817120112632,0.0007391828798873684,exec_10_B,0.0,0.19076021223847295,190.65011107490406,0.5817921492675566,2.0,1.7168419101462566,32.288715144902405,4.9912683042448,0.2668531370668251,2.336914593119517,1.425464599381164,0.16606269285049124,0.0,0.0,-0.0000377979767286223
32,996.4324704756554,1000.1074926551723,997.1509162661508,0.004491221241202156,0.0015087787587978446,0.002986522410440444,0.003013477589559556,exec_10_A,0.17168419101462568,0.0,171.7537258092503,0.560219046009081,2.0,1.545157719131631,8.835819730283411,44.79639528979372,1.5203442088672963,0.09059844152196672,0.12033856895294157,1.9659549942879533,0.0,0.0,-0.00004139069589249288
33,997.1629735089297,998.1639411379591,999.9565244817735,0.002800346300561969,0.003199653699438031,0.003711394912801034,0.002288605087198966,exec_10_B,0.0,0.15451577191316312,154.56092002401002,0.46159965142999226,2.0,1.390641947218468,29.52896592099848,2.965671584215554,0.17164722655867962,1.3949181463252034,1.1446847569563101,0.14357929476226602,0.0,0.0,-0.000040902962216937905
34,998.5517723596967,1000.6151885159248,998.8245977454901,0.003945241672895047,0.0020547583271049523,0.0030353884116816653,0.002964611588318335,exec_10_A,0.1390641947218468,0.0,139.21801161217996,0.38985864378975066,2.0,1.2515777524966212,-1.1057078798548654,14.067894734764193,1.3774427603098365,0.406027630828346,0.2897590102677864,0.9725088870630799,0.0,0.0,-0.000043076337806663215
35,998.7453616600149,998.3513866164025,1000.9340775836696,0.0032126811736674647,0.0027873188263325354,0.004526100287244601,0.0014738997127553988,exec_10_B,0.0,0.12515777524966212,125.40696217310219,0.3806588397244468,2.0,1.126419977246959,18.721757593969215,3.295708164932669,0.4020810906053783,1.3814692491670286,1.534860816302188,0.4516954417881179,0.0,0.0,-0.00004498373846880128
36,997.9161949780245,1001.9695545753546,997.1611925536176,0.004990532841574495,0.0010094671584255058,0.0025455517302276627,0.0034544482697723374,exec_10_A,0.11264199772469591,0.0,112.83144435708766,0.36249145708372055,2.0,1.013777979522263,6.613347918993417,30.241844163192336,2.049103161283341,0.32171208786890415,0.35309285098091503,2.210856896923878,0.0,0.0,-0.000043788932647835
37,998.039906924549,996.5067632285662,1003.6048899074883,0.002284896761201428,0.003715103238798572,0.0058946917993875775,0.00010530820061242221,exec_10_B,0.0,0.1013777979522263,101.3582533431814,0.2580126771705835,2.0,0.9124001815700367,39.37365253173845,-6.781200548576071,0.09152443896246505,3.2020904281311626,2.826057191787581,0.08344893999533702,0.0,0.0,-0.00003960910781910201
38,997.8916113280475,1003.0734907435425,999.1957873689132,0.006135572092658302,0.0001,0.004161587284962126,0.0018384127150378742,exec_10_A,0.09124001815700367,0.0,91.13781758769436,0.2082405042290958,2.0,0.821160163413033,-12.058409750026842,57.2534984219108,3.2046802628618622,0.015825237185208674,0.01150047903858765,2.2157605851101296,0.0,0.0,-0.00003795598861381393
39,996.872177900549,1000.6885593586987,1001.7918224352628,0.005013642580872834,0.0009863574191271663,0.00557537077893797,0.00042462922106202994,exec_10_B,0.0,0.0821160163413033,82.39962630123297,0.34291323710083077,2.0,0.7390441470717297,62.20770305831691,24.95469006585691,0.07298863248175246,1.2972405589456937,1.2620986847473188,0.08229853562881559,0.0,0.0,-0.00004567219919859326
40,996.6890744080016,998.6708098449658,1001.9174808416342,0.0035986395156007082,0.002401360484399292,0.005250441190818442,0.0007495588091815581,exec_10_A,0.07390441470717297,0.0,74.33345155039576,0.37268135787630285,2.0,0.6651397323645567,41.61240436349941,51.19698969603,2.101535092767024,0.9750163710239083,0.426655825237276,0.9123615527691921,-2.7581440129499697,0.0,-0.000048580736864455784
41,997.466395242207,1000.8262817682105,997.0805272642826,0.004505486579351384,0.0014945134206486156,0.0026004613398523686,0.0033995386601476316,exec_25_A,0.16628493309113918,0.0,166.69137110432942,0.5998621549657059,2.0,0.4988547992734175,15.403068953175527,44.62391535853562,1.1702791721305792,0.11658959114543854,0.2584207308820826,2.536893845922884,0.0,0.0,-0.000048128760263804796
42,997.8553072092072,998.6844582672826,1000.3227765731573,0.003459394539560487,0.002540605460439513,0.004292682799613038,0.0017073172003869623,exec_25_B,0.0,0.12471369981835438,124.68933875014217,0.3242498049115028,2.0,0.37414109945506313,29.773600817060817,-5.2752903394975,0.10370548782796342,1.5786802221707539,1.175011092443008,0.07910428487615961,0.0,0.0,-0.000039512778635755695
43,997.7641455784426,1001.0793261406365,997.361773863939,0.005295571903136359,0.0007044280968636412,0.003402448438742814,0.002597551561257186,exec_25_A,0.09353527486376578,0.0,93.74525955056244,0.32430183899889187,2.0,0.28060582459129735,11.095211198250807,25.643645405110767,1.7545093754338763,0.5541915241441788,0.6503974693411119,2.0372696605355225,0.0,0.0,-0.00004419969373593318
44,996.5452009592541,998.101193748648,1000.6972711463112,0.004290873738007912,0.001709126261992088,0.0056142217774033405,0.00038577822259665967,exec_25_B,0.0,0.07015145614782434,70.21016933188204,0.23888648102713717,2.0,0.210454368443473,45.498439779930784,9.596510458976258,0.1073725808632711,1.7034132244541915,1.597356507469254,0.10338241314106343,0.0,0.0,-0.00004117426368115417
45,995.5308892406092,998.2325255548501,999.1709084083682,0.004504568017162874,0.0014954319828371265,0.00498304672751981,0.0010169532724801909,exec_25_A,0.05261359211086825,0.0,52.74276208047644,0.22631253268112062,2.0,0.15784077633260477,26.87250017132331,51.89574689784776,2.617151728709257,0.3795487323074014,0.16895716367097624,1.1428058375607553,-2.434961277013713,0.0,-0.0000425833993921637
46,995.2479142325773,998.9070527801138,997.641003013119,0.004859499786306714,0.0011405002136932862,0.004213929421175861,0.0017860705788241393,exec_25_A,0.03946019408315119,0.0,39.57024911887147,0.17824687861203614,2.0,0.11838058224945358,30.779539243706708,39.4172559388469,0.9331416817325389,0.4740655721008809,0.6346134063035647,1.2408512550483701,0.0,0.0,-0.000042201100714405584
47,995.2304512072918,997.0618229939971,999.5175194208857,0.0036375937705197124,0.0023624062294802877,0.004889087120023299,0.0011109128799767012,exec_50_B,0.0,0.05919029112472679,59.304055819121764,0.24990310561125284,2.0,0.05919029112472679,36.942213417625375,25.4064192344338,0.6074791531514113,1.505201627798238,1.5328909662425652,0.6241301095941312,0.0,0.0,-0.00004227529388789947
48,995.7861355990785,1000.541756170751,997.3498139250067,0.004842853847625764,0.001157146152374236,0.0032179575186218157,0.0027820424813781845,exec_50_A,0.029595145562363395,0.0,29.61679569876403,0.1077338715365812,2.0,0.029595145562363395,13.40267327509083,37.471739045275356,1.9377963981675062,0.3065961696893003,0.22428968957187725,1.3930012247901518,0.0,0.0,-0.000040433002728012685
49,996.9015632474689,997.8125692861453,1002.2070056626558,0.0034072496928354862,0.002592750307164514,0.005644075373525215,0.0003559246264747849,exec_50_B,0.0,0.014797572781181698,14.806220349449923,0.04764578809588471,2.0,0.014797572781181698,36.51506886421151,4.792137189578423,0.2284501677978126,2.5601610920729634,1.5947311943483418,0.1455463832720152,0.0,0.0,-0.00004609198047783719
