policy,mode,agent_order,seed_set,seed,shortfall_bps,completion_rate
lookahead,dynamic_duopoly,before,final,90467,69.7298,1.000000
twap,dynamic_duopoly,before,final,90467,105.4475,1.000000
lookahead,dynamic_duopoly,before,final,90468,142.9883,1.000000
twap,dynamic_duopoly,before,final,90468,107.3180,1.000000
lookahead,dynamic_duopoly,before,final,90469,122.1233,1.000000
twap,dynamic_duopoly,before,final,90469,131.6086,1.000000
lookahead,dynamic_duopoly,before,final,90470,147.0899,1.000000
twap,dynamic_duopoly,before,final,90470,127.0195,1.000000
lookahead,dynamic_duopoly,before,final,90471,48.3744,1.000000
twap,dynamic_duopoly,before,final,90471,84.4888,1.000000
lookahead,dynamic_duopoly,before,final,90472,-19.2090,1.000000
twap,dynamic_duopoly,before,final,90472,79.2131,1.000000
lookahead,dynamic_duopoly,before,final,90473,137.6159,1.000000
twap,dynamic_duopoly,before,final,90473,110.0493,1.000000
lookahead,dynamic_duopoly,before,final,90474,71.2844,1.000000
twap,dynamic_duopoly,before,final,90474,93.9457,1.000000
lookahead,dynamic_duopoly,before,final,90475,24.7891,1.000000
twap,dynamic_duopoly,before,final,90475,91.9067,1.000000
lookahead,dynamic_duopoly,before,final,90476,121.6852,1.000000
twap,dynamic_duopoly,before,final,90476,118.6921,1.000000
lookahead,dynamic_duopoly,before,final,90477,131.8533,1.000000
twap,dynamic_duopoly,before,final,90477,124.7958,1.000000
lookahead,dynamic_duopoly,before,final,90478,36.5359,1.000000
twap,dynamic_duopoly,before,final,90478,93.1442,1.000000
lookahead,dynamic_duopoly,before,final,90479,81.5404,1.000000
twap,dynamic_duopoly,before,final,90479,95.3563,1.000000
lookahead,dynamic_duopoly,before,final,90480,108.0115,1.000000
twap,dynamic_duopoly,before,final,90480,125.3460,1.000000
lookahead,dynamic_duopoly,before,final,90481,128.6522,1.000000
twap,dynamic_duopoly,before,final,90481,105.1586,1.000000
lookahead,dynamic_duopoly,before,final,90482,120.5478,1.000000
twap,dynamic_duopoly,before,final,90482,108.9575,1.000000
lookahead,dynamic_duopoly,before,final,90483,83.6154,1.000000
twap,dynamic_duopoly,before,final,90483,113.0630,1.000000
lookahead,dynamic_duopoly,before,final,90484,90.9800,1.000000
twap,dynamic_duopoly,before,final,90484,95.1672,1.000000
lookahead,dynamic_duopoly,before,final,90485,130.2631,1.000000
twap,dynamic_duopoly,before,final,90485,119.4295,1.000000
lookahead,dynamic_duopoly,before,final,90486,112.4466,1.000000
twap,dynamic_duopoly,before,final,90486,105.4909,1.000000
lookahead,dynamic_duopoly,before,final,90487,150.2293,1.000000
twap,dynamic_duopoly,before,final,90487,116.6929,1.000000
lookahead,dynamic_duopoly,before,final,90488,108.0109,1.000000
twap,dynamic_duopoly,before,final,90488,102.7154,1.000000
lookahead,dynamic_duopoly,before,final,90489,39.8009,1.000000
twap,dynamic_duopoly,before,final,90489,92.4565,1.000000
lookahead,dynamic_duopoly,before,final,90490,142.0056,1.000000
twap,dynamic_duopoly,before,final,90490,132.8965,1.000000
lookahead,dynamic_duopoly,before,final,90491,138.8992,1.000000
twap,dynamic_duopoly,before,final,90491,122.6790,1.000000
lookahead,dynamic_duopoly,before,final,90492,158.2784,1.000000
twap,dynamic_duopoly,before,final,90492,109.9347,1.000000
lookahead,dynamic_duopoly,before,final,90493,107.5229,1.000000
twap,dynamic_duopoly,before,final,90493,120.9306,1.000000
lookahead,dynamic_duopoly,before,final,90494,130.7878,1.000000
twap,dynamic_duopoly,before,final,90494,101.1246,1.000000
lookahead,dynamic_duopoly,before,final,90495,70.3033,1.000000
twap,dynamic_duopoly,before,final,90495,102.6444,1.000000
lookahead,dynamic_duopoly,before,final,90496,141.3973,1.000000
twap,dynamic_duopoly,before,final,90496,113.0988,1.000000
lookahead,dynamic_duopoly,before,final,90497,47.5353,1.000000
twap,dynamic_duopoly,before,final,90497,82.4082,1.000000
lookahead,dynamic_duopoly,before,final,90498,81.6543,1.000000
twap,dynamic_duopoly,before,final,90498,91.9243,1.000000
lookahead,dynamic_duopoly,before,final,90499,125.2281,1.000000
twap,dynamic_duopoly,before,final,90499,117.3707,1.000000
lookahead,dynamic_duopoly,before,final,90500,38.9003,1.000000
twap,dynamic_duopoly,before,final,90500,115.3877,1.000000
lookahead,dynamic_duopoly,before,final,90501,88.3364,1.000000
twap,dynamic_duopoly,before,final,90501,119.3345,1.000000
lookahead,dynamic_duopoly,before,final,90502,46.0523,1.000000
twap,dynamic_duopoly,before,final,90502,91.5409,1.000000
lookahead,dynamic_duopoly,before,final,90503,110.2703,1.000000
twap,dynamic_duopoly,before,final,90503,101.9535,1.000000
lookahead,dynamic_duopoly,before,final,90504,69.3577,1.000000
twap,dynamic_duopoly,before,final,90504,108.3117,1.000000
lookahead,dynamic_duopoly,before,final,90505,108.6138,1.000000
twap,dynamic_duopoly,before,final,90505,104.5353,1.000000
lookahead,dynamic_duopoly,before,final,90506,115.3141,1.000000
twap,dynamic_duopoly,before,final,90506,106.8426,1.000000
lookahead,dynamic_duopoly,before,final,90507,138.9361,1.000000
twap,dynamic_duopoly,before,final,90507,107.9022,1.000000
lookahead,dynamic_duopoly,before,final,90508,86.3482,1.000000
twap,dynamic_duopoly,before,final,90508,108.5719,1.000000
lookahead,dynamic_duopoly,before,final,90509,123.2820,1.000000
twap,dynamic_duopoly,before,final,90509,128.0071,1.000000
lookahead,dynamic_duopoly,before,final,90510,66.5395,1.000000
twap,dynamic_duopoly,before,final,90510,108.4035,1.000000
lookahead,dynamic_duopoly,before,final,90511,76.2265,1.000000
twap,dynamic_duopoly,before,final,90511,115.0481,1.000000
lookahead,dynamic_duopoly,before,final,90512,168.8195,1.000000
twap,dynamic_duopoly,before,final,90512,124.0191,1.000000
lookahead,dynamic_duopoly,before,final,90513,88.6764,1.000000
twap,dynamic_duopoly,before,final,90513,117.0153,1.000000
lookahead,dynamic_duopoly,before,final,90514,159.4166,1.000000
twap,dynamic_duopoly,before,final,90514,114.7630,1.000000
lookahead,dynamic_duopoly,before,final,90515,19.1248,1.000000
twap,dynamic_duopoly,before,final,90515,88.1921,1.000000
lookahead,dynamic_duopoly,before,final,90516,124.6707,1.000000
twap,dynamic_duopoly,before,final,90516,126.1075,1.000000
lookahead,dynamic_duopoly,before,final,90517,154.5708,1.000000
twap,dynamic_duopoly,before,final,90517,116.2317,1.000000
lookahead,dynamic_duopoly,before,final,90518,96.2968,1.000000
twap,dynamic_duopoly,before,final,90518,105.1003,1.000000
lookahead,dynamic_duopoly,before,final,90519,100.6570,1.000000
twap,dynamic_duopoly,before,final,90519,121.8501,1.000000
lookahead,dynamic_duopoly,before,final,90520,51.5644,1.000000
twap,dynamic_duopoly,before,final,90520,103.1396,1.000000
lookahead,dynamic_duopoly,before,final,90521,122.1686,1.000000
twap,dynamic_duopoly,before,final,90521,120.0827,1.000000
lookahead,dynamic_duopoly,before,final,90522,55.3196,1.000000
twap,dynamic_duopoly,before,final,90522,102.9409,1.000000
lookahead,dynamic_duopoly,before,final,90523,106.2068,1.000000
twap,dynamic_duopoly,before,final,90523,99.5423,1.000000
lookahead,dynamic_duopoly,before,final,90524,80.5202,1.000000
twap,dynamic_duopoly,before,final,90524,102.6427,1.000000
lookahead,dynamic_duopoly,before,final,90525,149.7689,1.000000
twap,dynamic_duopoly,before,final,90525,114.7651,1.000000
lookahead,dynamic_duopoly,before,final,90526,113.2441,1.000000
twap,dynamic_duopoly,before,final,90526,111.9831,1.000000
lookahead,dynamic_duopoly,before,final,90527,72.7436,1.000000
twap,dynamic_duopoly,before,final,90527,100.6877,1.000000
lookahead,dynamic_duopoly,before,final,90528,113.4793,1.000000
twap,dynamic_duopoly,before,final,90528,112.7514,1.000000
lookahead,dynamic_duopoly,before,final,90529,78.0762,1.000000
twap,dynamic_duopoly,before,final,90529,111.0952,1.000000
lookahead,dynamic_duopoly,before,final,90530,87.6583,1.000000
twap,dynamic_duopoly,before,final,90530,95.3232,1.000000
lookahead,dynamic_duopoly,before,final,90531,44.8466,1.000000
twap,dynamic_duopoly,before,final,90531,89.5841,1.000000
lookahead,dynamic_duopoly,before,final,90532,116.1370,1.000000
twap,dynamic_duopoly,before,final,90532,114.4103,1.000000
lookahead,dynamic_duopoly,before,final,90533,148.1068,1.000000
twap,dynamic_duopoly,before,final,90533,115.7902,1.000000
lookahead,dynamic_duopoly,before,final,90534,173.5216,1.000000
twap,dynamic_duopoly,before,final,90534,116.9561,1.000000
lookahead,dynamic_duopoly,before,final,90535,81.8420,1.000000
twap,dynamic_duopoly,before,final,90535,109.6168,1.000000
lookahead,dynamic_duopoly,before,final,90536,94.0606,1.000000
twap,dynamic_duopoly,before,final,90536,109.1149,1.000000
lookahead,dynamic_duopoly,before,final,90537,78.0366,1.000000
twap,dynamic_duopoly,before,final,90537,115.9528,1.000000
lookahead,dynamic_duopoly,before,final,90538,51.2695,1.000000
twap,dynamic_duopoly,before,final,90538,81.7138,1.000000
lookahead,dynamic_duopoly,before,final,90539,66.3818,1.000000
twap,dynamic_duopoly,before,final,90539,102.7774,1.000000
lookahead,dynamic_duopoly,before,final,90540,102.6601,1.000000
twap,dynamic_duopoly,before,final,90540,109.8366,1.000000
lookahead,dynamic_duopoly,before,final,90541,141.7751,1.000000
twap,dynamic_duopoly,before,final,90541,121.8932,1.000000
lookahead,dynamic_duopoly,before,final,90542,115.1021,1.000000
twap,dynamic_duopoly,before,final,90542,124.1222,1.000000
lookahead,dynamic_duopoly,before,final,90543,165.8628,1.000000
twap,dynamic_duopoly,before,final,90543,123.9347,1.000000
lookahead,dynamic_duopoly,before,final,90544,118.9911,1.000000
twap,dynamic_duopoly,before,final,90544,123.2701,1.000000
lookahead,dynamic_duopoly,before,final,90545,55.5800,1.000000
twap,dynamic_duopoly,before,final,90545,99.2817,1.000000
lookahead,dynamic_duopoly,before,final,90546,58.5116,1.000000
twap,dynamic_duopoly,before,final,90546,100.3469,1.000000
lookahead,dynamic_duopoly,before,final,90547,91.5538,1.000000
twap,dynamic_duopoly,before,final,90547,100.7055,1.000000
lookahead,dynamic_duopoly,before,final,90548,70.5823,1.000000
twap,dynamic_duopoly,before,final,90548,102.7303,1.000000
lookahead,dynamic_duopoly,before,final,90549,104.8515,1.000000
twap,dynamic_duopoly,before,final,90549,115.5164,1.000000
lookahead,dynamic_duopoly,before,final,90550,100.6240,1.000000
twap,dynamic_duopoly,before,final,90550,109.0252,1.000000
lookahead,dynamic_duopoly,before,final,90551,118.2014,1.000000
twap,dynamic_duopoly,before,final,90551,116.7513,1.000000
lookahead,dynamic_duopoly,before,final,90552,88.7265,1.000000
twap,dynamic_duopoly,before,final,90552,111.4732,1.000000
lookahead,dynamic_duopoly,before,final,90553,120.1385,1.000000
twap,dynamic_duopoly,before,final,90553,115.0796,1.000000
lookahead,dynamic_duopoly,before,final,90554,118.3213,1.000000
twap,dynamic_duopoly,before,final,90554,97.9328,1.000000
lookahead,dynamic_duopoly,before,final,90555,86.9965,1.000000
twap,dynamic_duopoly,before,final,90555,95.7133,1.000000
lookahead,dynamic_duopoly,before,final,90556,122.2436,1.000000
twap,dynamic_duopoly,before,final,90556,120.5611,1.000000
lookahead,dynamic_duopoly,before,final,90557,103.5486,1.000000
twap,dynamic_duopoly,before,final,90557,124.4870,1.000000
lookahead,dynamic_duopoly,before,final,90558,76.1787,1.000000
twap,dynamic_duopoly,before,final,90558,92.5193,1.000000
lookahead,dynamic_duopoly,before,final,90559,109.2687,1.000000
twap,dynamic_duopoly,before,final,90559,106.8979,1.000000
lookahead,dynamic_duopoly,before,final,90560,71.9387,1.000000
twap,dynamic_duopoly,before,final,90560,112.6000,1.000000
lookahead,dynamic_duopoly,before,final,90561,86.5895,1.000000
twap,dynamic_duopoly,before,final,90561,106.4601,1.000000
lookahead,dynamic_duopoly,before,final,90562,88.8692,1.000000
twap,dynamic_duopoly,before,final,90562,104.5673,1.000000
lookahead,dynamic_duopoly,before,final,90563,97.7585,1.000000
twap,dynamic_duopoly,before,final,90563,107.3592,1.000000
lookahead,dynamic_duopoly,before,final,90564,100.3632,1.000000
twap,dynamic_duopoly,before,final,90564,94.5815,1.000000
lookahead,dynamic_duopoly,before,final,90565,102.2259,1.000000
twap,dynamic_duopoly,before,final,90565,117.0391,1.000000
lookahead,dynamic_duopoly,before,final,90566,117.0764,1.000000
twap,dynamic_duopoly,before,final,90566,113.0942,1.000000
lookahead,dynamic_duopoly,before,final,90567,72.9350,1.000000
twap,dynamic_duopoly,before,final,90567,112.6885,1.000000
lookahead,dynamic_duopoly,before,final,90568,91.1825,1.000000
twap,dynamic_duopoly,before,final,90568,100.9849,1.000000
lookahead,dynamic_duopoly,before,final,90569,53.1644,1.000000
twap,dynamic_duopoly,before,final,90569,106.7580,1.000000
lookahead,dynamic_duopoly,before,final,90570,93.4067,1.000000
twap,dynamic_duopoly,before,final,90570,116.1596,1.000000
lookahead,dynamic_duopoly,before,final,90571,82.2963,1.000000
twap,dynamic_duopoly,before,final,90571,110.1036,1.000000
lookahead,dynamic_duopoly,before,final,90572,162.1313,1.000000
twap,dynamic_duopoly,before,final,90572,105.9605,1.000000
lookahead,dynamic_duopoly,before,final,90573,42.2910,1.000000
twap,dynamic_duopoly,before,final,90573,93.6588,1.000000
lookahead,dynamic_duopoly,before,final,90574,149.5874,1.000000
twap,dynamic_duopoly,before,final,90574,135.3952,1.000000
lookahead,dynamic_duopoly,before,final,90575,137.4913,1.000000
twap,dynamic_duopoly,before,final,90575,121.3539,1.000000
lookahead,dynamic_duopoly,before,final,90576,76.2694,1.000000
twap,dynamic_duopoly,before,final,90576,94.8882,1.000000
lookahead,dynamic_duopoly,before,final,90577,152.0046,1.000000
twap,dynamic_duopoly,before,final,90577,140.3240,1.000000
lookahead,dynamic_duopoly,before,final,90578,82.0800,1.000000
twap,dynamic_duopoly,before,final,90578,110.4402,1.000000
lookahead,dynamic_duopoly,before,final,90579,99.8987,1.000000
twap,dynamic_duopoly,before,final,90579,104.2659,1.000000
lookahead,dynamic_duopoly,before,final,90580,131.4670,1.000000
twap,dynamic_duopoly,before,final,90580,120.7115,1.000000
lookahead,dynamic_duopoly,before,final,90581,95.3646,1.000000
twap,dynamic_duopoly,before,final,90581,129.9179,1.000000
lookahead,dynamic_duopoly,before,final,90582,111.9676,1.000000
twap,dynamic_duopoly,before,final,90582,122.8644,1.000000
lookahead,dynamic_duopoly,before,final,90583,99.7378,1.000000
twap,dynamic_duopoly,before,final,90583,106.1925,1.000000
lookahead,dynamic_duopoly,before,final,90584,51.1365,1.000000
twap,dynamic_duopoly,before,final,90584,108.7269,1.000000
lookahead,dynamic_duopoly,before,final,90585,124.0698,1.000000
twap,dynamic_duopoly,before,final,90585,121.1301,1.000000
lookahead,dynamic_duopoly,before,final,90586,45.8942,1.000000
twap,dynamic_duopoly,before,final,90586,115.9566,1.000000
lookahead,dynamic_duopoly,before,final,90587,122.5860,1.000000
twap,dynamic_duopoly,before,final,90587,118.3103,1.000000
lookahead,dynamic_duopoly,before,final,90588,117.2720,1.000000
twap,dynamic_duopoly,before,final,90588,109.1720,1.000000
lookahead,dynamic_duopoly,before,final,90589,104.4147,1.000000
twap,dynamic_duopoly,before,final,90589,116.9708,1.000000
lookahead,dynamic_duopoly,before,final,90590,94.9571,1.000000
twap,dynamic_duopoly,before,final,90590,115.6116,1.000000
lookahead,dynamic_duopoly,before,final,90591,112.4627,1.000000
twap,dynamic_duopoly,before,final,90591,107.1971,1.000000
lookahead,dynamic_duopoly,before,final,90592,91.4126,1.000000
twap,dynamic_duopoly,before,final,90592,100.3153,1.000000
lookahead,dynamic_duopoly,before,final,90593,158.6260,1.000000
twap,dynamic_duopoly,before,final,90593,137.3536,1.000000
lookahead,dynamic_duopoly,before,final,90594,110.7607,1.000000
twap,dynamic_duopoly,before,final,90594,121.1069,1.000000
lookahead,dynamic_duopoly,before,final,90595,64.6651,1.000000
twap,dynamic_duopoly,before,final,90595,111.0359,1.000000
lookahead,dynamic_duopoly,before,final,90596,136.1286,1.000000
twap,dynamic_duopoly,before,final,90596,110.0465,1.000000
lookahead,dynamic_duopoly,before,final,90597,37.7929,1.000000
twap,dynamic_duopoly,before,final,90597,94.1224,1.000000
lookahead,dynamic_duopoly,before,final,90598,46.5453,1.000000
twap,dynamic_duopoly,before,final,90598,95.5873,1.000000
lookahead,dynamic_duopoly,before,final,90599,156.6744,1.000000
twap,dynamic_duopoly,before,final,90599,125.5729,1.000000
lookahead,dynamic_duopoly,before,final,90600,100.4384,1.000000
twap,dynamic_duopoly,before,final,90600,111.7682,1.000000
lookahead,dynamic_duopoly,before,final,90601,122.3017,1.000000
twap,dynamic_duopoly,before,final,90601,129.1448,1.000000
lookahead,dynamic_duopoly,before,final,90602,110.7855,1.000000
twap,dynamic_duopoly,before,final,90602,103.5631,1.000000
lookahead,dynamic_duopoly,before,final,90603,172.7240,1.000000
twap,dynamic_duopoly,before,final,90603,112.4138,1.000000
lookahead,dynamic_duopoly,before,final,90604,122.5877,1.000000
twap,dynamic_duopoly,before,final,90604,105.3150,1.000000
lookahead,dynamic_duopoly,before,final,90605,35.7982,1.000000
twap,dynamic_duopoly,before,final,90605,99.8002,1.000000
lookahead,dynamic_duopoly,before,final,90606,83.2035,1.000000
twap,dynamic_duopoly,before,final,90606,111.6981,1.000000
lookahead,dynamic_duopoly,before,final,90607,130.6066,1.000000
twap,dynamic_duopoly,before,final,90607,113.5420,1.000000
lookahead,dynamic_duopoly,before,final,90608,133.4968,1.000000
twap,dynamic_duopoly,before,final,90608,122.9547,1.000000
lookahead,dynamic_duopoly,before,final,90609,92.8932,1.000000
twap,dynamic_duopoly,before,final,90609,109.8734,1.000000
lookahead,dynamic_duopoly,before,final,90610,122.7256,1.000000
twap,dynamic_duopoly,before,final,90610,130.2226,1.000000
lookahead,dynamic_duopoly,before,final,90611,140.0318,1.000000
twap,dynamic_duopoly,before,final,90611,124.2848,1.000000
lookahead,dynamic_duopoly,before,final,90612,120.0798,1.000000
twap,dynamic_duopoly,before,final,90612,121.1861,1.000000
lookahead,dynamic_duopoly,before,final,90613,122.8760,1.000000
twap,dynamic_duopoly,before,final,90613,112.5849,1.000000
lookahead,dynamic_duopoly,before,final,90614,136.8323,1.000000
twap,dynamic_duopoly,before,final,90614,111.4528,1.000000
lookahead,dynamic_duopoly,before,final,90615,161.7890,1.000000
twap,dynamic_duopoly,before,final,90615,135.2854,1.000000
lookahead,dynamic_duopoly,before,final,90616,107.3554,1.000000
twap,dynamic_duopoly,before,final,90616,108.6883,1.000000
lookahead,dynamic_duopoly,before,final,90617,126.6125,1.000000
twap,dynamic_duopoly,before,final,90617,125.8647,1.000000
lookahead,dynamic_duopoly,before,final,90618,54.5432,1.000000
twap,dynamic_duopoly,before,final,90618,95.8314,1.000000
lookahead,dynamic_duopoly,before,final,90619,120.9226,1.000000
twap,dynamic_duopoly,before,final,90619,118.6273,1.000000
lookahead,dynamic_duopoly,before,final,90620,92.4720,1.000000
twap,dynamic_duopoly,before,final,90620,101.4122,1.000000
lookahead,dynamic_duopoly,before,final,90621,166.1167,1.000000
twap,dynamic_duopoly,before,final,90621,115.6097,1.000000
lookahead,dynamic_duopoly,before,final,90622,79.2493,1.000000
twap,dynamic_duopoly,before,final,90622,107.1369,1.000000
lookahead,dynamic_duopoly,before,final,90623,102.4745,1.000000
twap,dynamic_duopoly,before,final,90623,116.7317,1.000000
lookahead,dynamic_duopoly,before,final,90624,130.9031,1.000000
twap,dynamic_duopoly,before,final,90624,121.0708,1.000000
lookahead,dynamic_duopoly,before,final,90625,130.3562,1.000000
twap,dynamic_duopoly,before,final,90625,116.8149,1.000000
lookahead,dynamic_duopoly,before,final,90626,100.9933,1.000000
twap,dynamic_duopoly,before,final,90626,111.7840,1.000000
lookahead,dynamic_duopoly,before,final,90627,10.8390,1.000000
twap,dynamic_duopoly,before,final,90627,105.4828,1.000000
lookahead,dynamic_duopoly,before,final,90628,96.9829,1.000000
twap,dynamic_duopoly,before,final,90628,110.4350,1.000000
lookahead,dynamic_duopoly,before,final,90629,99.2321,1.000000
twap,dynamic_duopoly,before,final,90629,113.9290,1.000000
lookahead,dynamic_duopoly,before,final,90630,116.5136,1.000000
twap,dynamic_duopoly,before,final,90630,116.7673,1.000000
lookahead,dynamic_duopoly,before,final,90631,64.9502,1.000000
twap,dynamic_duopoly,before,final,90631,102.0866,1.000000
lookahead,dynamic_duopoly,before,final,90632,86.0247,1.000000
twap,dynamic_duopoly,before,final,90632,109.8942,1.000000
lookahead,dynamic_duopoly,before,final,90633,74.5427,1.000000
twap,dynamic_duopoly,before,final,90633,91.9923,1.000000
lookahead,dynamic_duopoly,before,final,90634,131.7705,1.000000
twap,dynamic_duopoly,before,final,90634,131.5809,1.000000
lookahead,dynamic_duopoly,before,final,90635,37.4465,1.000000
twap,dynamic_duopoly,before,final,90635,87.3768,1.000000
lookahead,dynamic_duopoly,before,final,90636,96.3098,1.000000
twap,dynamic_duopoly,before,final,90636,109.7079,1.000000
lookahead,dynamic_duopoly,before,final,90637,109.5105,1.000000
twap,dynamic_duopoly,before,final,90637,124.8455,1.000000
lookahead,dynamic_duopoly,before,final,90638,85.5895,1.000000
twap,dynamic_duopoly,before,final,90638,99.2472,1.000000
lookahead,dynamic_duopoly,before,final,90639,81.7459,1.000000
twap,dynamic_duopoly,before,final,90639,109.9818,1.000000
lookahead,dynamic_duopoly,before,final,90640,108.4415,1.000000
twap,dynamic_duopoly,before,final,90640,120.5396,1.000000
lookahead,dynamic_duopoly,before,final,90641,97.1549,1.000000
twap,dynamic_duopoly,before,final,90641,98.0220,1.000000
lookahead,dynamic_duopoly,before,final,90642,60.7293,1.000000
twap,dynamic_duopoly,before,final,90642,111.3967,1.000000
lookahead,dynamic_duopoly,before,final,90643,207.1027,1.000000
twap,dynamic_duopoly,before,final,90643,128.4880,1.000000
lookahead,dynamic_duopoly,before,final,90644,75.0894,1.000000
twap,dynamic_duopoly,before,final,90644,100.3361,1.000000
lookahead,dynamic_duopoly,before,final,90645,-21.0921,1.000000
twap,dynamic_duopoly,before,final,90645,97.0647,1.000000
lookahead,dynamic_duopoly,before,final,90646,162.7128,1.000000
twap,dynamic_duopoly,before,final,90646,115.2395,1.000000
lookahead,dynamic_duopoly,before,final,90647,97.3785,1.000000
twap,dynamic_duopoly,before,final,90647,110.5200,1.000000
lookahead,dynamic_duopoly,before,final,90648,78.5513,1.000000
twap,dynamic_duopoly,before,final,90648,110.4489,1.000000
lookahead,dynamic_duopoly,before,final,90649,81.9671,1.000000
twap,dynamic_duopoly,before,final,90649,111.4419,1.000000
lookahead,dynamic_duopoly,before,final,90650,72.2894,1.000000
twap,dynamic_duopoly,before,final,90650,96.3273,1.000000
lookahead,dynamic_duopoly,before,final,90651,138.3756,1.000000
twap,dynamic_duopoly,before,final,90651,136.8280,1.000000
lookahead,dynamic_duopoly,before,final,90652,107.6157,1.000000
twap,dynamic_duopoly,before,final,90652,103.8481,1.000000
lookahead,dynamic_duopoly,before,final,90653,60.8972,1.000000
twap,dynamic_duopoly,before,final,90653,96.1689,1.000000
lookahead,dynamic_duopoly,before,final,90654,126.6517,1.000000
twap,dynamic_duopoly,before,final,90654,110.5077,1.000000
lookahead,dynamic_duopoly,before,final,90655,77.7363,1.000000
twap,dynamic_duopoly,before,final,90655,106.0613,1.000000
lookahead,dynamic_duopoly,before,final,90656,61.9418,1.000000
twap,dynamic_duopoly,before,final,90656,111.5568,1.000000
lookahead,dynamic_duopoly,before,final,90657,91.5730,1.000000
twap,dynamic_duopoly,before,final,90657,87.0039,1.000000
lookahead,dynamic_duopoly,before,final,90658,93.2185,1.000000
twap,dynamic_duopoly,before,final,90658,106.4456,1.000000
lookahead,dynamic_duopoly,before,final,90659,80.5123,1.000000
twap,dynamic_duopoly,before,final,90659,104.6646,1.000000
lookahead,dynamic_duopoly,before,final,90660,109.7270,1.000000
twap,dynamic_duopoly,before,final,90660,114.6027,1.000000
lookahead,dynamic_duopoly,before,final,90661,92.4838,1.000000
twap,dynamic_duopoly,before,final,90661,87.0076,1.000000
lookahead,dynamic_duopoly,before,final,90662,54.8751,1.000000
twap,dynamic_duopoly,before,final,90662,115.4894,1.000000
lookahead,dynamic_duopoly,before,final,90663,140.3541,1.000000
twap,dynamic_duopoly,before,final,90663,123.8013,1.000000
lookahead,dynamic_duopoly,before,final,90664,81.5872,1.000000
twap,dynamic_duopoly,before,final,90664,97.8452,1.000000
lookahead,dynamic_duopoly,before,final,90665,156.9333,1.000000
twap,dynamic_duopoly,before,final,90665,143.8536,1.000000
lookahead,dynamic_duopoly,before,final,90666,84.7109,1.000000
twap,dynamic_duopoly,before,final,90666,105.9946,1.000000
lookahead,dynamic_duopoly,before,final,90667,72.5950,1.000000
twap,dynamic_duopoly,before,final,90667,94.8717,1.000000
lookahead,dynamic_duopoly,before,final,90668,137.7293,1.000000
twap,dynamic_duopoly,before,final,90668,119.4641,1.000000
lookahead,dynamic_duopoly,before,final,90669,130.3396,1.000000
twap,dynamic_duopoly,before,final,90669,110.9781,1.000000
lookahead,dynamic_duopoly,before,final,90670,114.8270,1.000000
twap,dynamic_duopoly,before,final,90670,102.0288,1.000000
lookahead,dynamic_duopoly,before,final,90671,113.1763,1.000000
twap,dynamic_duopoly,before,final,90671,109.7695,1.000000
lookahead,dynamic_duopoly,before,final,90672,142.3320,1.000000
twap,dynamic_duopoly,before,final,90672,111.8331,1.000000
lookahead,dynamic_duopoly,before,final,90673,120.9219,1.000000
twap,dynamic_duopoly,before,final,90673,132.6489,1.000000
lookahead,dynamic_duopoly,before,final,90674,68.9838,1.000000
twap,dynamic_duopoly,before,final,90674,120.7246,1.000000
lookahead,dynamic_duopoly,before,final,90675,126.4044,1.000000
twap,dynamic_duopoly,before,final,90675,115.7481,1.000000
lookahead,dynamic_duopoly,before,final,90676,30.6350,1.000000
twap,dynamic_duopoly,before,final,90676,91.2252,1.000000
lookahead,dynamic_duopoly,before,final,90677,134.4004,1.000000
twap,dynamic_duopoly,before,final,90677,116.7916,1.000000
lookahead,dynamic_duopoly,before,final,90678,130.6573,1.000000
twap,dynamic_duopoly,before,final,90678,99.6613,1.000000
lookahead,dynamic_duopoly,before,final,90679,135.8946,1.000000
twap,dynamic_duopoly,before,final,90679,96.4977,1.000000
lookahead,dynamic_duopoly,before,final,90680,126.5089,1.000000
twap,dynamic_duopoly,before,final,90680,130.4580,1.000000
lookahead,dynamic_duopoly,before,final,90681,171.1997,1.000000
twap,dynamic_duopoly,before,final,90681,115.1782,1.000000
lookahead,dynamic_duopoly,before,final,90682,130.5802,1.000000
twap,dynamic_duopoly,before,final,90682,128.9889,1.000000
lookahead,dynamic_duopoly,before,final,90683,125.0490,1.000000
twap,dynamic_duopoly,before,final,90683,126.3508,1.000000
lookahead,dynamic_duopoly,before,final,90684,128.6601,1.000000
twap,dynamic_duopoly,before,final,90684,120.1914,1.000000
lookahead,dynamic_duopoly,before,final,90685,103.2932,1.000000
twap,dynamic_duopoly,before,final,90685,125.5391,1.000000
lookahead,dynamic_duopoly,before,final,90686,67.7606,1.000000
twap,dynamic_duopoly,before,final,90686,121.2477,1.000000
lookahead,dynamic_duopoly,before,final,90687,117.6131,1.000000
twap,dynamic_duopoly,before,final,90687,117.0887,1.000000
lookahead,dynamic_duopoly,before,final,90688,48.8671,1.000000
twap,dynamic_duopoly,before,final,90688,96.7914,1.000000
lookahead,dynamic_duopoly,before,final,90689,124.9793,1.000000
twap,dynamic_duopoly,before,final,90689,105.0501,1.000000
lookahead,dynamic_duopoly,before,final,90690,102.2955,1.000000
twap,dynamic_duopoly,before,final,90690,100.4989,1.000000
lookahead,dynamic_duopoly,before,final,90691,147.4068,1.000000
twap,dynamic_duopoly,before,final,90691,132.3805,1.000000
