policy,seed_set,arb_profit_x,arb_trade_count,avg_fee_a,avg_fee_b,avg_oracle_gap_a_bps,avg_oracle_gap_b_bps,avg_slippage_bps,completion_rate,drift_bps,fee_paid_bps,fees_paid_x,filled_qty,forced_terminal_cost_bps,gas_paid_bps,gas_paid_x,mean_post_trade_gap_bps,mode,n_steps,route_concentration,route_share_a,route_share_b,seed,shortfall_bps,slippage_ex_fee_bps,terminal_penalty_bps,total_reward,wait_share
rl,test,102.93572673300696,16,0.00485135016627824,0.004222650314453299,36.782006785507654,24.392932701047,124.16552783026947,0.9948462247926796,18.40872057056445,56.136887860679536,280.68443930339765,49.74231123963398,0.0,20.0,100.0,56.94845786831473,DynamicDuopoly,50,1.0,1.0,0.0,30000,162.96508222336564,67.38871875065442,1.0307550414640227,-0.016296508222336255,0.0
rl,fresh,81.57216104781946,14,0.004498396735012865,0.004030908144326755,29.773610570553256,20.561526606509137,113.30078170907962,0.9948462247926796,15.22977858817991,51.452881715894776,257.26440857947387,49.74231123963398,0.0,20.0,100.0,53.632947736672804,DynamicDuopoly,50,1.0,1.0,0.0,40000,148.97738857898804,61.26397323344256,1.0307550414640227,-0.014897738857898118,0.0
