step,oracle_price,pool_a_mid,pool_b_mid,pool_a_fee_buy,pool_a_fee_sell,pool_b_fee_buy,pool_b_fee_sell,action,agent_qty_a,agent_qty_b,agent_cash_flow_x,agent_fee_paid_x,agent_gas_x,remaining_after,post_trade_gap_a_bps,post_trade_gap_b_bps,noise_buy_a,noise_buy_b,noise_sell_a,noise_sell_b,arb_delta_a,arb_delta_b,reward
10,998.8987308750447,1002.0496866737212,1002.031495269038,0.005011550416571145,0.0009884495834288553,0.0050023008263460934,0.0009976991736539067,wait,0.0,0.0,0.0,0.0,0.0,45.0,25.893423850754342,26.005573091508058,1.0048543947232658,0.9963285769714612,0.723368492317211,0.7294993910657527,0.0,0.0,-0.0
11,998.0544399503723,1002.0696846711468,1002.0944827152551,0.005054920792540857,0.0009450792074591438,0.005067530405458193,0.0009324695945418073,wait,0.0,0.0,0.0,0.0,0.0,45.0,40.03034868065516,39.8480800191972,0.7813129586851031,0.7922235907598524,0.7713447728187329,0.7608270737260571,0.0,0.0,-0.0
12,997.9883521772568,1002.0047993061967,1001.9377430460926,0.004904227533195967,0.0010957724668040326,0.004870137764143169,0.0011298622358568316,wait,0.0,0.0,0.0,0.0,0.0,45.0,40.895592468448264,41.14407276437822,1.2007780959803316,1.1782875086676599,1.2331218899516356,1.2564209357791607,0.0,0.0,-0.0
13,998.2223250680282,1003.378742918417,1003.5593879674055,0.004811775940834474,0.001188224059165527,0.004903469112847781,0.001096530887152219,wait,0.0,0.0,0.0,0.0,0.0,45.0,37.8921022219241,37.220345455719475,1.5432246362949222,1.6241301189843602,0.8590170820736412,0.8166387778187628,0.0,0.0,-0.0
14,999.7731090117553,1004.9776138070142,1004.44237258918,0.005430649073734245,0.0005693509262657552,0.005159071100211514,0.0008409288997884862,wait,0.0,0.0,0.0,0.0,0.0,45.0,36.06452178160397,37.8713822318431,1.7193417810555183,1.4985649036722342,0.924890257547689,1.0597088875404217,0.0,0.0,-0.0
15,1000.1424051558265,1005.2392532569028,1006.3361789564287,0.005048303960009181,0.000951696039990819,0.005604314799025221,0.00039568520097477914,wait,0.0,0.0,0.0,0.0,0.0,45.0,48.34520190586626,42.99355183008669,1.0212835058856278,1.5349158900197661,0.8914598422702612,0.5956156249965973,0.0,0.0,-0.0
16,1001.1528536066944,1003.1086610006558,1006.4040491308042,0.00399504978712259,0.0020049502128774103,0.005665515419965295,0.00033448458003470507,wait,0.0,0.0,0.0,0.0,0.0,45.0,40.816940544962144,51.773566154870245,2.124811024560546,0.9226672257977401,0.38936040561995416,0.8890538312701004,-2.794112371575352,0.0,-0.0
17,1001.109919219365,1007.1072959144414,1004.3806061082317,0.005650415317298478,0.0003495846827015216,0.004269236423884383,0.0017307635761156172,wait,0.0,0.0,0.0,0.0,0.0,45.0,19.965257989346505,52.882603696179544,2.0825158294029205,0.17032403436998503,0.0984149416656108,1.173917693936073,0.0,0.0,-0.0
18,1001.8365946052525,1003.5079645271693,1004.5771166828113,0.003534565341411515,0.0024654346585884853,0.004075828576103435,0.001924171423896565,wait,0.0,0.0,0.0,0.0,0.0,45.0,52.61038913502332,25.393477505996767,0.34362621770923657,2.7248230892804433,2.1290620215398515,0.27409114279159547,0.0,-2.3531330898856595,-0.0
19,1002.4362476929724,1009.9241017059114,1006.9474663393336,0.006023762987054723,0.0001,0.0045190861205061245,0.0014809138794938757,exec_10_A,4.5,0.0,4552.325159909843,16.09049073305323,2.0,40.5,101.55920279387902,21.356659785257072,0.028207349291807002,1.2076660970910473,1.35216764150858,0.032660940171667714,0.0,0.0,-0.0010865031981968606
20,1003.8978604952935,1007.2971154029115,1009.8615164416666,0.0048820878752556425,0.001117912124744358,0.00617885287472871,0.0001,wait,0.0,0.0,0.0,0.0,0.0,40.5,60.028429661607206,30.377650596202393,0.1680338215938289,1.6057530607943902,1.4647441660951728,0.16690336775050302,0.0,0.0,-0.0
21,1003.525732043189,1009.7575600250156,1007.6635455089504,0.005803735619103006,0.00019626438089699475,0.004745501686945759,0.0012544983130542413,wait,0.0,0.0,0.0,0.0,0.0,40.5,37.58133189115014,63.13524602481155,1.4307281548262356,0.20430634088698763,0.21607441825046722,1.2890043856490563,0.0,0.0,-0.0
22,1004.1650412232168,1008.0389423313793,1009.3879851444293,0.004675066659302558,0.0013249333406974418,0.00535647428608297,0.0006435257139170308,wait,0.0,0.0,0.0,0.0,0.0,40.5,55.69322344647905,34.83993309976126,0.2193794966750053,1.0730732219542907,1.067345471103696,0.2217632857948132,0.0,0.0,-0.0
23,1004.6831525633959,1011.2597437053633,1008.705840904958,0.00624399283775409,0.0001,0.004954158581025733,0.0010458414189742672,wait,0.0,0.0,0.0,0.0,0.0,40.5,33.401473483668,46.82901837289993,1.9673389496435951,0.7082392652470365,0.3799666874020127,1.044734729181883,0.0,0.0,-0.0
24,1004.7856787159284,1009.159898511927,1006.8434629906632,0.004957292182375253,0.001042707817624747,0.003787894597216892,0.0022121054027831083,wait,0.0,0.0,0.0,0.0,0.0,40.5,64.43229761901596,39.014909070354236,0.27406343393124993,1.8998833944362932,1.308110237590205,0.22888508192873416,0.0,-2.5914328428887075,-0.0
25,1005.2557733805603,1011.124745153114,1009.7094228129995,0.005863108665627109,0.00013689133437289145,0.005148745133672958,0.0008512548663270423,exec_10_B,0.0,4.05,4109.9227591638155,15.56795421441484,2.0,36.45,38.83713214834497,97.69786966194796,1.2310716378159825,0.11554745485034969,0.26340655728272605,2.750173435218317,0.0,0.0,-0.00123845518327631
26,1005.4031564003374,1006.5463470292907,1007.2659996406173,0.002834866637697945,0.003165133362302055,0.0031975968833950555,0.0028024031166049446,exec_10_B,0.0,3.6450000000000005,3713.0378792845913,19.117485712109556,2.0,32.805,56.908402528411614,116.80420305846259,2.4702178762569,0.17430168817587538,0.13906572569321868,1.9271930963635528,-4.5903506595209365,-3.0984303886133375,-0.0014007575856918174
27,1006.8736489687551,1011.0807279617762,1010.7129477324422,0.004417891394843039,0.001582108605156962,0.004232775105873155,0.0017672248941268452,split_50,8.20125,8.20125,16703.205649421034,50.38237753378962,4.0,16.4025,163.30970776927626,170.63650882855222,1.2012677071771438,0.690507743884699,0.9259135741587591,1.6030788811299412,-6.239052708103827,-5.588182973441349,-0.006094112988420675
28,1008.2376146981578,1010.8451190742239,1011.0325742468381,0.0036938339575982395,0.0023061660424017606,0.003788074776288834,0.002211925223711166,split_50,4.100625,4.100625,8361.105423082568,36.16478030486269,4.0,8.20125,111.4113205572525,107.71807440593318,0.6913028978855641,0.914892172657171,1.7773142497546284,1.346557377143738,-3.13050708284527,-3.5117179731093984,-0.003277108461651369
29,1009.4503702179755,1017.1184098933942,1016.6674304126161,0.006555032856633479,0.0001,0.006328444097779139,0.0001,split_50,2.0503125,2.0503125,4169.643126855889,15.598472191476048,4.0,4.100625,55.22989627196469,57.09843076138783,1.647811394257858,1.4300920089306797,0.6261126154891017,0.7204979691858222,0.0,0.0,-0.0014603625371177804
30,1009.9752489838211,1011.0863328660914,1011.0863328660913,0.0035001651362941617,0.0024998348637058384,0.0035001651362941044,0.0024998348637058957,exec_50_B,0.0,2.0503125,2102.107253814186,13.303068243299094,2.0,2.0503125,70.7260986520229,108.01080560758572,2.0674136247572745,0.35453159944701446,0.16879994386377065,1.0856611720909657,-4.85197502713072,-4.052649977394367,-0.001075895076283723
31,1010.0809427711893,1012.5246043157606,1014.5641573086895,0.00449896976781708,0.0015010302321829198,0.005524238627404927,0.0004757613725950723,exec_50_A,1.02515625,0.0,1041.235542693682,3.6444963452067896,2.0,1.02515625,30.62249791367425,9.95355968348175,0.737319776760915,2.0832108561635287,1.0558893120681097,0.3772200623616073,0.0,0.0,-0.00036158585387363926
32,1009.5031029183812,1014.7081775766102,1013.1480331524695,0.006175719585291823,0.0001,0.005390561581660644,0.0006094384183393561,exec_50_A,0.512578125,0.0,521.6125079996931,2.3467189040057974,2.0,0.512578125,40.28502698111358,50.13411425559024,0.9347534794468834,0.3382963502099782,0.37746988218329086,1.031893010117832,0.0,0.0,-0.00022068765999386187
33,1008.3432292042284,1009.4525176852011,1009.9670851763972,0.0038238466541538445,0.0021761533458461556,0.004082961847879704,0.0019170381521202958,exec_50_B,0.0,0.2562890625,261.1334163937233,1.4076557620998074,2.0,0.2562890625,63.122835439723914,52.8364400535849,0.6849541282497895,1.7152442244455262,0.8512240471422087,0.39440383306545657,-2.4146623017782076,-3.14042590491988,-0.00013688707787446562
34,1007.7976756584029,1011.3535155693621,1010.5444397095625,0.004761442425964405,0.0012385575740355957,0.004354042977335068,0.0016459570226649326,exec_50_A,0.12814453125,0.0,129.86907567312093,0.4965994304907042,2.0,0.12814453125,19.000080890315257,21.52624053808195,1.4628921394374086,1.1302403890141417,0.6551787362022268,0.8459477584145586,0.0,0.0,-0.00007449088846241864
35,1007.8247112149725,1009.3342659415647,1011.0344522028648,0.0037847336322845144,0.0022152663677154857,0.004640910311139542,0.0013590896888604582,wait,0.0,0.0,0.0,0.0,0.0,0.12814453125,35.01406856888373,26.986126300786296,0.605913266529834,1.1154296305052749,1.6000736600704313,0.8743357843861935,0.0,0.0,-0.0
36,1007.7520564679407,1011.1123872625096,1008.8607123578271,0.004892288855963596,0.001107711144036404,0.003757923376420881,0.0022420766235791193,wait,0.0,0.0,0.0,0.0,0.0,0.12814453125,15.700384469265352,32.57146154013829,1.2760156518325911,0.35421371387863376,0.40041613050366903,1.4250661624001335,0.0,0.0,-0.0
37,1007.3301723300792,1007.285387491493,1010.3578702605881,0.0038964768548518823,0.002103523145148118,0.005447193146096502,0.0005528068539034973,wait,0.0,0.0,0.0,0.0,0.0,0.12814453125,37.54692390164067,15.194025452524,0.20626198352771435,1.1272639803324105,2.093663379054572,0.3893465777070543,0.0,0.0,-0.0
38,1005.4763406229333,1012.5122153240325,1007.2510095633455,0.00681777559835571,0.0001,0.0041609356535007155,0.0018390643464992846,wait,0.0,0.0,0.0,0.0,0.0,0.12814453125,17.991938700804223,48.54942319806851,2.755737376868891,0.26989420368471667,0.18064251714566917,1.8030346874489624,0.0,0.0,-0.0
39,1004.903302026188,1008.4433973842854,1007.7615436529193,0.004774345491783076,0.0012256545082169241,0.0044300076990183195,0.0015699923009816809,wait,0.0,0.0,0.0,0.0,0.0,0.12814453125,75.71786541553362,23.362521870749053,0.052623065403724814,2.8369591966743957,2.0554766095022106,0.0630550513281265,0.0,-2.5214845144130322,-0.0
40,1004.8984155620998,1007.0387790543954,1008.1290634366391,0.0038959351011729247,0.0021040648988270754,0.004446350640486012,0.0015536493595139876,wait,0.0,0.0,0.0,0.0,0.0,0.12814453125,35.277016734101274,28.49171664001448,0.5563762582600946,0.9319565881974003,1.250608881923107,0.7503651838900175,0.0,0.0,-0.0
41,1005.241059382939,1007.4620318339678,1005.3976711491221,0.004099982399860441,0.001900017600139559,0.0030578310986472254,0.0029421689013527747,exec_50_A,0.064072265625,0.0,64.77978291851552,0.25237783011860415,2.0,0.064072265625,19.171839680992093,28.729467690792344,1.0043552081992104,0.4701407394000842,0.8590819598650175,1.822099597368698,0.0,0.0,-0.00005415034587031045
42,1005.2717190093956,1005.755483202463,1008.5133191868861,0.0031952801586122054,0.0028047198413877947,0.0045873959532988975,0.0014126040467011027,wait,0.0,0.0,0.0,0.0,0.0,0.064072265625,21.788266626365754,1.2529163741974672,0.3796927436183613,1.8032190860120116,1.2245781556926771,0.26150574392858233,0.0,0.0,-0.0
43,1005.3510897631735,1010.8736446476812,1004.6628596636565,0.005808721535452899,0.0001912784645471009,0.002673433981355998,0.003326566018644002,wait,0.0,0.0,0.0,0.0,0.0,0.064072265625,4.0224101153036385,31.4539811605266,2.8142515234848813,0.35071755050699654,0.2867485595413853,2.2570817727309076,0.0,0.0,-0.0
44,1005.2853528621965,1005.1275840327568,1008.8123128397542,0.0023908523547918384,0.0036091476452081617,0.004249073666529385,0.001750926333470615,wait,0.0,0.0,0.0,0.0,0.0,0.064072265625,55.58910979428851,-6.1922040022538,0.019054637082549262,2.081295102327265,2.857961974301424,0.027355822009242237,0.0,0.0,-0.0
45,1006.32916668118,1007.7219734216906,1006.2790390569027,0.0035769194491271127,0.0024230805508728874,0.0028494170841655135,0.0031505829158344867,exec_50_A,0.0320361328125,0.0,32.278608413414865,0.07717338693461784,2.0,0.0320361328125,-11.29862747339136,24.675287577756194,1.3409434277220411,0.08621485314837236,0.08818516502932372,1.3386505767487487,0.0,0.0,-0.000044849512018297305
46,1006.5735004667373,1006.0479436273438,1009.4958974217467,0.002755947711457839,0.003244052288542161,0.004494417915068271,0.0015055820849317295,wait,0.0,0.0,0.0,0.0,0.0,0.0320361328125,11.409727699176747,-2.925384084700229,0.7132610167976431,2.114599608942016,1.5417058533946497,0.525011639103382,0.0,0.0,-0.0
47,1006.5196530245039,1008.4224282790317,1006.3348501502451,0.0041782377117369155,0.0018217622882630846,0.003125207979477535,0.002874792020522465,exec_50_A,0.01601806640625,0.0,16.15973707308345,0.04453539040432375,2.0,0.01601806640625,-4.365353581159241,29.569660048856864,1.2867631987265546,0.09720626845032881,0.12830724301010388,1.6591506236395284,0.0,0.0,-0.00004283341333666897
48,1006.0737939589873,1004.7286382745938,1009.2535244086038,0.0027049180300469282,0.003295081969953072,0.004989142255651353,0.0010108577443486478,exec_50_B,0.0,0.008009033203125,8.08510160799249,0.025267624060184346,2.0,0.008009033203125,23.344553194277594,2.755532477695902,0.3979784766566279,1.90604787634921,2.2268094362795123,0.4716146828697895,0.0,0.0,-0.0000415213680973498
49,1005.2965015298137,1009.454106149728,1003.1534735324153,0.005294137130086847,0.0007058628699131535,0.002112215642114708,0.003887784357885292,wait,0.0,0.0,0.0,0.0,0.0,0.008009033203125,-5.648714129172265,39.361749222925624,2.442900626234421,0.0801795524086586,0.10507023325589966,3.102059596763579,0.0,0.0,-3.20361328125e-6
