extension,regime,policy,seed,shortfall_bps,completion_rate,fee_bps,gas_bps,slippage_ex_fee_bps,drift_bps,forced_terminal_cost_bps,route_share_A,route_share_B,wait_share,avg_depth_factor,min_depth_factor,jit_event_count
lp,frozen,lookahead,95000,117.0102,1.000000,36.2954,8.8000,58.8670,13.0478,0.8107,0.4797,0.5203,0.6400,1.0000,1.0000,0
lp,frozen,twap,95000,114.9755,1.000000,42.5436,20.8000,50.6992,0.9328,0.8311,0.4373,0.5627,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95001,124.1837,1.000000,37.1535,9.6000,50.9593,26.4709,0.8249,0.4949,0.5051,0.6000,1.0000,1.0000,0
lp,frozen,twap,95001,118.8244,1.000000,40.9057,20.8000,47.4548,9.6639,0.8266,0.5399,0.4601,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95002,64.4645,1.000000,40.4949,9.2000,63.1973,-48.4277,0.7933,0.5975,0.4025,0.6200,1.0000,1.0000,0
lp,frozen,twap,95002,89.9679,1.000000,45.0445,20.8000,55.6568,-31.5334,0.7912,0.5529,0.4471,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95003,141.6863,1.000000,39.8090,9.2000,58.7160,33.9613,0.8306,0.5665,0.4335,0.6200,1.0000,1.0000,0
lp,frozen,twap,95003,115.0837,1.000000,43.3063,20.8000,52.1520,-1.1747,0.8400,0.5782,0.4218,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95004,106.0742,1.000000,39.2217,9.2000,56.7498,0.9027,0.8075,0.4370,0.5630,0.6000,1.0000,1.0000,0
lp,frozen,twap,95004,119.0188,1.000000,41.7147,20.8000,49.0409,7.4632,0.8169,0.5781,0.4219,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95005,86.7827,1.000000,36.3506,10.0000,47.3314,-6.8992,0.8099,0.4142,0.5858,0.5800,1.0000,1.0000,0
lp,frozen,twap,95005,99.0728,1.000000,41.1452,20.8000,48.0389,-10.9112,0.8165,0.5312,0.4688,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95006,120.3626,1.000000,41.4104,9.2000,65.0193,4.7328,0.8019,0.5997,0.4003,0.6200,1.0000,1.0000,0
lp,frozen,twap,95006,115.6435,1.000000,42.4750,20.8000,50.5858,1.7827,0.8069,0.4533,0.5467,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95007,110.0876,1.000000,41.5687,8.8000,64.3189,-4.6000,0.8022,0.5281,0.4719,0.6200,1.0000,1.0000,0
lp,frozen,twap,95007,106.6733,1.000000,43.2882,20.8000,52.1157,-9.5306,0.7985,0.3867,0.6133,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95008,95.9294,1.000000,36.0157,10.0000,44.2040,5.7097,0.8241,0.5297,0.4703,0.5400,1.0000,1.0000,0
lp,frozen,twap,95008,108.9568,1.000000,42.0872,20.8000,49.8628,-3.7932,0.8348,0.5027,0.4973,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95009,96.4835,1.000000,36.8179,10.4000,46.6137,2.6519,0.8113,0.6099,0.3901,0.5600,1.0000,1.0000,0
lp,frozen,twap,95009,108.5900,1.000000,41.9426,20.8000,49.5635,-3.7161,0.8209,0.5065,0.4935,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95010,89.3236,1.000000,38.8938,8.8000,63.9370,-22.3072,0.7963,0.4880,0.5120,0.6400,1.0000,1.0000,0
lp,frozen,twap,95010,98.8155,1.000000,41.5775,20.8000,48.8831,-12.4451,0.7978,0.5570,0.4430,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95011,66.1710,1.000000,41.3727,9.2000,64.9087,-49.3103,0.8001,0.5873,0.4127,0.6200,1.0000,1.0000,0
lp,frozen,twap,95011,94.4981,1.000000,43.3002,20.8000,52.2851,-21.8872,0.7978,0.5545,0.4455,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95012,78.7194,1.000000,36.5310,9.6000,49.1256,-16.5373,0.7978,0.6681,0.3319,0.5800,1.0000,1.0000,0
lp,frozen,twap,95012,95.8535,1.000000,39.5391,20.8000,44.8865,-9.3720,0.7971,0.6140,0.3860,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95013,67.2737,1.000000,39.3542,9.6000,53.8063,-35.4869,0.7935,0.4927,0.5073,0.5800,1.0000,1.0000,0
lp,frozen,twap,95013,83.5782,1.000000,41.0152,20.8000,47.8613,-26.0983,0.7969,0.5181,0.4819,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95014,59.5423,1.000000,40.1193,9.2000,58.5598,-48.3368,0.8012,0.5930,0.4070,0.6000,1.0000,1.0000,0
lp,frozen,twap,95014,101.8719,1.000000,43.2389,20.8000,52.1190,-14.2860,0.7897,0.6699,0.3301,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95015,72.2743,1.000000,36.4331,9.2000,50.5706,-23.9295,0.7997,0.5139,0.4861,0.5800,1.0000,1.0000,0
lp,frozen,twap,95015,97.7976,1.000000,40.2544,20.8000,46.2923,-9.5491,0.8055,0.4920,0.5080,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95016,82.4085,1.000000,38.0971,9.6000,52.8604,-18.1490,0.8038,0.6022,0.3978,0.6000,1.0000,1.0000,0
lp,frozen,twap,95016,112.5827,1.000000,41.6450,20.8000,48.9943,1.1434,0.8035,0.5053,0.4947,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95017,131.5214,1.000000,32.7133,8.8000,47.7849,42.2233,0.8261,0.5311,0.4689,0.6000,1.0000,1.0000,0
lp,frozen,twap,95017,139.4728,1.000000,42.7089,20.8000,50.9636,25.0003,0.8331,0.5772,0.4228,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95018,63.0753,1.000000,39.8252,9.2000,58.7502,-44.7001,0.7888,0.4771,0.5229,0.6200,1.0000,1.0000,0
lp,frozen,twap,95018,78.5181,1.000000,42.1491,20.8000,50.0288,-34.4598,0.7771,0.5637,0.4363,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95019,143.2223,1.000000,35.5248,9.6000,47.6995,50.3980,0.8131,0.5998,0.4002,0.5800,1.0000,1.0000,0
lp,frozen,twap,95019,139.3004,1.000000,40.6148,20.8000,46.8649,31.0208,0.8201,0.5301,0.4699,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95020,118.6882,1.000000,38.5547,8.8000,63.2768,8.0567,0.8106,0.5609,0.4391,0.6400,1.0000,1.0000,0
lp,frozen,twap,95020,129.1596,1.000000,41.8451,20.8000,49.2973,17.2172,0.8144,0.4458,0.5542,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95021,82.6818,1.000000,36.4851,10.0000,49.5173,-13.3206,0.8049,0.4445,0.5555,0.5800,1.0000,1.0000,0
lp,frozen,twap,95021,117.2649,1.000000,39.7497,20.8000,45.2551,11.4601,0.8171,0.5217,0.4783,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95022,89.8782,1.000000,37.5887,10.0000,49.2799,-6.9904,0.8113,0.5197,0.4803,0.5600,1.0000,1.0000,0
lp,frozen,twap,95022,105.6941,1.000000,42.3301,20.8000,50.3249,-7.7609,0.8279,0.6412,0.3588,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95023,84.1568,1.000000,36.7726,9.2000,52.8004,-14.6163,0.8107,0.4930,0.5070,0.6200,1.0000,1.0000,0
lp,frozen,twap,95023,104.8463,1.000000,40.5252,20.8000,46.8099,-3.2887,0.8104,0.6504,0.3496,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95024,137.9790,1.000000,40.2701,9.6000,57.0847,31.0242,0.8219,0.5745,0.4255,0.6000,1.0000,1.0000,0
lp,frozen,twap,95024,124.1063,1.000000,44.4650,20.8000,54.4010,4.4403,0.8353,0.6028,0.3972,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95025,95.1784,1.000000,38.5866,9.6000,53.7708,-6.7790,0.8039,0.7100,0.2900,0.6000,1.0000,1.0000,0
lp,frozen,twap,95025,107.9815,1.000000,41.0818,20.8000,47.9125,-1.8128,0.7939,0.4731,0.5269,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95026,137.6228,1.000000,36.5218,10.0000,47.6077,43.4934,0.8170,0.3237,0.6763,0.5800,1.0000,1.0000,0
lp,frozen,twap,95026,120.7990,1.000000,38.8381,20.8000,43.3845,17.7764,0.8299,0.4914,0.5086,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95027,131.6508,1.000000,36.3596,10.4000,45.6448,39.2464,0.8158,0.3664,0.6336,0.5600,1.0000,1.0000,0
lp,frozen,twap,95027,133.2929,1.000000,39.7241,20.8000,45.1534,27.6153,0.8363,0.4977,0.5023,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95028,95.7612,1.000000,38.3226,10.0000,51.1826,-3.7441,0.8007,0.6498,0.3502,0.5800,1.0000,1.0000,0
lp,frozen,twap,95028,107.4172,1.000000,41.9522,20.8000,49.5718,-4.9068,0.7969,0.5046,0.4954,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95029,108.6154,1.000000,37.1969,9.2000,55.3086,6.9099,0.8045,0.5408,0.4592,0.6000,1.0000,1.0000,0
lp,frozen,twap,95029,121.4877,1.000000,41.8039,20.8000,49.2358,9.6480,0.8172,0.5315,0.4685,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95030,101.7092,1.000000,36.2888,10.4000,45.5227,9.4977,0.8100,0.7150,0.2850,0.5600,1.0000,1.0000,0
lp,frozen,twap,95030,111.5746,1.000000,41.2077,20.8000,48.0838,1.4832,0.8122,0.5891,0.4109,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95031,118.9554,1.000000,36.1189,9.6000,46.4272,26.8093,0.8056,0.4694,0.5306,0.5600,1.0000,1.0000,0
lp,frozen,twap,95031,124.2706,1.000000,40.0864,20.8000,45.8462,17.5380,0.8087,0.6091,0.3909,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95032,97.3938,1.000000,36.4434,10.0000,46.9665,3.9839,0.8044,0.6520,0.3480,0.5600,1.0000,1.0000,0
lp,frozen,twap,95032,109.7146,1.000000,40.6294,20.8000,46.9612,1.3240,0.8106,0.4982,0.5018,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95033,120.0859,1.000000,38.8469,9.2000,59.9960,12.0430,0.8060,0.5001,0.4999,0.6200,1.0000,1.0000,0
lp,frozen,twap,95033,109.1731,1.000000,42.9602,20.8000,51.5564,-6.1435,0.8160,0.5497,0.4503,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95034,118.4875,1.000000,35.4475,10.0000,44.3728,28.6673,0.8099,0.5099,0.4901,0.5600,1.0000,1.0000,0
lp,frozen,twap,95034,131.6463,1.000000,41.1281,20.8000,47.8721,21.8461,0.8263,0.4334,0.5666,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95035,114.2735,1.000000,36.3426,9.2000,50.1155,18.6153,0.8261,0.5126,0.4874,0.6000,1.0000,1.0000,0
lp,frozen,twap,95035,114.7716,1.000000,40.0992,20.8000,45.9562,7.9162,0.8344,0.5002,0.4998,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95036,148.9200,1.000000,36.7019,10.0000,46.7588,55.4593,0.8247,0.3722,0.6278,0.5600,1.0000,1.0000,0
lp,frozen,twap,95036,137.2643,1.000000,40.2422,20.8000,46.1245,30.0976,0.8541,0.4894,0.5106,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95037,54.1660,1.000000,38.4804,9.2000,56.0946,-49.6091,0.8028,0.5543,0.4457,0.6200,1.0000,1.0000,0
lp,frozen,twap,95037,91.0825,1.000000,42.3603,20.8000,50.4501,-22.5279,0.8033,0.5613,0.4387,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95038,59.5651,1.000000,34.5412,10.0000,43.2947,-28.2708,0.8003,0.4420,0.5580,0.5600,1.0000,1.0000,0
lp,frozen,twap,95038,95.1636,1.000000,40.8220,20.8000,47.4739,-13.9323,0.7958,0.5586,0.4414,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95039,85.4883,1.000000,36.8007,9.2000,55.9367,-16.4491,0.7999,0.3586,0.6414,0.6200,1.0000,1.0000,0
lp,frozen,twap,95039,110.7279,1.000000,41.4629,20.8000,48.6307,-0.1657,0.8151,0.5378,0.4622,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95040,124.6163,1.000000,38.3834,10.4000,48.6665,27.1663,0.8150,0.5929,0.4071,0.5400,1.0000,1.0000,0
lp,frozen,twap,95040,128.0654,1.000000,43.2418,20.8000,52.0079,12.0156,0.8325,0.5578,0.4422,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95041,116.3470,1.000000,38.5297,9.6000,52.9993,15.2180,0.8088,0.4830,0.5170,0.5800,1.0000,1.0000,0
lp,frozen,twap,95041,128.6626,1.000000,42.3085,20.8000,50.2087,15.3454,0.8129,0.5392,0.4608,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95042,80.0378,1.000000,40.3792,9.2000,62.9520,-32.4933,0.7923,0.5864,0.4136,0.6200,1.0000,1.0000,0
lp,frozen,twap,95042,92.3191,1.000000,41.0896,20.8000,47.9884,-17.5590,0.7922,0.4549,0.5451,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95043,113.4831,1.000000,34.8087,9.6000,46.3643,22.7101,0.8093,0.6032,0.3968,0.6000,1.0000,1.0000,0
lp,frozen,twap,95043,131.2758,1.000000,41.1716,20.8000,47.9744,21.3297,0.8143,0.4996,0.5004,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95044,69.7190,1.000000,38.6952,9.2000,59.6522,-37.8284,0.7993,0.5406,0.4594,0.6200,1.0000,1.0000,0
lp,frozen,twap,95044,100.1988,1.000000,44.5965,20.8000,54.7342,-19.9319,0.8108,0.4876,0.5124,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95045,111.3274,1.000000,39.1046,9.6000,54.1563,8.4665,0.8202,0.4899,0.5101,0.5800,1.0000,1.0000,0
lp,frozen,twap,95045,109.9677,1.000000,39.9120,20.8000,45.5281,3.7276,0.8273,0.6867,0.3133,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95046,82.4041,1.000000,42.3889,8.4000,75.5067,-43.8915,0.7948,0.5984,0.4016,0.6600,1.0000,1.0000,0
lp,frozen,twap,95046,89.0825,1.000000,42.7268,20.8000,51.1668,-25.6111,0.7897,0.5445,0.4555,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95047,126.6659,1.000000,38.9047,9.2000,56.9589,21.6023,0.8230,0.5572,0.4428,0.6200,1.0000,1.0000,0
lp,frozen,twap,95047,124.1012,1.000000,41.5133,20.8000,48.6676,13.1203,0.8244,0.5330,0.4670,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95048,127.7329,1.000000,37.1457,10.0000,48.8726,31.7147,0.8112,0.5911,0.4089,0.5800,1.0000,1.0000,0
lp,frozen,twap,95048,124.7997,1.000000,40.5167,20.8000,46.7369,16.7461,0.8184,0.5139,0.4861,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95049,82.0650,1.000000,40.2140,9.2000,59.5137,-26.8627,0.8038,0.5437,0.4563,0.6200,1.0000,1.0000,0
lp,frozen,twap,95049,105.0430,1.000000,43.5754,20.8000,52.7547,-12.0870,0.7990,0.5417,0.4583,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95050,143.7758,1.000000,40.4396,9.2000,59.9260,34.2102,0.8116,0.5805,0.4195,0.6200,1.0000,1.0000,0
lp,frozen,twap,95050,121.4628,1.000000,40.6779,20.8000,47.0042,12.9806,0.8257,0.4453,0.5547,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95051,121.8226,1.000000,37.8765,9.2000,54.9410,19.8050,0.8259,0.5338,0.4662,0.6200,1.0000,1.0000,0
lp,frozen,twap,95051,122.2442,1.000000,41.6962,20.8000,49.0340,10.7140,0.8366,0.5714,0.4286,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95052,81.8900,1.000000,42.0421,8.8000,70.0702,-39.0223,0.7958,0.4633,0.5367,0.6400,1.0000,1.0000,0
lp,frozen,twap,95052,86.9133,1.000000,43.1116,20.8000,51.9399,-28.9382,0.7979,0.5224,0.4776,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95053,120.9096,1.000000,33.4486,10.0000,41.8659,35.5950,0.8115,0.6337,0.3663,0.5400,1.0000,1.0000,0
lp,frozen,twap,95053,115.7397,1.000000,37.4773,20.8000,40.7604,16.7020,0.8303,0.4981,0.5019,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95054,78.0552,1.000000,40.9641,8.4000,72.7280,-44.0369,0.8030,0.6129,0.3871,0.6600,1.0000,1.0000,0
lp,frozen,twap,95054,92.8484,1.000000,43.1377,20.8000,51.9411,-23.0304,0.8154,0.5408,0.4592,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95055,149.2657,1.000000,34.3807,8.8000,55.1327,50.9523,0.8212,0.5014,0.4986,0.6400,1.0000,1.0000,0
lp,frozen,twap,95055,144.1585,1.000000,42.2732,20.8000,50.0615,31.0238,0.8495,0.5323,0.4677,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95056,129.8809,1.000000,38.9531,9.2000,57.0162,24.7116,0.7898,0.6244,0.3756,0.6200,1.0000,1.0000,0
lp,frozen,twap,95056,125.9451,1.000000,41.9027,20.8000,49.4080,13.8343,0.7808,0.4890,0.5110,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95057,82.6455,1.000000,35.3386,8.4000,61.7140,-22.8070,0.8066,0.6043,0.3957,0.6600,1.0000,1.0000,0
lp,frozen,twap,95057,94.7421,1.000000,40.4350,20.8000,46.6189,-13.1119,0.8037,0.4728,0.5272,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95058,69.1401,1.000000,37.9454,9.6000,54.8576,-33.2629,0.7963,0.5813,0.4187,0.6000,1.0000,1.0000,0
lp,frozen,twap,95058,109.1527,1.000000,41.5509,20.8000,48.8333,-2.0315,0.7917,0.5632,0.4368,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95059,82.5052,1.000000,39.8906,9.2000,58.0973,-24.6826,0.7924,0.4453,0.5547,0.6000,1.0000,1.0000,0
lp,frozen,twap,95059,90.8973,1.000000,43.9642,20.8000,53.5722,-27.4391,0.7959,0.4489,0.5511,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95060,102.2269,1.000000,36.9371,9.2000,53.1099,2.9799,0.8136,0.6162,0.3838,0.6200,1.0000,1.0000,0
lp,frozen,twap,95060,101.6875,1.000000,41.6706,20.8000,49.0681,-9.8512,0.8210,0.5096,0.4904,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95061,91.7792,1.000000,40.0888,8.8000,66.2583,-23.3679,0.8048,0.6621,0.3379,0.6400,1.0000,1.0000,0
lp,frozen,twap,95061,120.6648,1.000000,43.4229,20.8000,52.4189,4.0230,0.8131,0.5661,0.4339,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95062,82.6402,1.000000,38.6123,9.2000,59.4795,-24.6516,0.7975,0.5575,0.4425,0.6200,1.0000,1.0000,0
lp,frozen,twap,95062,104.5573,1.000000,41.8873,20.8000,49.5057,-7.6357,0.7970,0.5022,0.4978,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95063,106.9892,1.000000,36.7441,10.0000,47.5605,12.6845,0.8122,0.3670,0.6330,0.5600,1.0000,1.0000,0
lp,frozen,twap,95063,109.3613,1.000000,40.9448,20.8000,47.5694,0.0471,0.8253,0.5680,0.4320,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95064,81.3362,1.000000,38.5632,9.2000,56.2658,-22.6929,0.8130,0.6100,0.3900,0.6200,1.0000,1.0000,0
lp,frozen,twap,95064,105.4237,1.000000,42.3970,20.8000,50.4571,-8.2304,0.8154,0.5999,0.4001,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95065,84.1766,1.000000,36.2887,9.2000,53.3738,-14.6860,0.8032,0.5878,0.4122,0.5600,1.0000,1.0000,0
lp,frozen,twap,95065,105.5165,1.000000,42.0758,20.8000,49.7938,-7.1531,0.8048,0.5650,0.4350,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95066,129.4300,1.000000,36.4052,9.2000,55.1892,28.6356,0.8000,0.5049,0.4951,0.6200,1.0000,1.0000,0
lp,frozen,twap,95066,117.6364,1.000000,40.5307,20.8000,46.7664,9.5392,0.8025,0.5603,0.4397,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95067,112.5341,1.000000,33.2558,8.8000,52.8711,17.6072,0.8209,0.4024,0.5976,0.6400,1.0000,1.0000,0
lp,frozen,twap,95067,109.1019,1.000000,39.7273,20.8000,45.2756,3.2990,0.8356,0.5311,0.4689,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95068,15.7456,1.000000,39.0934,8.8000,60.4061,-92.5540,0.7766,0.5298,0.4702,0.6400,1.0000,1.0000,0
lp,frozen,twap,95068,79.6421,1.000000,44.6708,20.8000,54.9700,-40.7986,0.7744,0.5053,0.4947,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95069,124.5269,1.000000,37.3046,9.2000,54.0775,23.9448,0.8040,0.4917,0.5083,0.6000,1.0000,1.0000,0
lp,frozen,twap,95069,121.9299,1.000000,39.8485,20.8000,45.3498,15.9316,0.8141,0.5004,0.4996,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95070,92.7063,1.000000,35.5733,9.2000,49.6053,-1.6723,0.8125,0.5748,0.4252,0.5800,1.0000,1.0000,0
lp,frozen,twap,95070,113.2942,1.000000,41.7216,20.8000,49.1148,1.6578,0.8258,0.5138,0.4862,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95071,52.0433,1.000000,38.8725,9.2000,59.9771,-56.0063,0.7929,0.6796,0.3204,0.6200,1.0000,1.0000,0
lp,frozen,twap,95071,103.4159,1.000000,45.0054,20.8000,55.5972,-17.9868,0.7936,0.5073,0.4927,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95072,80.0240,1.000000,40.7731,9.6000,57.4463,-27.7955,0.8063,0.5648,0.4352,0.5800,1.0000,1.0000,0
lp,frozen,twap,95072,94.7048,1.000000,41.7468,20.8000,49.2155,-17.0575,0.8088,0.5571,0.4429,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95073,97.7916,1.000000,36.1449,9.2000,50.7302,1.7165,0.8109,0.4134,0.5866,0.6000,1.0000,1.0000,0
lp,frozen,twap,95073,100.9929,1.000000,41.8348,20.8000,49.3689,-11.0107,0.8214,0.4785,0.5215,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95074,102.7574,1.000000,37.7118,9.6000,52.9033,2.5423,0.8024,0.5135,0.4865,0.5800,1.0000,1.0000,0
lp,frozen,twap,95074,114.7195,1.000000,42.3030,20.8000,50.2526,1.3639,0.8111,0.6028,0.3972,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95075,122.2180,1.000000,42.0284,8.8000,70.0972,1.2925,0.8073,0.5510,0.4490,0.6400,1.0000,1.0000,0
lp,frozen,twap,95075,92.9194,1.000000,41.7052,20.8000,49.1438,-18.7297,0.8215,0.5142,0.4858,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95076,96.3174,1.000000,36.0141,9.6000,48.7260,1.9773,0.7969,0.6536,0.3464,0.6000,1.0000,1.0000,0
lp,frozen,twap,95076,118.8071,1.000000,42.4788,20.8000,50.5734,4.9549,0.8069,0.4459,0.5541,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95077,92.7777,1.000000,33.7605,9.2000,49.2314,0.5858,0.8203,0.6117,0.3883,0.6000,1.0000,1.0000,0
lp,frozen,twap,95077,114.6379,1.000000,41.9148,20.8000,49.5131,2.4100,0.8339,0.5500,0.4500,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95078,102.4146,1.000000,35.6847,9.6000,45.6171,11.5127,0.8226,0.7429,0.2571,0.5600,1.0000,1.0000,0
lp,frozen,twap,95078,108.9330,1.000000,41.0888,20.8000,47.8263,-0.7820,0.8291,0.6295,0.3705,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95079,106.3246,1.000000,36.4027,10.4000,45.7615,13.7604,0.8037,0.5333,0.4667,0.5600,1.0000,1.0000,0
lp,frozen,twap,95079,112.9982,1.000000,41.3927,20.8000,48.4652,2.3403,0.8166,0.4941,0.5059,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95080,73.8844,1.000000,38.0730,8.8000,62.3209,-35.3095,0.8036,0.6455,0.3545,0.6400,1.0000,1.0000,0
lp,frozen,twap,95080,107.7269,1.000000,41.8347,20.8000,49.3704,-4.2781,0.8090,0.5879,0.4121,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95081,45.1572,1.000000,39.3544,8.8000,69.0926,-72.0898,0.7976,0.6781,0.3219,0.6600,1.0000,1.0000,0
lp,frozen,twap,95081,87.3589,1.000000,42.6734,20.8000,51.0842,-27.1988,0.7983,0.5881,0.4119,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95082,107.8282,1.000000,36.1419,9.6000,48.9641,13.1222,0.8077,0.4979,0.5021,0.6000,1.0000,1.0000,0
lp,frozen,twap,95082,119.6224,1.000000,41.8729,20.8000,49.3649,7.5846,0.8147,0.6443,0.3557,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95083,111.9257,1.000000,39.9859,8.8000,62.2152,0.9246,0.8259,0.6006,0.3994,0.6400,1.0000,1.0000,0
lp,frozen,twap,95083,110.7878,1.000000,42.5488,20.8000,50.7321,-3.2932,0.8250,0.5379,0.4621,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95084,101.1749,1.000000,36.5960,9.6000,49.2335,5.7454,0.8037,0.4831,0.5169,0.5800,1.0000,1.0000,0
lp,frozen,twap,95084,102.0527,1.000000,42.0421,20.8000,49.7570,-10.5463,0.8252,0.5550,0.4450,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95085,97.7456,1.000000,36.1205,10.0000,46.3773,5.2478,0.8121,0.4577,0.5423,0.5600,1.0000,1.0000,0
lp,frozen,twap,95085,116.8434,1.000000,43.5385,20.8000,52.6280,-0.1231,0.8257,0.5603,0.4397,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95086,112.3767,1.000000,36.3242,9.2000,53.3866,13.4660,0.8234,0.3997,0.6003,0.6200,1.0000,1.0000,0
lp,frozen,twap,95086,121.0158,1.000000,43.8189,20.8000,53.1545,3.2423,0.8399,0.5338,0.4662,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95087,122.4147,1.000000,36.7706,9.6000,48.7571,27.2870,0.8029,0.6451,0.3549,0.5800,1.0000,1.0000,0
lp,frozen,twap,95087,134.0732,1.000000,42.6697,20.8000,50.8877,19.7158,0.8149,0.5161,0.4839,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95088,66.4749,1.000000,42.3462,8.8000,70.6353,-55.3066,0.7984,0.5439,0.4561,0.6400,1.0000,1.0000,0
lp,frozen,twap,95088,97.4233,1.000000,42.0862,20.8000,49.9218,-15.3847,0.7910,0.5739,0.4261,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95089,38.6431,1.000000,40.1278,9.2000,58.5559,-69.2407,0.8005,0.4674,0.5326,0.6000,1.0000,1.0000,0
lp,frozen,twap,95089,85.7138,1.000000,42.5063,20.8000,50.7447,-28.3372,0.8040,0.5138,0.4862,0.0000,1.0000,1.0000,0
lp,frozen,lookahead,95090,116.0230,1.000000,36.2474,9.2000,51.7496,18.8260,0.8055,0.4756,0.5244,0.6200,1.0000,1.0000,0
