"rel","coef","beta","se","crv1_p","wcr_p"
-8,"rel::-8:treated",-0.299757437812152,0.998306866707254,0.76403423205027,0.7374749498998
-7,"rel::-7:treated",-1.26040455439455,0.927384790688908,0.174410106204676,0.202404809619238
-6,"rel::-6:treated",-1.15133000724376,0.878953425279517,0.190522361806211,0.192384769539078
-5,"rel::-5:treated",0.573167779730348,1.0885498079001,0.598623256645436,0.62124248496994
-4,"rel::-4:treated",-0.164681061026517,0.944376925005152,0.861600162536674,0.847695390781563
-3,"rel::-3:treated",-0.408021722729429,1.06331139905437,0.701258705724501,0.729458917835671
-2,"rel::-2:treated",-0.7969373476569,0.682285680542022,0.243057330427578,0.254509018036072
0,"rel::0:treated",-0.908707334615226,0.874676219310754,0.299088721335806,0.312625250501002
1,"rel::1:treated",0.768661812155012,1.21988632357303,0.528761041077496,0.587174348697395
2,"rel::2:treated",-1.29310808533198,0.88121373328368,0.142564098115708,0.148296593186373
3,"rel::3:treated",0.465285931432008,1.00589189665051,0.643775857293025,0.655310621242485
4,"rel::4:treated",0.208646310562612,1.20056707684994,0.862064385264237,0.871743486973948
5,"rel::5:treated",-0.94457705904111,1.00144994533732,0.345792201137963,0.374749498997996
6,"rel::6:treated",-0.803759235203708,0.83100418015834,0.333661066648554,0.316633266533066
7,"rel::7:treated",0.192279499393612,1.15448012492085,0.86775585053272,0.855711422845691
8,"rel::8:treated",0.283246851313195,1.15230985205129,0.805879311460422,0.807615230460922
