"lb","ub","method","Delta","Mbar"
-0.149653241156454,0.0943192696364208,"C-LF","DeltaRM",0
-0.685386692691323,0.640113443265842,"C-LF","DeltaRM",0.5
-1.25633267155712,1.25633267155712,"C-LF","DeltaRM",1
-1.25633267155712,1.25633267155712,"C-LF","DeltaRM",1.5
-1.25633267155712,1.25633267155712,"C-LF","DeltaRM",2
