"rel","coef","beta","se","crv1_p","wcr_p"
-8,"rel::-8:treated",-0.342598115141423,1.00050479323337,0.73209987202109,0.695390781563126
-7,"rel::-7:treated",-1.32133321049135,0.937016965089033,0.158793931204837,0.182364729458918
-6,"rel::-6:treated",-1.145275639772,0.877227562670691,0.191989192386997,0.19438877755511
-5,"rel::-5:treated",0.516010495350108,1.09665031997043,0.638072427521142,0.649298597194389
-4,"rel::-4:treated",-0.210823150474895,0.952756505637383,0.824920029075693,0.791583166332665
-3,"rel::-3:treated",-0.452997684358802,1.07153287825871,0.672559937652661,0.705410821643287
-2,"rel::-2:treated",-0.80943051750024,0.681776464380741,0.235404312058195,0.246492985971944
0,"rel::0:treated",-0.927806096362755,0.873960126599042,0.288657854838643,0.302605210420842
1,"rel::1:treated",0.77585551513879,1.22015202949581,0.525002018124149,0.567134268537074
2,"rel::2:treated",-1.47510064044171,0.88879142118105,0.0972814265819636,0.110220440881764
3,"rel::3:treated",0.560134758827196,1.00654166181748,0.577992321925458,0.605210420841683
4,"rel::4:treated",0.158338508617343,1.20313999359671,0.895322591668163,0.909819639278557
5,"rel::5:treated",-1.02793336982297,1.00256773251862,0.305459068741173,0.332665330661323
6,"rel::6:treated",-0.827889963218558,0.833536951114495,0.320830549192104,0.292585170340681
7,"rel::7:treated",0.12190292219329,1.15630508533218,0.916059221839083,0.919839679358717
8,"rel::8:treated",0.290348817177188,1.15448438598573,0.801479786612498,0.791583166332665
