"lb","ub","method","Delta","Mbar"
-0.0705200131381978,0.396371108328492,"C-LF","DeltaRM",0
-1.15993262989381,1.48092027590216,"C-LF","DeltaRM",0.5
-2.42929286638137,2.42929286638137,"C-LF","DeltaRM",1
-2.42929286638137,2.42929286638137,"C-LF","DeltaRM",1.5
-2.42929286638137,2.42929286638137,"C-LF","DeltaRM",2
