"rel","coef","beta","se","crv1_p","wcr_p"
-6,"rel::-6:treated",-1.3632274732879,0.943105796129936,0.148639054840422,0.128256513026052
-5,"rel::-5:treated",0.376979768725242,1.20236507281394,0.753941736883973,0.751503006012024
-4,"rel::-4:treated",-0.168880114346403,1.03189634137281,0.870031777412688,0.86372745490982
-3,"rel::-3:treated",-0.376590633166047,1.1662909445522,0.746841269630063,0.741482965931864
-2,"rel::-2:treated",-0.952284664173042,0.729225779504082,0.191890951472323,0.19438877755511
0,"rel::0:treated",-0.987776121828461,0.888638420678591,0.266592903528941,0.2625250501002
1,"rel::1:treated",0.667141372707046,1.29811494453814,0.607413396399094,0.635270541082164
2,"rel::2:treated",-1.7141028411542,0.966167204348002,0.0763452452467398,0.0601202404809619
3,"rel::3:treated",0.450223927091151,1.05357959714611,0.669232163666281,0.711422845691383
4,"rel::4:treated",0.0074453976675245,1.29116594760159,0.995400238155494,0.995991983967936
5,"rel::5:treated",-1.14598527364217,1.032446946995,0.267277670674873,0.282565130260521
6,"rel::6:treated",-0.943910274553548,0.822251042270579,0.251259043889374,0.260521042084168
