"lb","ub","method","Delta","Mbar"
-2.08743448493061,1.05180807380224,"C-LF","DeltaRM",0
-7.29792986592018,7.16847656452913,"C-LF","DeltaRM",0.5
-14.1913181649933,14.09422818895,"C-LF","DeltaRM",1
-16.1654810112068,16.1654810112068,"C-LF","DeltaRM",1.5
-16.1654810112068,16.1654810112068,"C-LF","DeltaRM",2
