"rel","coef","beta","se","crv1_p","wcr_p"
-6,"rel::-6:treated",-1.3613244566262,0.937959311757006,0.146989696950726,0.130260521042084
-5,"rel::-5:treated",0.483331339602908,1.1910538500222,0.684974983434974,0.687374749498998
-4,"rel::-4:treated",-0.0887358235177088,1.01995737269663,0.930689224384354,0.927855711422846
-3,"rel::-3:treated",-0.314792477947127,1.15710973718935,0.785638993973207,0.771543086172345
-2,"rel::-2:treated",-0.915411256857833,0.728243959883163,0.20904170320536,0.216432865731463
0,"rel::0:treated",-1.03704635753281,0.885165999473112,0.241642052039925,0.232464929859719
1,"rel::1:treated",0.665059003372805,1.29730333794806,0.608310849996909,0.643286573146293
2,"rel::2:treated",-1.49926111696281,0.956632584684443,0.117376572750762,0.092184368737475
3,"rel::3:treated",0.352537137183409,1.05330471892325,0.737924140092229,0.783567134268537
4,"rel::4:treated",0.0792382113759148,1.28829457278677,0.950968251647929,0.949899799599198
5,"rel::5:treated",-1.07469764353723,1.02986891533641,0.296954744338043,0.322645290581162
6,"rel::6:treated",-0.928317774475052,0.819130345261574,0.257360195507777,0.268537074148297
