"lb","ub","method","Delta","Mbar"
-0.329953993926648,0.202408752576852,"C-LF","DeltaRM",0
-2.72004090791632,2.63131378349907,"C-LF","DeltaRM",0.5
-2.76994991540102,2.76994991540102,"C-LF","DeltaRM",1
-2.76994991540102,2.76994991540102,"C-LF","DeltaRM",1.5
-2.76994991540102,2.76994991540102,"C-LF","DeltaRM",2
