"rel","coef","beta","se","crv1_p","wcr_p"
-12,"rel::-12:treated",-3.49650432945658,1.12181671265179,0.00187876013675527,0
-11,"rel::-11:treated",-1.87391713749899,1.06700879758548,0.0793456279248013,0.0770770770770771
-10,"rel::-10:treated",-0.000985351611147545,1.26234555334441,0.999377344852818,1
-9,"rel::-9:treated",-1.2031705463403,0.958927132621886,0.209870543444832,0.223223223223223
-8,"rel::-8:treated",-0.377326515408462,1.08290061537333,0.727580538964682,0.755755755755756
-7,"rel::-7:treated",-1.42481454053052,1.00734809474428,0.157540465802166,0.15015015015015
-6,"rel::-6:treated",-1.26384446703542,0.946459055060838,0.182060174822376,0.2002002002002
-5,"rel::-5:treated",0.457823051810454,1.20652479856435,0.704427502655843,0.708708708708709
-4,"rel::-4:treated",-0.171768935466046,1.02195591407381,0.86655442846407,0.903903903903904
-3,"rel::-3:treated",-0.297608898537093,1.16733630663212,0.798814923185305,0.823823823823824
-2,"rel::-2:treated",-0.959922624378813,0.731668710181836,0.189824778172638,0.179179179179179
0,"rel::0:treated",-0.984209907936548,0.889401105065789,0.268725944378007,0.286286286286286
1,"rel::1:treated",0.685921269137598,1.29985208220767,0.597826925807609,0.606606606606607
2,"rel::2:treated",-1.87196964487618,0.957104649888299,0.0507508133721878,0.046046046046046
3,"rel::3:treated",0.655153762853784,1.06440864732807,0.538354191600268,0.556556556556557
4,"rel::4:treated",0.027293125780547,1.28945344474173,0.983116992980001,0.97997997997998
5,"rel::5:treated",-1.18362740314866,1.04250246262309,0.256483893630689,0.263263263263263
6,"rel::6:treated",-0.979297782637065,0.846679557798732,0.247690389816109,0.253253253253253
7,"rel::7:treated",0.0632479860142059,1.23847873885326,0.95928036575192,0.971971971971972
8,"rel::8:treated",0.272142865746303,1.20598882764809,0.821511007273916,0.822822822822823
9,"rel::9:treated",0.987415466915418,1.17321046226269,0.400187422749528,0.442442442442442
10,"rel::10:treated",0.863549893673201,1.17820460558986,0.463763545229799,0.471471471471471
11,"rel::11:treated",-1.04686909604637,0.941256464806571,0.266310018095885,0.255255255255255
12,"rel::12:treated",-1.09314258557054,0.982466615996421,0.266117904471616,0.256256256256256
