"rel","coef","beta","se","crv1_p","wcr_p"
-12,"rel::-12:treated",-3.5129161571938,1.1218681819474,0.00178934005244803,0.001001001001001
-11,"rel::-11:treated",-1.84826294576915,1.06536080964865,0.0830628957816848,0.0780780780780781
-10,"rel::-10:treated",0.0350318990085852,1.26207953165556,0.977861112801429,0.97997997997998
-9,"rel::-9:treated",-1.13629106581998,0.957870806082168,0.235790213123825,0.249249249249249
-8,"rel::-8:treated",-0.327805207685886,1.08137465236286,0.761846291762606,0.793793793793794
-7,"rel::-7:treated",-1.36899640390649,1.00586601124789,0.17380737285106,0.167167167167167
-6,"rel::-6:treated",-1.26652848883147,0.945001165098227,0.180462845551736,0.2002002002002
-5,"rel::-5:treated",0.515443808648564,1.20464035809529,0.668826550148558,0.663663663663664
-4,"rel::-4:treated",-0.126079996528088,1.02010496107688,0.901659968772267,0.933933933933934
-3,"rel::-3:treated",-0.283989768719925,1.16718113533639,0.807811763849927,0.82982982982983
-2,"rel::-2:treated",-0.937247799470967,0.730211563987654,0.199595453377179,0.188188188188188
0,"rel::0:treated",-1.04840258257013,0.885511514794385,0.236705461008722,0.252252252252252
1,"rel::1:treated",0.703181958746529,1.29905392211006,0.588415716241585,0.597597597597598
2,"rel::2:treated",-1.84410949207622,0.955166710828431,0.0537983856217974,0.053053053053053
3,"rel::3:treated",0.655296863241619,1.06497211638277,0.538480439670394,0.55955955955956
4,"rel::4:treated",0.057569496844789,1.28949537122304,0.964398941977885,0.965965965965966
5,"rel::5:treated",-1.17445337276059,1.04213412485736,0.260017853262637,0.27027027027027
6,"rel::6:treated",-0.976768404929705,0.846149608101617,0.248616907205139,0.255255255255255
7,"rel::7:treated",0.0775231279433446,1.23782513304066,0.950074487381947,0.960960960960961
8,"rel::8:treated",0.285390511162419,1.2051247858991,0.812848120499706,0.808808808808809
9,"rel::9:treated",1.01619407182453,1.17222881579097,0.386203886970805,0.428428428428428
10,"rel::10:treated",0.864420526703202,1.17792440128618,0.463206805181244,0.473473473473473
11,"rel::11:treated",-1.0188166917574,0.941052391736622,0.279223642342084,0.273273273273273
12,"rel::12:treated",-1.08458980972782,0.982159499037334,0.269724868578221,0.26026026026026
