"lb","ub","method","Delta","Mbar"
-1.79492999778669,1.25486256482432,"C-LF","DeltaRM",0
-12.596278657034,12.9457340548332,"C-LF","DeltaRM",0.5
-15.8684519273354,15.8684519273354,"C-LF","DeltaRM",1
-15.8684519273354,15.8684519273354,"C-LF","DeltaRM",1.5
-15.8684519273354,15.8684519273354,"C-LF","DeltaRM",2
