"lb","ub","method","Delta","Mbar"
-0.162357157021186,0.0440837313766134,"C-LF","DeltaRM",0
-0.983819858770763,0.893501970096725,"C-LF","DeltaRM",0.5
-1.0741377474448,1.0741377474448,"C-LF","DeltaRM",1
-1.0741377474448,1.0741377474448,"C-LF","DeltaRM",1.5
-1.0741377474448,1.0741377474448,"C-LF","DeltaRM",2
