"rel","coef","beta","se","crv1_p","wcr_p"
-8,"rel::-8:treated",0.568107922347647,1.01208687632416,0.574699158954527,0.629258517034068
-7,"rel::-7:treated",0.528970852016067,0.788249329020813,0.502325945635248,0.507014028056112
-6,"rel::-6:treated",0.397625916068561,0.924605492180768,0.667249672117164,0.683366733466934
-5,"rel::-5:treated",0.0138686348686052,0.796088615391133,0.986104151669316,0.991983967935872
-4,"rel::-4:treated",0.903136924784439,0.722425996490036,0.211530423234132,0.232464929859719
-3,"rel::-3:treated",0.0301012926287281,0.76138967859492,0.968471763319195,0.963927855711423
-2,"rel::-2:treated",0.554405234423361,0.803664311065538,0.490445791567611,0.476953907815631
0,"rel::0:treated",0.105993346387234,0.909992393903416,0.907297055772953,0.929859719438878
1,"rel::1:treated",0.446170814230065,0.947543387102988,0.637832380100816,0.649298597194389
2,"rel::2:treated",-0.206700316014837,0.760408343264922,0.785808659437083,0.81563126252505
3,"rel::3:treated",-0.06962558574707,0.977353710613649,0.94322145257201,0.943887775551102
4,"rel::4:treated",0.703542365831313,0.993994221270709,0.479233649036654,0.539078156312625
5,"rel::5:treated",0.46003018087874,1.02142064303768,0.652529211116054,0.669338677354709
6,"rel::6:treated",-0.24047347736935,1.03144455752231,0.815697095808906,0.821643286573146
7,"rel::7:treated",1.13454132970134,1.15979167675293,0.328190775904667,0.3687374749499
8,"rel::8:treated",0.0740141817385014,0.884708097412341,0.933343448509043,0.917835671342685
