"rel","coef","beta","se","crv1_p","wcr_p"
-8,"rel::-8:treated",0.563727454084478,1.01182533493687,0.577553321973378,0.6312625250501
-7,"rel::-7:treated",0.534731021898471,0.787337142753287,0.49718640671792,0.50501002004008
-6,"rel::-6:treated",0.395347112893731,0.923806642496612,0.668773700483547,0.683366733466934
-5,"rel::-5:treated",0.000296742254681348,0.795260806374414,0.999702350912594,1
-4,"rel::-4:treated",0.885631119379074,0.719642754200716,0.218733048363979,0.24248496993988
-3,"rel::-3:treated",0.00417461123984464,0.760316323575491,0.995620199874769,0.995991983967936
-2,"rel::-2:treated",0.513495459618138,0.801563580691312,0.521913740838238,0.503006012024048
0,"rel::0:treated",0.0910529556403084,0.908803979758655,0.920213063709958,0.92184368737475
1,"rel::1:treated",0.437009543634105,0.947338161114614,0.64467883242855,0.653306613226453
2,"rel::2:treated",-0.227347123482483,0.757836362117858,0.764241438465218,0.803607214428858
3,"rel::3:treated",-0.074756788655364,0.97730341415844,0.939041789763981,0.943887775551102
4,"rel::4:treated",0.699046560962598,0.993481329979574,0.481820031345502,0.539078156312625
5,"rel::5:treated",0.388360999441907,1.02259534602839,0.704187133949447,0.713426853707415
6,"rel::6:treated",-0.233699100039166,1.03150359608573,0.820809568722282,0.823647294589178
7,"rel::7:treated",1.1330439240067,1.15900774678992,0.328502397868627,0.370741482965932
8,"rel::8:treated",0.0691716286898156,0.884563630922374,0.937685257162652,0.917835671342685
