"rel","coef","beta","se","crv1_p","wcr_p"
-8,"rel::-8:treated",-0.244604306213909,1.2066460003176,0.839403324425518,0.823647294589178
-7,"rel::-7:treated",-1.46184174854989,1.10860894876691,0.187622694209821,0.208416833667335
-6,"rel::-6:treated",-1.41474841179607,1.04704280677336,0.176969114925953,0.17434869739479
-5,"rel::-5:treated",0.527653633130729,1.36095145185694,0.69832099725428,0.723446893787575
-4,"rel::-4:treated",-0.279104989555917,1.16861514255766,0.811287637138597,0.809619238476954
-3,"rel::-3:treated",-0.394563823860757,1.32270601312715,0.765541350037732,0.791583166332665
-2,"rel::-2:treated",-1.26025486608398,0.803929269367633,0.117314669140626,0.11623246492986
0,"rel::0:treated",-1.29768783399683,0.963445617680099,0.178337178830148,0.210420841683367
1,"rel::1:treated",0.454031663358517,1.49067562961271,0.760754229500498,0.755511022044088
2,"rel::2:treated",-1.70007621260161,1.0674959442719,0.111597949724418,0.128256513026052
3,"rel::3:treated",0.336012819855013,1.18004381817713,0.77590292710575,0.81563126252505
4,"rel::4:treated",-0.202867752405319,1.40828727987652,0.885490377577207,0.879759519038076
5,"rel::5:treated",-1.32415253818904,1.16178315036116,0.254684108565804,0.284569138276553
6,"rel::6:treated",-1.27597377604924,0.916330134537154,0.164113485158294,0.164328657314629
7,"rel::7:treated",0.0116662936023166,1.40445455788358,0.99337414389626,0.995991983967936
8,"rel::8:treated",0.0877337035576714,1.36647914137393,0.948821608768817,0.949899799599198
