"rel","coef","beta","se","crv1_p","wcr_p"
-8,"rel::-8:treated",-0.261576969656905,1.21108713071759,0.829047217945408,0.81563126252505
-7,"rel::-7:treated",-1.52690614499365,1.12359149801851,0.174495791938495,0.198396793587174
-6,"rel::-6:treated",-1.42772428456387,1.05837080746694,0.17767505343415,0.172344689378758
-5,"rel::-5:treated",0.484286931946986,1.3720036359166,0.724186057897685,0.741482965931864
-4,"rel::-4:treated",-0.296220081401214,1.18095302410894,0.802000606088116,0.811623246492986
-3,"rel::-3:treated",-0.431294309753634,1.33369966174434,0.746479697897989,0.773547094188377
-2,"rel::-2:treated",-1.2689317075512,0.804063478017224,0.11487596164097,0.106212424849699
0,"rel::0:treated",-1.30410221579259,0.963162649137343,0.176076224468827,0.210420841683367
1,"rel::1:treated",0.468552853632604,1.49110346919023,0.753416018801684,0.759519038076152
2,"rel::2:treated",-1.89655755180808,1.07522407583086,0.0780861278206065,0.104208416833667
3,"rel::3:treated",0.44621196932102,1.18119574586927,0.705694036589796,0.743486973947896
4,"rel::4:treated",-0.234189456512648,1.41169634307843,0.868278288467802,0.857715430861723
5,"rel::5:treated",-1.36504746402998,1.16574029960314,0.241914507682243,0.270541082164329
6,"rel::6:treated",-1.28024409781826,0.921040911017427,0.164866739786057,0.160320641282565
7,"rel::7:treated",-0.033597564672408,1.40782765954959,0.980965615963021,0.983967935871743
8,"rel::8:treated",0.126354697391099,1.36989143699583,0.92652985347518,0.935871743486974
