"lb","ub","method","Delta","Mbar"
-2.38069272355098,1.25595600376311,"C-LF","DeltaRM",0
-9.65399017817917,9.72897262616502,"C-LF","DeltaRM",0.5
-18.7268663844679,18.7268663844679,"C-LF","DeltaRM",1
-18.7268663844679,18.7268663844679,"C-LF","DeltaRM",1.5
-18.7268663844679,18.7268663844679,"C-LF","DeltaRM",2
