"lb","ub","method","Delta","Mbar"
-2.00341546412085,1.26265680511818,"C-LF","DeltaRM",0
-8.67024339514486,8.93961018023674,"C-LF","DeltaRM",0.5
-16.8185886441742,16.8185886441742,"C-LF","DeltaRM",1
-16.8185886441742,16.8185886441742,"C-LF","DeltaRM",1.5
-16.8185886441742,16.8185886441742,"C-LF","DeltaRM",2
