"rel","coef","beta","se","crv1_p","wcr_p"
-8,"rel::-8:treated",-0.305661090025875,1.06948518423273,0.775088203559172,0.769539078156313
-7,"rel::-7:treated",-1.34077727484537,0.989519390368958,0.175726856849315,0.196392785571142
-6,"rel::-6:treated",-1.32490606489466,0.933045671212547,0.155921520677617,0.17434869739479
-5,"rel::-5:treated",0.514239862431559,1.1884281899462,0.665320654834929,0.67935871743487
-4,"rel::-4:treated",-0.155414596915021,1.02702731688727,0.87974974757525,0.857715430861723
-3,"rel::-3:treated",-0.325816806010668,1.15574748791228,0.778070138304037,0.755511022044088
-2,"rel::-2:treated",-0.979399905426996,0.741641265073315,0.186938531711368,0.196392785571142
0,"rel::0:treated",-1.02566164970441,0.885588963010219,0.247068336969364,0.274549098196393
1,"rel::1:treated",0.6207623220856,1.30570728839115,0.634588621380584,0.64128256513026
2,"rel::2:treated",-1.4787741463492,0.948635851529344,0.119346246810347,0.100200400801603
3,"rel::3:treated",0.332463139012641,1.05124701534295,0.751873449205902,0.783567134268537
4,"rel::4:treated",0.0819713278634763,1.28586392937992,0.949183427097517,0.935871743486974
5,"rel::5:treated",-1.09301449774599,1.03545140844393,0.291406468927661,0.302605210420842
6,"rel::6:treated",-0.986551941960111,0.837703196627144,0.239198393244509,0.240480961923848
7,"rel::7:treated",0.160422540694876,1.22839936767156,0.896121829662392,0.899799599198397
8,"rel::8:treated",0.264349917214082,1.21295962170004,0.827521403834368,0.831663326653307
