"rel","coef","beta","se","crv1_p","wcr_p"
-8,"rel::-8:treated",-0.384592951757554,1.07440105453172,0.720447651046062,0.729458917835671
-7,"rel::-7:treated",-1.45851973341938,1.00305197306797,0.14623364965787,0.160320641282565
-6,"rel::-6:treated",-1.32675403057174,0.938133019908596,0.157596267186182,0.17434869739479
-5,"rel::-5:treated",0.408028275544082,1.19969808645144,0.733844923924473,0.74749498997996
-4,"rel::-4:treated",-0.236238203255318,1.03903985417508,0.82018817077133,0.803607214428858
-3,"rel::-3:treated",-0.387805605762233,1.16490946456886,0.739274026048908,0.709418837675351
-2,"rel::-2:treated",-1.01722804228695,0.742927352892581,0.171235541892553,0.176352705410822
0,"rel::0:treated",-0.976246625018309,0.889056612416104,0.272434995288708,0.302605210420842
1,"rel::1:treated",0.621402171536358,1.30666882529269,0.634489012243783,0.643286573146293
2,"rel::2:treated",-1.69450118107296,0.958138180221698,0.0772726675614309,0.0661322645290581
3,"rel::3:treated",0.432186122217912,1.0515143739283,0.681149987130047,0.733466933867735
4,"rel::4:treated",0.0103362597708456,1.28872747750719,0.993602203212049,0.995991983967936
5,"rel::5:treated",-1.16502165119223,1.03844522882102,0.262175193592669,0.276553106212425
6,"rel::6:treated",-1.00374166895046,0.84156571841163,0.233263550585363,0.236472945891784
7,"rel::7:treated",0.0985936066011743,1.23129354601122,0.93619487389234,0.935871743486974
8,"rel::8:treated",0.277175078866902,1.21652994737634,0.819816080248737,0.823647294589178
