"rel","coef","beta","se","crv1_p","wcr_p"
-8,"rel::-8:treated",0.683666707847435,2.70605548315254,0.800595194613695,0.82565130260521
-7,"rel::-7:treated",0.274832420723142,3.00986218222908,0.927263839649365,0.909819639278557
-6,"rel::-6:treated",-4.56119307863741,3.57929317550745,0.202839782182653,0.226452905811623
-5,"rel::-5:treated",-3.10457767254108,3.87717123534308,0.423474366634687,0.464929859719439
-4,"rel::-4:treated",-0.504765557681959,2.93272510422282,0.863381645920675,0.865731462925852
-3,"rel::-3:treated",-1.07100923812288,3.45976434557521,0.756958296727949,0.783567134268537
-2,"rel::-2:treated",-1.53032550982441,3.28172830185527,0.641089010100133,0.675350701402806
0,"rel::0:treated",-2.34555811220462,2.63455279241498,0.373513208883114,0.342685370741483
1,"rel::1:treated",-0.315338320031635,2.51086469906675,0.900081794603648,0.889779559118236
2,"rel::2:treated",-1.05165549997983,2.85907788887095,0.713076684722517,0.713426853707415
3,"rel::3:treated",1.06406390218932,2.64447655280029,0.687495083977008,0.685370741482966
4,"rel::4:treated",0.0985428042541019,2.4383139700057,0.967770784228433,0.963927855711423
5,"rel::5:treated",-4.02545080244445,3.33781499177194,0.228094062790325,0.258517034068136
6,"rel::6:treated",-1.8981946213854,2.59419286977428,0.464515519904508,0.511022044088176
7,"rel::7:treated",-1.001070603996,2.37288103031142,0.67320234759709,0.659318637274549
8,"rel::8:treated",0.0404247351719387,2.40176972189695,0.986574574216297,0.993987975951904
