"lb","ub","method","Delta","Mbar"
-2.00224190190965,1.26191716506911,"C-LF","DeltaRM",0
-8.79976903108192,9.1026291506985,"C-LF","DeltaRM",0.5
-16.8087366387205,16.8087366387205,"C-LF","DeltaRM",1
-16.8087366387205,16.8087366387205,"C-LF","DeltaRM",1.5
-16.8087366387205,16.8087366387205,"C-LF","DeltaRM",2
