"rel","coef","beta","se","crv1_p","wcr_p"
-8,"rel::-8:treated",0.0674865144619766,0.238954529577902,0.777676098979267,0.781563126252505
-7,"rel::-7:treated",0.101963452803233,0.200844673658389,0.61179318637981,0.57314629258517
-6,"rel::-6:treated",0.101978232488548,0.219108079780222,0.641727748557598,0.6312625250501
-5,"rel::-5:treated",0.476288824765664,0.289121630586254,0.0997935030661194,0.0861723446893788
-4,"rel::-4:treated",0.167121758266889,0.213027158658633,0.432925000840166,0.43687374749499
-3,"rel::-3:treated",0.326014608597539,0.27936968830193,0.243499461114766,0.24248496993988
-2,"rel::-2:treated",-0.085138644991689,0.163593425475811,0.602878937837934,0.603206412825651
0,"rel::0:treated",-0.0997641570315914,0.195571678221274,0.61008173649725,0.607214428857715
1,"rel::1:treated",-0.0509496420693138,0.301881840132496,0.866008561973719,0.877755511022044
2,"rel::2:treated",-0.48929950076435,0.213835796593684,0.0223312232107628,0.0240480961923848
3,"rel::3:treated",0.11084399143793,0.277409830588491,0.689559306424287,0.697394789579158
4,"rel::4:treated",0.0430540971519782,0.286979611865119,0.880774838127435,0.88376753507014
5,"rel::5:treated",0.138951444303168,0.287582566684281,0.629079112587527,0.719438877755511
6,"rel::6:treated",-0.0284871191856096,0.221189659178018,0.897549040148127,0.897795591182365
7,"rel::7:treated",0.200637797958547,0.318125855880473,0.528387686863944,0.601202404809619
8,"rel::8:treated",0.153989652686365,0.304521747349493,0.613193516752206,0.657314629258517
