"rel","coef","beta","se","crv1_p","wcr_p"
-8,"rel::-8:treated",-0.3350610115788,1.07287708704482,0.754875815518627,0.763527054108216
-7,"rel::-7:treated",-1.4027297947747,1.00159009855094,0.161669312159465,0.172344689378758
-6,"rel::-6:treated",-1.32952817219325,0.936673934437128,0.156086267261449,0.17434869739479
-5,"rel::-5:treated",0.465550370935495,1.19783030119127,0.697608412432498,0.717434869739479
-4,"rel::-4:treated",-0.190676693195187,1.03706361057199,0.854158470555328,0.845691382765531
-3,"rel::-3:treated",-0.37396069068319,1.16473704504452,0.748224568568318,0.719438877755511
-2,"rel::-2:treated",-0.994302082318909,0.741480467745166,0.18023151611237,0.18436873747495
0,"rel::0:treated",-1.0404712697265,0.885166414889126,0.240090110015463,0.264529058116232
1,"rel::1:treated",0.638643343172393,1.30587730419199,0.624910075168245,0.629258517034068
2,"rel::2:treated",-1.66808633790443,0.956236207747815,0.0813878665586658,0.0761523046092184
3,"rel::3:treated",0.431370984680889,1.0520385577576,0.68186820412563,0.733466933867735
4,"rel::4:treated",0.0405862949803875,1.28876846984935,0.97488313519866,0.981963927855711
5,"rel::5:treated",-1.15568670890688,1.0380536715655,0.265835055643925,0.278557114228457
6,"rel::6:treated",-1.00140719355723,0.841273192271528,0.23418910541244,0.238476953907816
7,"rel::7:treated",0.112251108735147,1.23079143830787,0.927349832268684,0.925851703406814
8,"rel::8:treated",0.289820486303531,1.21551473464477,0.811592485339857,0.809619238476954
