"rel","coef","beta","se","crv1_p","wcr_p"
-8,"rel::-8:treated",0.0312990987155523,0.208230891004427,0.880550323711352,0.911823647294589
-7,"rel::-7:treated",-0.110507783494229,0.188181523883664,0.557173286721927,0.547094188376753
-6,"rel::-6:treated",0.050679884465961,0.199841058558133,0.799855365036405,0.793587174348697
-5,"rel::-5:treated",0.281652450107223,0.148014823474946,0.0573415489673091,0.062124248496994
-4,"rel::-4:treated",0.137121328751387,0.149088327430021,0.357931915803258,0.340681362725451
-3,"rel::-3:treated",-0.108833562950585,0.155199205031354,0.483307742120537,0.474949899799599
-2,"rel::-2:treated",0.11081890493692,0.14745608631226,0.452503460057387,0.418837675350701
0,"rel::0:treated",-0.11925248687228,0.137442997350919,0.38579137541519,0.408817635270541
1,"rel::1:treated",-0.324305736424588,0.161087219245204,0.0443547562891852,0.030060120240481
2,"rel::2:treated",-0.405019990900274,0.171461744572492,0.0183573270504225,0.0120240480961924
3,"rel::3:treated",-0.0209575170536039,0.154857127724642,0.892374295691103,0.871743486973948
4,"rel::4:treated",-0.163167665081997,0.154175450955375,0.290160047603269,0.336673346693387
5,"rel::5:treated",0.0155541130224409,0.170403087418043,0.927289482380472,0.933867735470942
6,"rel::6:treated",0.0880069186275402,0.172702710740867,0.610452493656075,0.593186372745491
7,"rel::7:treated",0.00531765120086178,0.173124300149042,0.975502247717112,0.975951903807615
8,"rel::8:treated",0.0582987964486425,0.216623496275636,0.787888357445886,0.781563126252505
