"lb","ub","method","Delta","Mbar"
-1.99783466413758,1.29271654738314,"C-LF","DeltaRM",0
-8.88113056578808,9.21690109757591,"C-LF","DeltaRM",0.5
-16.7717380628021,16.7717380628021,"C-LF","DeltaRM",1
-16.7717380628021,16.7717380628021,"C-LF","DeltaRM",1.5
-16.7717380628021,16.7717380628021,"C-LF","DeltaRM",2
