elasticity,lambda,policy,seed,avg_fee_bps,fee_std_bps,fee_min_bps,fee_max_bps,hedged_pnl,fee_revenue,fee_revenue_arb,fee_revenue_fund,lvr,fundamental_volume,arb_volume,volume,fundamental_count,arb_count,avg_fundamental_size,avg_arb_size,mean_retention,fund_demand_lost,final_external_price
E1_low,0.25,inventory_gap,5408,6.0452,0.0338,6.0000,6.2030,0.4156,0.8219,0.0333,0.7885,0.4062,1273.8029,53.3425,1327.1454,1440,229,0.884585,0.232937,0.998119,541.8217,1.028929
E1_low,0.25,inventory_gap,5409,6.0447,0.0334,6.0001,6.1835,0.4120,0.8012,0.0316,0.7696,0.3892,1289.2024,52.3489,1341.5513,1440,212,0.895279,0.246929,0.998138,536.1518,0.989181
E1_low,0.25,inventory_gap,5410,6.0438,0.0337,6.0000,6.1899,0.4038,0.7809,0.0316,0.7493,0.3771,1283.3195,53.5532,1336.8727,1440,238,0.891194,0.225014,0.998173,526.1101,0.910576
E1_low,0.25,inventory_gap,5411,6.0445,0.0348,6.0000,6.2671,0.3978,0.7956,0.0352,0.7604,0.3978,1285.8935,58.8934,1344.7869,1440,206,0.892982,0.285890,0.998148,533.4135,0.958531
E1_low,0.25,inventory_gap,5412,6.0443,0.0331,6.0000,6.1758,0.4224,0.8077,0.0309,0.7768,0.3853,1271.0857,49.9791,1321.0648,1440,204,0.882698,0.244996,0.998155,531.2226,1.010040
E1_low,0.25,inventory_gap,5413,6.0433,0.0325,6.0000,6.2013,0.4249,0.7897,0.0291,0.7606,0.3648,1264.8959,47.9145,1312.8104,1440,203,0.878400,0.236032,0.998195,519.8087,0.972090
E1_low,0.25,inventory_gap,5414,6.0446,0.0340,6.0001,6.2107,0.4179,0.8181,0.0346,0.7835,0.4002,1274.1011,55.6481,1329.7492,1440,230,0.884792,0.241948,0.998141,535.2758,1.029293
E1_low,0.25,inventory_gap,5415,6.0462,0.0347,6.0000,6.2310,0.3988,0.8252,0.0377,0.7875,0.4264,1290.5902,61.0815,1351.6717,1440,233,0.896243,0.262152,0.998075,554.3472,1.031048
E1_low,0.25,inventory_gap,5416,6.0455,0.0341,6.0000,6.2128,0.3954,0.7993,0.0346,0.7647,0.4039,1294.1402,57.8354,1351.9756,1440,217,0.898708,0.266522,0.998104,545.9575,0.945264
E1_low,0.25,inventory_gap,5417,6.0447,0.0325,6.0000,6.1968,0.4168,0.7991,0.0303,0.7688,0.3822,1281.5624,49.9221,1331.4845,1440,222,0.889974,0.224874,0.998137,536.5190,0.939828
E1_low,0.25,inventory_gap,5418,6.0460,0.0334,6.0000,6.1942,0.4154,0.8252,0.0332,0.7920,0.4098,1301.6449,54.0365,1355.6813,1440,213,0.903920,0.253692,0.998085,551.4433,1.002994
E1_low,0.25,inventory_gap,5419,6.0460,0.0343,6.0003,6.1772,0.4141,0.8372,0.0362,0.8010,0.4232,1294.2585,57.6826,1351.9411,1440,235,0.898791,0.245458,0.998083,552.1325,1.085052
E1_low,0.25,inventory_gap,5420,6.0455,0.0345,6.0001,6.1899,0.4074,0.8251,0.0369,0.7882,0.4177,1277.8496,59.2280,1337.0776,1440,233,0.887396,0.254198,0.998103,546.4310,1.032717
E1_low,0.25,inventory_gap,5421,6.0456,0.0340,6.0000,6.1868,0.4258,0.8470,0.0357,0.8113,0.4212,1273.7927,55.2538,1329.0465,1440,233,0.884578,0.237141,0.998100,547.3282,1.112866
E1_low,0.25,inventory_gap,5422,6.0470,0.0344,6.0000,6.2136,0.3934,0.8274,0.0364,0.7910,0.4340,1296.7770,59.1406,1355.9176,1440,249,0.900540,0.237512,0.998040,564.4698,1.011338
E1_low,0.25,inventory_gap,5423,6.0455,0.0344,6.0000,6.2179,0.4062,0.8220,0.0364,0.7856,0.4158,1278.9420,58.5566,1337.4986,1440,230,0.888154,0.254594,0.998103,546.4586,0.996169
E1_low,0.25,inventory_gap,5424,6.0457,0.0346,6.0001,6.2033,0.3997,0.8167,0.0375,0.7792,0.4170,1286.0387,61.1977,1347.2364,1440,233,0.893082,0.262651,0.998096,548.4440,1.018998
E1_low,0.25,inventory_gap,5425,6.0438,0.0327,6.0000,6.1898,0.4182,0.7895,0.0298,0.7597,0.3713,1274.7891,49.5504,1324.3395,1440,207,0.885270,0.239374,0.998174,525.8999,0.947361
E1_low,0.25,inventory_gap,5426,6.0440,0.0336,6.0000,6.1784,0.4257,0.8148,0.0327,0.7820,0.3890,1259.4927,52.1596,1311.6523,1440,204,0.874648,0.255684,0.998168,527.4895,1.003818
E1_low,0.25,inventory_gap,5427,6.0449,0.0325,6.0001,6.1722,0.4188,0.8014,0.0288,0.7726,0.3826,1295.4737,47.7603,1343.2340,1440,210,0.899635,0.227430,0.998130,538.6198,0.954522
E1_low,0.25,inventory_gap,5428,6.0452,0.0339,6.0001,6.1742,0.4148,0.8194,0.0342,0.7852,0.4046,1290.0633,55.5903,1345.6536,1440,225,0.895877,0.247068,0.998116,542.5349,1.038487
E1_low,0.25,inventory_gap,5429,6.0438,0.0333,6.0001,6.1884,0.4242,0.8056,0.0322,0.7734,0.3814,1262.1473,51.9161,1314.0634,1440,213,0.876491,0.243737,0.998175,525.4738,0.998370
E1_low,0.25,inventory_gap,5430,6.0452,0.0345,6.0000,6.1891,0.4055,0.8194,0.0366,0.7827,0.4139,1266.6584,58.6049,1325.2633,1440,235,0.879624,0.249382,0.998115,542.7829,1.044491
E1_low,0.25,inventory_gap,5431,6.0444,0.0333,6.0000,6.1918,0.4215,0.8113,0.0312,0.7801,0.3897,1270.8772,50.1807,1321.0579,1440,198,0.882554,0.253438,0.998150,532.7705,0.994660
E1_low,0.25,inventory_gap,5432,6.0467,0.0347,6.0000,6.1809,0.3955,0.8260,0.0379,0.7881,0.4304,1307.1660,62.1636,1369.3296,1440,257,0.907754,0.241882,0.998052,560.9480,1.013609
E1_low,0.25,inventory_gap,5433,6.0456,0.0348,6.0000,6.1846,0.4015,0.8200,0.0377,0.7823,0.4185,1285.0524,61.2830,1346.3355,1440,217,0.892398,0.282410,0.998101,546.7802,1.005230
E1_low,0.25,inventory_gap,5434,6.0456,0.0333,6.0001,6.2421,0.4048,0.8040,0.0322,0.7718,0.3991,1298.6004,53.6217,1352.2220,1440,232,0.901806,0.231128,0.998100,547.0752,0.974150
E1_low,0.25,inventory_gap,5435,6.0453,0.0341,6.0002,6.2170,0.4033,0.8101,0.0352,0.7749,0.4068,1279.4369,57.4546,1336.8915,1440,220,0.888498,0.261157,0.998113,543.3698,1.002851
E1_low,0.25,inventory_gap,5436,6.0454,0.0332,6.0000,6.2111,0.4106,0.8102,0.0316,0.7786,0.3995,1287.8116,51.5749,1339.3865,1440,210,0.894314,0.245595,0.998108,544.8213,0.987016
E1_low,0.25,inventory_gap,5437,6.0443,0.0338,6.0000,6.2143,0.4138,0.8032,0.0322,0.7709,0.3894,1281.1170,52.9564,1334.0734,1440,213,0.889665,0.248622,0.998154,531.5989,1.012323
E1_low,0.25,inventory_gap,5438,6.0454,0.0345,6.0001,6.1731,0.4095,0.8231,0.0362,0.7869,0.4136,1284.0055,58.4996,1342.5050,1440,236,0.891670,0.247880,0.998110,544.2609,1.066954
E1_low,0.25,inventory_gap,5439,6.0449,0.0330,6.0001,6.2003,0.4236,0.8175,0.0317,0.7858,0.3938,1282.9568,51.1814,1334.1381,1440,200,0.890942,0.255907,0.998128,539.2445,1.015310
E1_low,0.25,inventory_gap,5440,6.0453,0.0331,6.0000,6.1818,0.4191,0.8170,0.0319,0.7851,0.3979,1286.7816,51.7826,1338.5642,1440,216,0.893598,0.239734,0.998114,543.2611,0.983272
E1_low,0.25,inventory_gap,5441,6.0439,0.0325,6.0000,6.1960,0.4177,0.7855,0.0291,0.7564,0.3678,1282.6982,48.8063,1331.5045,1440,212,0.890763,0.230219,0.998172,526.4801,0.950677
E1_low,0.25,inventory_gap,5442,6.0450,0.0338,6.0001,6.2420,0.4159,0.8147,0.0326,0.7821,0.3988,1299.0947,53.5433,1352.6380,1440,217,0.902149,0.246743,0.998124,540.3736,1.016541
E1_low,0.25,inventory_gap,5443,6.0443,0.0348,6.0001,6.2094,0.3933,0.7866,0.0345,0.7521,0.3934,1291.1246,58.5783,1349.7029,1440,222,0.896614,0.263866,0.998153,531.7966,0.974244
E1_low,0.25,inventory_gap,5444,6.0440,0.0337,6.0000,6.2037,0.4154,0.8004,0.0330,0.7674,0.3850,1275.5054,54.2699,1329.7754,1440,206,0.885768,0.263446,0.998166,528.0845,0.993138
E1_low,0.25,inventory_gap,5445,6.0445,0.0337,6.0000,6.1901,0.4120,0.8034,0.0334,0.7700,0.3914,1278.1569,54.8132,1332.9701,1440,208,0.887609,0.263525,0.998146,533.8777,0.996133
E1_low,0.25,inventory_gap,5446,6.0459,0.0346,6.0000,6.2180,0.3929,0.8093,0.0363,0.7730,0.4163,1292.1307,60.0226,1352.1532,1440,233,0.897313,0.257608,0.998088,550.6200,0.983033
E1_low,0.25,inventory_gap,5447,6.0460,0.0344,6.0000,6.2122,0.3953,0.8112,0.0363,0.7749,0.4159,1298.2301,59.9781,1358.2081,1440,217,0.901549,0.276397,0.998085,551.5556,0.997473
E1_low,0.25,inventory_gap,5448,6.0458,0.0347,6.0000,6.2346,0.4045,0.8262,0.0379,0.7883,0.4217,1287.4713,61.2148,1348.6861,1440,226,0.894077,0.270862,0.998090,549.9749,1.013467
E1_low,0.25,inventory_gap,5449,6.0462,0.0348,6.0000,6.1840,0.4162,0.8552,0.0385,0.8168,0.4390,1266.5700,58.8867,1325.4567,1440,245,0.879562,0.240354,0.998074,554.5842,1.102539
E1_low,0.25,inventory_gap,5450,6.0448,0.0340,6.0000,6.1888,0.4115,0.8093,0.0335,0.7758,0.3977,1292.3385,55.0499,1347.3884,1440,206,0.897457,0.267232,0.998132,538.0838,1.034382
E1_low,0.25,inventory_gap,5451,6.0437,0.0327,6.0000,6.2051,0.4257,0.7978,0.0295,0.7683,0.3721,1270.8625,48.2534,1319.1159,1440,198,0.882543,0.243704,0.998181,523.9136,0.992499
E1_low,0.25,inventory_gap,5452,6.0441,0.0342,6.0001,6.1858,0.4064,0.7965,0.0344,0.7621,0.3902,1273.8766,56.7927,1330.6693,1440,221,0.884636,0.256981,0.998163,529.0542,0.950620
E1_low,0.25,inventory_gap,5453,6.0434,0.0332,6.0000,6.1901,0.4215,0.7930,0.0315,0.7615,0.3716,1272.3186,52.1050,1324.4236,1440,198,0.883555,0.263157,0.998192,520.6447,0.990818
E1_low,0.25,inventory_gap,5454,6.0459,0.0348,6.0000,6.2140,0.3960,0.8172,0.0380,0.7792,0.4212,1287.6030,62.1418,1349.7448,1440,247,0.894169,0.251586,0.998088,550.5717,1.006324
E1_low,0.25,inventory_gap,5455,6.0453,0.0342,6.0000,6.2000,0.4050,0.8136,0.0351,0.7786,0.4087,1280.7658,57.0270,1337.7928,1440,227,0.889421,0.251220,0.998111,544.0511,1.015983
E1_low,0.25,inventory_gap,5456,6.0451,0.0331,6.0001,6.1869,0.3974,0.7811,0.0309,0.7503,0.3838,1303.9008,53.0330,1356.9338,1440,219,0.905487,0.242160,0.998123,540.6393,0.917549
E1_low,0.25,inventory_gap,5457,6.0445,0.0332,6.0000,6.1834,0.4077,0.7873,0.0312,0.7562,0.3797,1299.1680,52.9349,1352.1029,1440,207,0.902200,0.255724,0.998147,533.5812,0.968834
E1_low,0.25,inventory_gap,5458,6.0452,0.0336,6.0001,6.1890,0.4056,0.8032,0.0340,0.7692,0.3976,1287.6807,56.2970,1343.9777,1440,215,0.894223,0.261847,0.998116,542.4570,0.975006
E1_low,0.25,inventory_gap,5459,6.0452,0.0326,6.0000,6.1998,0.4276,0.8193,0.0286,0.7907,0.3917,1302.2775,46.6063,1348.8838,1440,210,0.904359,0.221935,0.998117,542.2305,1.025732
E1_low,0.25,inventory_gap,5460,6.0447,0.0339,6.0001,6.1983,0.4155,0.8120,0.0327,0.7792,0.3965,1283.0089,53.3236,1336.3326,1440,219,0.890978,0.243487,0.998139,535.8610,0.988338
E1_low,0.25,inventory_gap,5461,6.0470,0.0353,6.0000,6.2689,0.3920,0.8338,0.0394,0.7944,0.4418,1305.7431,63.9451,1369.6883,1440,240,0.906766,0.266438,0.998043,563.5267,1.034022
E1_low,0.25,inventory_gap,5462,6.0456,0.0335,6.0000,6.1746,0.4068,0.8126,0.0335,0.7791,0.4058,1286.8708,54.6869,1341.5577,1440,238,0.893660,0.229777,0.998098,547.7247,0.976111
E1_low,0.25,inventory_gap,5463,6.0466,0.0341,6.0000,6.1784,0.4073,0.8375,0.0373,0.8002,0.4303,1279.2559,58.8814,1338.1373,1440,237,0.888372,0.248445,0.998060,558.7268,1.061703
E1_low,0.25,inventory_gap,5464,6.0456,0.0332,6.0002,6.1793,0.4157,0.8203,0.0339,0.7864,0.4046,1278.6263,54.5116,1333.1379,1440,212,0.887935,0.257130,0.998101,546.7837,0.987235
E1_low,0.25,inventory_gap,5465,6.0447,0.0329,6.0001,6.1964,0.4284,0.8198,0.0303,0.7895,0.3914,1280.2956,48.5936,1328.8892,1440,205,0.889094,0.237042,0.998136,536.7185,1.021074
E1_low,0.25,inventory_gap,5466,6.0448,0.0346,6.0001,6.2312,0.4036,0.8086,0.0356,0.7730,0.4051,1271.2057,57.8445,1329.0503,1440,230,0.882782,0.251498,0.998135,537.0225,0.982819
E1_low,0.25,inventory_gap,5467,6.0468,0.0347,6.0000,6.1917,0.4013,0.8411,0.0391,0.8020,0.4397,1276.9957,61.6013,1338.5970,1440,239,0.886803,0.257746,0.998051,561.1785,1.036174
E1_low,0.25,inventory_gap,5468,6.0446,0.0340,6.0001,6.2038,0.4038,0.7951,0.0341,0.7611,0.3913,1287.1815,57.1046,1344.2862,1440,211,0.893876,0.270638,0.998141,535.2502,0.945339
E1_low,0.25,inventory_gap,5469,6.0445,0.0340,6.0000,6.2442,0.4195,0.8187,0.0334,0.7853,0.3992,1268.0142,53.4368,1321.4510,1440,223,0.880565,0.239627,0.998147,533.6559,1.024582
E1_low,0.25,inventory_gap,5470,6.0437,0.0339,6.0000,6.1938,0.4218,0.8072,0.0322,0.7750,0.3855,1274.0960,52.4200,1326.5160,1440,223,0.884789,0.235067,0.998177,524.9496,1.019590
E1_low,0.25,inventory_gap,5471,6.0467,0.0349,6.0000,6.1898,0.4105,0.8554,0.0407,0.8147,0.4449,1270.4811,63.1119,1333.5931,1440,239,0.882279,0.264067,0.998056,559.8133,1.105100
E1_low,0.25,inventory_gap,5472,6.0464,0.0347,6.0000,6.2047,0.3937,0.8227,0.0391,0.7836,0.4290,1283.4834,63.3912,1346.8747,1440,241,0.891308,0.263034,0.998067,556.5952,0.987033
E1_low,0.25,inventory_gap,5473,6.0440,0.0337,6.0000,6.1969,0.4201,0.8097,0.0333,0.7765,0.3897,1258.2767,53.3567,1311.6335,1440,208,0.873803,0.256523,0.998166,528.3121,1.019234
E1_low,0.25,inventory_gap,5474,6.0454,0.0348,6.0000,6.1893,0.3983,0.8116,0.0373,0.7743,0.4133,1289.0172,61.3820,1350.3991,1440,219,0.895151,0.280283,0.998107,545.0450,1.014226
E1_low,0.25,inventory_gap,5475,6.0466,0.0350,6.0000,6.2333,0.3917,0.8290,0.0395,0.7895,0.4373,1278.0415,63.2729,1341.3144,1440,246,0.887529,0.257207,0.998057,559.4821,1.013194
E1_low,0.25,inventory_gap,5476,6.0446,0.0338,6.0000,6.1922,0.4058,0.7948,0.0330,0.7618,0.3890,1294.6373,55.3596,1349.9969,1440,207,0.899054,0.267438,0.998144,534.6634,0.972054
E1_low,0.25,inventory_gap,5477,6.0443,0.0331,6.0001,6.1810,0.4095,0.7893,0.0312,0.7581,0.3798,1281.9583,52.0581,1334.0164,1440,206,0.890249,0.252709,0.998153,531.8842,0.931807
E1_low,0.25,inventory_gap,5478,6.0449,0.0329,6.0001,6.1732,0.4214,0.8146,0.0318,0.7827,0.3932,1272.5844,51.2252,1323.8096,1440,220,0.883739,0.232842,0.998130,538.6578,1.012927
E1_low,0.25,inventory_gap,5479,6.0459,0.0343,6.0000,6.1963,0.4072,0.8285,0.0363,0.7923,0.4213,1279.3588,57.9019,1337.2607,1440,226,0.888444,0.256203,0.998086,551.1611,1.019727
E1_low,0.25,inventory_gap,5480,6.0438,0.0329,6.0001,6.1612,0.4161,0.7904,0.0300,0.7604,0.3743,1271.0792,49.5384,1320.6177,1440,211,0.882694,0.234779,0.998174,525.8900,0.944663
E1_low,0.25,inventory_gap,5481,6.0456,0.0336,6.0000,6.2309,0.4121,0.8190,0.0334,0.7857,0.4069,1289.0290,54.1420,1343.1710,1440,221,0.895159,0.244986,0.998101,546.9358,1.049000
E1_low,0.25,inventory_gap,5482,6.0421,0.0322,6.0000,6.1777,0.4281,0.7718,0.0270,0.7448,0.3437,1259.6306,45.2401,1304.8707,1440,192,0.874744,0.235625,0.998247,504.8176,0.941370
E1_low,0.25,inventory_gap,5483,6.0452,0.0343,6.0000,6.2270,0.3935,0.7967,0.0344,0.7623,0.4032,1289.5851,57.5936,1347.1787,1440,227,0.895545,0.253716,0.998115,542.7734,0.970930
E1_low,0.25,inventory_gap,5484,6.0443,0.0321,6.0001,6.1770,0.4266,0.8012,0.0283,0.7728,0.3746,1283.3921,46.4822,1329.8743,1440,204,0.891244,0.227854,0.998153,531.8404,0.961791
E1_low,0.25,inventory_gap,5485,6.0459,0.0335,6.0000,6.2123,0.4155,0.8254,0.0327,0.7927,0.4099,1304.7201,53.1855,1357.9056,1440,226,0.906056,0.235334,0.998087,550.9094,1.036829
E1_low,0.25,inventory_gap,5486,6.0462,0.0340,6.0002,6.1990,0.4120,0.8351,0.0360,0.7991,0.4231,1283.1354,57.1281,1340.2635,1440,245,0.891066,0.233176,0.998077,553.9161,1.035857
E1_low,0.25,inventory_gap,5487,6.0453,0.0348,6.0000,6.2065,0.4001,0.8123,0.0377,0.7746,0.4121,1286.7386,61.9512,1348.6899,1440,228,0.893568,0.271716,0.998114,543.1271,0.998221
E1_low,0.25,inventory_gap,5488,6.0466,0.0341,6.0001,6.1791,0.3997,0.8236,0.0363,0.7873,0.4240,1300.6369,59.3159,1359.9528,1440,245,0.903220,0.242106,0.998059,559.0665,0.997909
E1_low,0.25,inventory_gap,5489,6.0434,0.0328,6.0001,6.1798,0.4210,0.7861,0.0298,0.7563,0.3651,1278.3781,49.6745,1328.0526,1440,200,0.887763,0.248372,0.998193,520.3387,0.956460
E1_low,0.25,inventory_gap,5490,6.0440,0.0335,6.0001,6.1932,0.4243,0.8107,0.0338,0.7769,0.3865,1267.5235,54.4538,1321.9773,1440,203,0.880225,0.268245,0.998168,527.6700,1.028890
E1_low,0.25,inventory_gap,5491,6.0456,0.0337,6.0001,6.2121,0.4321,0.8501,0.0339,0.8163,0.4180,1273.1487,52.3206,1325.4693,1440,205,0.884131,0.255223,0.998101,547.0199,1.110469
E1_low,0.25,inventory_gap,5492,6.0466,0.0340,6.0001,6.1787,0.4082,0.8349,0.0365,0.7984,0.4267,1294.7927,58.5618,1353.3545,1440,226,0.899162,0.259123,0.998059,559.1382,1.031974
E1_low,0.25,inventory_gap,5493,6.0451,0.0341,6.0000,6.1996,0.3998,0.8009,0.0335,0.7674,0.4011,1291.1717,55.7300,1346.9016,1440,210,0.896647,0.265381,0.998120,541.4531,0.982454
E1_low,0.25,inventory_gap,5494,6.0452,0.0335,6.0000,6.2249,0.4137,0.8125,0.0331,0.7794,0.3988,1295.7382,54.4046,1350.1428,1440,227,0.899818,0.239668,0.998115,542.9038,1.006858
E1_low,0.25,inventory_gap,5495,6.0450,0.0332,6.0001,6.1997,0.4187,0.8123,0.0323,0.7800,0.3936,1288.8887,52.8626,1341.7513,1440,227,0.895062,0.232875,0.998125,540.1145,0.988545
E1_low,0.25,inventory_gap,5496,6.0455,0.0351,6.0000,6.2318,0.4059,0.8364,0.0395,0.7969,0.4305,1246.4967,61.1337,1307.6304,1440,224,0.865623,0.272918,0.998106,545.6002,1.030905
E1_low,0.25,inventory_gap,5497,6.0462,0.0347,6.0000,6.2164,0.3891,0.8113,0.0370,0.7742,0.4222,1293.9128,61.1526,1355.0654,1440,239,0.898551,0.255869,0.998075,554.5103,0.955885
E1_low,0.25,inventory_gap,5498,6.0446,0.0346,6.0000,6.2272,0.4120,0.8163,0.0357,0.7806,0.4043,1275.5452,57.6312,1333.1764,1440,224,0.885795,0.257282,0.998144,534.6170,1.028356
E1_low,0.25,inventory_gap,5499,6.0449,0.0332,6.0000,6.2415,0.4150,0.8061,0.0319,0.7742,0.3911,1285.9888,52.4800,1338.4689,1440,207,0.893048,0.253527,0.998130,538.6412,0.981058
E1_mid,0.5,fixed_6bps,5000,6.0000,0.0000,6.0000,6.0000,0.3952,0.8088,0.0382,0.7706,0.4136,1272.1732,63.0304,1335.2036,1440,234,0.883454,0.269361,1.000000,0.0000,0.983827
E1_mid,0.5,fixed_6bps,5001,6.0000,0.0000,6.0000,6.0000,0.4287,0.8158,0.0313,0.7845,0.3871,1265.9777,50.5835,1316.5611,1440,201,0.879151,0.251659,1.000000,0.0000,1.051250
E1_mid,0.5,fixed_6bps,5002,6.0000,0.0000,6.0000,6.0000,0.3936,0.7863,0.0356,0.7506,0.3927,1290.5584,61.2972,1351.8556,1440,230,0.896221,0.266510,1.000000,0.0000,0.961971
E1_mid,0.5,fixed_6bps,5003,6.0000,0.0000,6.0000,6.0000,0.3889,0.8039,0.0375,0.7663,0.4150,1296.7203,63.5317,1360.2520,1440,231,0.900500,0.275029,1.000000,0.0000,0.986914
E1_mid,0.5,fixed_6bps,5004,6.0000,0.0000,6.0000,6.0000,0.4042,0.8050,0.0335,0.7715,0.4008,1302.4542,56.5971,1359.0513,1440,234,0.904482,0.241868,1.000000,0.0000,0.997765
E1_mid,0.5,fixed_6bps,5005,6.0000,0.0000,6.0000,6.0000,0.3985,0.8035,0.0356,0.7678,0.4050,1300.5064,60.5816,1361.0879,1440,231,0.903129,0.262258,1.000000,0.0000,0.964613
E1_mid,0.5,fixed_6bps,5006,6.0000,0.0000,6.0000,6.0000,0.4166,0.7986,0.0332,0.7654,0.3820,1281.5559,55.6495,1337.2054,1440,212,0.889969,0.262498,1.000000,0.0000,1.017455
E1_mid,0.5,fixed_6bps,5007,6.0000,0.0000,6.0000,6.0000,0.4033,0.8005,0.0331,0.7674,0.3971,1295.8544,55.7529,1351.6072,1440,214,0.899899,0.260527,1.000000,0.0000,0.943726
E1_mid,0.5,fixed_6bps,5008,6.0000,0.0000,6.0000,6.0000,0.4220,0.8140,0.0317,0.7823,0.3920,1295.0286,52.5009,1347.5295,1440,223,0.899325,0.235430,1.000000,0.0000,1.016892
E1_mid,0.5,fixed_6bps,5009,6.0000,0.0000,6.0000,6.0000,0.4209,0.8040,0.0318,0.7722,0.3831,1269.1645,52.2987,1321.4633,1440,203,0.881364,0.257629,1.000000,0.0000,0.991477
E1_mid,0.5,fixed_6bps,5010,6.0000,0.0000,6.0000,6.0000,0.4154,0.7990,0.0311,0.7679,0.3836,1299.7900,52.6303,1352.4203,1440,207,0.902632,0.254253,1.000000,0.0000,0.992961
E1_mid,0.5,fixed_6bps,5011,6.0000,0.0000,6.0000,6.0000,0.4080,0.8100,0.0344,0.7756,0.4020,1282.3250,56.9716,1339.2966,1440,216,0.890504,0.263757,1.000000,0.0000,1.019242
E1_mid,0.5,fixed_6bps,5012,6.0000,0.0000,6.0000,6.0000,0.4052,0.8171,0.0338,0.7833,0.4119,1297.6083,56.1015,1353.7098,1440,224,0.901117,0.250453,1.000000,0.0000,1.000221
E1_mid,0.5,fixed_6bps,5013,6.0000,0.0000,6.0000,6.0000,0.4287,0.7978,0.0296,0.7681,0.3691,1280.7296,49.4544,1330.1841,1440,210,0.889396,0.235497,1.000000,0.0000,0.989538
E1_mid,0.5,fixed_6bps,5014,6.0000,0.0000,6.0000,6.0000,0.4163,0.7941,0.0309,0.7631,0.3778,1295.8001,52.6388,1348.4388,1440,200,0.899861,0.263194,1.000000,0.0000,0.988141
E1_mid,0.5,fixed_6bps,5015,6.0000,0.0000,6.0000,6.0000,0.4327,0.7871,0.0244,0.7626,0.3543,1306.5157,41.9509,1348.4666,1440,192,0.907303,0.218494,1.000000,0.0000,0.960374
E1_mid,0.5,fixed_6bps,5016,6.0000,0.0000,6.0000,6.0000,0.3978,0.8036,0.0360,0.7676,0.4058,1290.6855,60.5911,1351.2765,1440,228,0.896309,0.265750,1.000000,0.0000,0.978609
E1_mid,0.5,fixed_6bps,5017,6.0000,0.0000,6.0000,6.0000,0.4056,0.8148,0.0334,0.7813,0.4092,1298.4915,55.6473,1354.1388,1440,228,0.901730,0.244067,1.000000,0.0000,1.004941
E1_mid,0.5,fixed_6bps,5018,6.0000,0.0000,6.0000,6.0000,0.4125,0.8173,0.0321,0.7852,0.4048,1290.6416,52.8670,1343.5086,1440,225,0.896279,0.234964,1.000000,0.0000,0.983510
E1_mid,0.5,fixed_6bps,5019,6.0000,0.0000,6.0000,6.0000,0.4017,0.7745,0.0308,0.7437,0.3728,1308.6364,54.2111,1362.8475,1440,216,0.908775,0.250977,1.000000,0.0000,0.912764
E1_mid,0.5,fixed_6bps,5020,6.0000,0.0000,6.0000,6.0000,0.3993,0.8107,0.0370,0.7736,0.4113,1281.4537,61.4237,1342.8775,1440,251,0.889898,0.244716,1.000000,0.0000,1.005615
E1_mid,0.5,fixed_6bps,5021,6.0000,0.0000,6.0000,6.0000,0.4138,0.8252,0.0347,0.7905,0.4114,1269.9164,55.8363,1325.7527,1440,223,0.881886,0.250387,1.000000,0.0000,1.022265
E1_mid,0.5,fixed_6bps,5022,6.0000,0.0000,6.0000,6.0000,0.4163,0.8050,0.0322,0.7728,0.3886,1292.6510,53.9558,1346.6069,1440,220,0.897674,0.245254,1.000000,0.0000,1.000798
E1_mid,0.5,fixed_6bps,5023,6.0000,0.0000,6.0000,6.0000,0.3863,0.8069,0.0384,0.7685,0.4207,1303.7225,65.2907,1369.0132,1440,235,0.905363,0.277833,1.000000,0.0000,0.966167
E1_mid,0.5,fixed_6bps,5024,6.0000,0.0000,6.0000,6.0000,0.4039,0.8038,0.0342,0.7696,0.3999,1277.9062,56.8977,1334.8039,1440,232,0.887435,0.245249,1.000000,0.0000,0.983201
E1_mid,0.5,fixed_6bps,5025,6.0000,0.0000,6.0000,6.0000,0.4060,0.8184,0.0353,0.7832,0.4124,1308.4265,59.0032,1367.4297,1440,228,0.908629,0.258786,1.000000,0.0000,1.038090
E1_mid,0.5,fixed_6bps,5026,6.0000,0.0000,6.0000,6.0000,0.4130,0.8204,0.0347,0.7857,0.4073,1288.6371,57.0057,1345.6428,1440,221,0.894887,0.257944,1.000000,0.0000,1.052082
E1_mid,0.5,fixed_6bps,5027,6.0000,0.0000,6.0000,6.0000,0.4073,0.7973,0.0347,0.7626,0.3900,1272.2745,57.8681,1330.1426,1440,221,0.883524,0.261847,1.000000,0.0000,0.986495
E1_mid,0.5,fixed_6bps,5028,6.0000,0.0000,6.0000,6.0000,0.4115,0.8172,0.0357,0.7815,0.4057,1272.7636,58.1834,1330.9470,1440,222,0.883864,0.262087,1.000000,0.0000,1.010863
E1_mid,0.5,fixed_6bps,5029,6.0000,0.0000,6.0000,6.0000,0.4119,0.8111,0.0342,0.7768,0.3992,1286.3639,56.7090,1343.0729,1440,219,0.893308,0.258945,1.000000,0.0000,1.005035
E1_mid,0.5,fixed_6bps,5030,6.0000,0.0000,6.0000,6.0000,0.4208,0.7981,0.0297,0.7683,0.3772,1283.9123,49.7919,1333.7042,1440,205,0.891606,0.242887,1.000000,0.0000,1.014298
E1_mid,0.5,fixed_6bps,5031,6.0000,0.0000,6.0000,6.0000,0.4222,0.7831,0.0290,0.7541,0.3609,1293.4676,49.8216,1343.2892,1440,200,0.898241,0.249108,1.000000,0.0000,0.961516
