scenario,policy,seed,avg_fee_bps,hedged_pnl,lp_vs_hold,fee_revenue,lvr,volume,arb_count,fundamental_count,final_external_price,final_pool_price,normal_hedged_pnl,toxic_hedged_pnl,normal_steps,toxic_steps
campbell_rl_normal,oracle_gap,5378,6.8993,0.4149,-0.0322,0.8323,0.4174,1171.8182,160,1440,1.011380,1.011037,0.4149,0.0000,1440,0
campbell_rl_normal,oracle_gap,5379,6.8750,0.4229,-0.2332,0.8192,0.3964,1166.3289,153,1440,0.969692,0.969344,0.4229,0.0000,1440,0
campbell_rl_normal,oracle_gap,5380,6.9026,0.4191,-0.0499,0.8384,0.4194,1170.9471,162,1440,0.985922,0.985608,0.4191,0.0000,1440,0
campbell_rl_normal,oracle_gap,5381,6.8766,0.4275,-0.4424,0.8348,0.4074,1154.1722,158,1440,1.042512,1.042106,0.4275,0.0000,1440,0
campbell_rl_normal,oracle_gap,5382,6.8851,0.4244,-0.0089,0.8222,0.3978,1163.3774,151,1440,1.005976,1.005586,0.4244,0.0000,1440,0
campbell_rl_normal,oracle_gap,5383,6.8678,0.4152,-0.9669,0.8031,0.3879,1158.3508,148,1440,0.938776,0.938490,0.4152,0.0000,1440,0
campbell_rl_normal,oracle_gap,5384,6.8892,0.4267,-0.0395,0.8389,0.4123,1164.8790,163,1440,1.012620,1.012330,0.4267,0.0000,1440,0
campbell_rl_normal,oracle_gap,5385,6.8846,0.4180,-0.0446,0.8118,0.3938,1171.7756,160,1440,0.986679,0.986390,0.4180,0.0000,1440,0
campbell_rl_normal,oracle_gap,5386,6.8673,0.4344,-0.0655,0.8296,0.3951,1148.9431,155,1440,1.016255,1.015893,0.4344,0.0000,1440,0
campbell_rl_normal,oracle_gap,5387,6.8876,0.4158,-0.3954,0.8339,0.4181,1158.7045,168,1440,1.040168,1.039753,0.4158,0.0000,1440,0
campbell_rl_normal,oracle_gap,5388,6.8777,0.4214,-0.0103,0.8274,0.4059,1160.7025,170,1440,0.993589,0.993346,0.4214,0.0000,1440,0
campbell_rl_normal,oracle_gap,5389,6.9107,0.4188,-0.6578,0.8539,0.4351,1166.2508,168,1440,1.051954,1.051585,0.4188,0.0000,1440,0
campbell_rl_normal,oracle_gap,5390,6.8589,0.4224,-0.4350,0.7988,0.3765,1161.9509,134,1440,0.958722,0.958362,0.4224,0.0000,1440,0
campbell_rl_normal,oracle_gap,5391,6.8919,0.4212,-0.0071,0.8390,0.4178,1159.2758,160,1440,1.005337,1.004944,0.4212,0.0000,1440,0
campbell_rl_normal,oracle_gap,5392,6.8873,0.4273,-0.4078,0.8370,0.4097,1147.8002,162,1440,1.040799,1.040435,0.4273,0.0000,1440,0
campbell_rl_normal,oracle_gap,5393,6.8898,0.4169,-0.0087,0.8287,0.4119,1169.8912,160,1440,1.005906,1.005612,0.4169,0.0000,1440,0
campbell_rl_normal,oracle_gap,5394,6.8865,0.4203,-0.0293,0.8253,0.4049,1166.0976,158,1440,1.010848,1.010628,0.4203,0.0000,1440,0
campbell_rl_normal,oracle_gap,5395,6.8763,0.4169,-0.4460,0.8104,0.3935,1164.3952,156,1440,0.958206,0.957877,0.4169,0.0000,1440,0
campbell_rl_normal,oracle_gap,5396,6.8576,0.4208,-0.1944,0.7971,0.3763,1161.9806,142,1440,0.972310,0.972020,0.4208,0.0000,1440,0
campbell_rl_normal,oracle_gap,5397,6.9126,0.4207,-0.1694,0.8579,0.4372,1160.7963,179,1440,1.026205,1.025913,0.4207,0.0000,1440,0
campbell_rl_normal,oracle_gap,5398,6.8791,0.4167,-0.0184,0.8224,0.4058,1151.9292,177,1440,0.991429,0.991114,0.4167,0.0000,1440,0
campbell_rl_normal,oracle_gap,5399,6.8691,0.4091,-0.7837,0.8017,0.3927,1168.5645,150,1440,0.944793,0.944487,0.4091,0.0000,1440,0
campbell_rl_normal,oracle_gap,5400,6.8655,0.4344,-0.3484,0.8280,0.3936,1151.4093,144,1440,1.037683,1.037332,0.4344,0.0000,1440,0
campbell_rl_normal,oracle_gap,5401,6.8977,0.4146,-0.0004,0.8317,0.4171,1173.1570,173,1440,0.998705,0.998306,0.4146,0.0000,1440,0
campbell_rl_normal,oracle_gap,5402,6.9052,0.4234,-1.0253,0.8444,0.4210,1163.6671,155,1440,1.065066,1.064753,0.4234,0.0000,1440,0
campbell_rl_normal,oracle_gap,5403,6.8764,0.4046,-1.8310,0.7898,0.3852,1175.8142,153,1440,0.916251,0.916020,0.4046,0.0000,1440,0
campbell_rl_normal,oracle_gap,5404,6.8928,0.4352,-0.4527,0.8438,0.4086,1161.5066,143,1440,1.043006,1.042636,0.4352,0.0000,1440,0
campbell_rl_normal,oracle_gap,5405,6.9027,0.4206,-0.1599,0.8467,0.4262,1158.6079,166,1440,1.025447,1.025258,0.4206,0.0000,1440,0
campbell_rl_normal,oracle_gap,5406,6.8804,0.4287,-0.0874,0.8211,0.3924,1162.2595,144,1440,0.981388,0.981162,0.4287,0.0000,1440,0
campbell_rl_normal,oracle_gap,5407,6.8624,0.4258,-0.5881,0.8098,0.3840,1157.1842,147,1440,0.952085,0.951773,0.4258,0.0000,1440,0
campbell_rl_normal,oracle_gap,5408,6.8820,0.4294,-0.2062,0.8346,0.4052,1152.0059,147,1440,1.028929,1.028648,0.4294,0.0000,1440,0
campbell_rl_normal,oracle_gap,5409,6.8732,0.4240,-0.0294,0.8139,0.3900,1166.7817,141,1440,0.989181,0.988841,0.4240,0.0000,1440,0
campbell_rl_normal,oracle_gap,5410,6.8623,0.4158,-2.0939,0.7964,0.3806,1168.9508,161,1440,0.910576,0.910302,0.4158,0.0000,1440,0
campbell_rl_normal,oracle_gap,5411,6.8739,0.4106,-0.4391,0.8123,0.4017,1173.1305,149,1440,0.958531,0.958318,0.4106,0.0000,1440,0
campbell_rl_normal,oracle_gap,5412,6.8661,0.4347,-0.0250,0.8193,0.3846,1149.1987,146,1440,1.010040,1.009687,0.4347,0.0000,1440,0
campbell_rl_normal,oracle_gap,5413,6.8479,0.4345,-0.1975,0.8004,0.3660,1144.2207,136,1440,0.972090,0.971854,0.4345,0.0000,1440,0
campbell_rl_normal,oracle_gap,5414,6.8704,0.4302,-0.2114,0.8310,0.4008,1155.7196,159,1440,1.029293,1.028915,0.4302,0.0000,1440,0
campbell_rl_normal,oracle_gap,5415,6.9030,0.4139,-0.2373,0.8395,0.4256,1170.6027,173,1440,1.031048,1.030690,0.4139,0.0000,1440,0
campbell_rl_normal,oracle_gap,5416,6.8926,0.4100,-0.7702,0.8165,0.4064,1178.6273,156,1440,0.945264,0.945088,0.4100,0.0000,1440,0
campbell_rl_normal,oracle_gap,5417,6.8746,0.4290,-0.9334,0.8128,0.3838,1161.2831,150,1440,0.939828,0.939464,0.4290,0.0000,1440,0
campbell_rl_normal,oracle_gap,5418,6.8937,0.4304,-0.0022,0.8380,0.4076,1176.5128,157,1440,1.002994,1.002748,0.4304,0.0000,1440,0
campbell_rl_normal,oracle_gap,5419,6.8957,0.4289,-1.7354,0.8492,0.4203,1169.7960,158,1440,1.085052,1.084754,0.4289,0.0000,1440,0
campbell_rl_normal,oracle_gap,5420,6.8863,0.4228,-0.2633,0.8380,0.4151,1158.9858,159,1440,1.032717,1.032364,0.4228,0.0000,1440,0
campbell_rl_normal,oracle_gap,5421,6.8865,0.4421,-3.0167,0.8579,0.4157,1150.2476,159,1440,1.112866,1.112488,0.4421,0.0000,1440,0
campbell_rl_normal,oracle_gap,5422,6.9219,0.4126,-0.0319,0.8458,0.4332,1178.3429,169,1440,1.011338,1.010970,0.4126,0.0000,1440,0
campbell_rl_normal,oracle_gap,5423,6.8872,0.4212,-0.0036,0.8370,0.4158,1162.1554,159,1440,0.996169,0.995778,0.4212,0.0000,1440,0
campbell_rl_normal,oracle_gap,5424,6.8922,0.4152,-0.0894,0.8316,0.4164,1169.7630,159,1440,1.018998,1.018759,0.4152,0.0000,1440,0
campbell_rl_normal,oracle_gap,5425,6.8569,0.4291,-0.7116,0.8008,0.3717,1153.7395,143,1440,0.947361,0.947023,0.4291,0.0000,1440,0
campbell_rl_normal,oracle_gap,5426,6.8571,0.4369,-0.0036,0.8252,0.3883,1139.4918,142,1440,1.003818,1.003421,0.4369,0.0000,1440,0
campbell_rl_normal,oracle_gap,5427,6.8766,0.4297,-0.5291,0.8144,0.3847,1170.0881,141,1440,0.954522,0.954180,0.4297,0.0000,1440,0
campbell_rl_normal,oracle_gap,5428,6.8833,0.4284,-0.3633,0.8324,0.4040,1168.4226,160,1440,1.038487,1.038122,0.4284,0.0000,1440,0
campbell_rl_normal,oracle_gap,5429,6.8571,0.4356,-0.0006,0.8172,0.3817,1143.9443,142,1440,0.998370,0.998082,0.4356,0.0000,1440,0
campbell_rl_normal,oracle_gap,5430,6.8873,0.4205,-0.4841,0.8336,0.4131,1150.1563,177,1440,1.044491,1.044092,0.4205,0.0000,1440,0
campbell_rl_normal,oracle_gap,5431,6.8636,0.4354,-0.0071,0.8234,0.3879,1150.1110,130,1440,0.994660,0.994318,0.4354,0.0000,1440,0
campbell_rl_normal,oracle_gap,5432,6.9143,0.4129,-0.0460,0.8426,0.4297,1188.3310,185,1440,1.013609,1.013235,0.4129,0.0000,1440,0
campbell_rl_normal,oracle_gap,5433,6.8899,0.4176,-0.0068,0.8347,0.4171,1168.9643,163,1440,1.005230,1.004875,0.4176,0.0000,1440,0
campbell_rl_normal,oracle_gap,5434,6.8936,0.4181,-0.1692,0.8189,0.4008,1176.4429,166,1440,0.974150,0.973860,0.4181,0.0000,1440,0
campbell_rl_normal,oracle_gap,5435,6.8859,0.4173,-0.0020,0.8229,0.4057,1159.3900,153,1440,1.002851,1.002593,0.4173,0.0000,1440,0
campbell_rl_normal,oracle_gap,5436,6.8911,0.4232,-0.0424,0.8254,0.4022,1166.0665,144,1440,0.987016,0.986705,0.4232,0.0000,1440,0
campbell_rl_normal,oracle_gap,5437,6.8672,0.4265,-0.0377,0.8153,0.3888,1160.1584,135,1440,1.012323,1.011960,0.4265,0.0000,1440,0
campbell_rl_normal,oracle_gap,5438,6.8858,0.4239,-1.0847,0.8364,0.4125,1164.4002,167,1440,1.066954,1.066577,0.4239,0.0000,1440,0
campbell_rl_normal,oracle_gap,5439,6.8756,0.4353,-0.0581,0.8286,0.3932,1158.2927,146,1440,1.015310,1.014912,0.4353,0.0000,1440,0
campbell_rl_normal,oracle_gap,5440,6.8813,0.4333,-0.0705,0.8295,0.3962,1163.7385,144,1440,0.983272,0.982975,0.4333,0.0000,1440,0
campbell_rl_normal,oracle_gap,5441,6.8598,0.4272,-0.6236,0.7978,0.3706,1161.5627,144,1440,0.950677,0.950398,0.4272,0.0000,1440,0
campbell_rl_normal,oracle_gap,5442,6.8769,0.4285,-0.0678,0.8258,0.3972,1173.0959,147,1440,1.016541,1.016185,0.4285,0.0000,1440,0
campbell_rl_normal,oracle_gap,5443,6.8686,0.4060,-0.1680,0.8008,0.3949,1174.2996,160,1440,0.974244,0.973891,0.4060,0.0000,1440,0
campbell_rl_normal,oracle_gap,5444,6.8599,0.4268,-0.0118,0.8122,0.3854,1156.6548,150,1440,0.993138,0.993018,0.4268,0.0000,1440,0
campbell_rl_normal,oracle_gap,5445,6.8697,0.4247,-0.0037,0.8162,0.3915,1159.6250,143,1440,0.996133,0.995814,0.4247,0.0000,1440,0
campbell_rl_normal,oracle_gap,5446,6.9012,0.4084,-0.0726,0.8269,0.4185,1176.6301,165,1440,0.983033,0.982718,0.4084,0.0000,1440,0
campbell_rl_normal,oracle_gap,5447,6.8983,0.4112,-0.0016,0.8269,0.4158,1180.0123,156,1440,0.997473,0.997190,0.4112,0.0000,1440,0
campbell_rl_normal,oracle_gap,5448,6.8931,0.4192,-0.0450,0.8425,0.4232,1172.6573,166,1440,1.013467,1.013063,0.4192,0.0000,1440,0
campbell_rl_normal,oracle_gap,5449,6.8992,0.4340,-2.5018,0.8692,0.4353,1147.5942,166,1440,1.102539,1.102148,0.4340,0.0000,1440,0
campbell_rl_normal,oracle_gap,5450,6.8759,0.4249,-0.2905,0.8221,0.3972,1171.0608,146,1440,1.034382,1.034050,0.4249,0.0000,1440,0
campbell_rl_normal,oracle_gap,5451,6.8540,0.4365,-0.0141,0.8088,0.3723,1149.1036,132,1440,0.992499,0.992346,0.4365,0.0000,1440,0
campbell_rl_normal,oracle_gap,5452,6.8626,0.4182,-0.6251,0.8111,0.3929,1160.3475,163,1440,0.950620,0.950362,0.4182,0.0000,1440,0
campbell_rl_normal,oracle_gap,5453,6.8468,0.4336,-0.0211,0.8045,0.3709,1154.9998,138,1440,0.990818,0.990498,0.4336,0.0000,1440,0
campbell_rl_normal,oracle_gap,5454,6.8989,0.4112,-0.0099,0.8333,0.4221,1171.9277,174,1440,1.006324,1.006008,0.4112,0.0000,1440,0
campbell_rl_normal,oracle_gap,5455,6.8884,0.4204,-0.0633,0.8277,0.4073,1161.8190,147,1440,1.015983,1.015598,0.4204,0.0000,1440,0
campbell_rl_normal,oracle_gap,5456,6.8861,0.4098,-1.7734,0.7972,0.3874,1184.1499,148,1440,0.917549,0.917389,0.4098,0.0000,1440,0
campbell_rl_normal,oracle_gap,5457,6.8656,0.4197,-0.2467,0.7983,0.3787,1175.1661,137,1440,0.968834,0.968495,0.4197,0.0000,1440,0
campbell_rl_normal,oracle_gap,5458,6.8842,0.4197,-0.1581,0.8181,0.3984,1170.4391,159,1440,0.975006,0.974619,0.4197,0.0000,1440,0
campbell_rl_normal,oracle_gap,5459,6.8767,0.4402,-0.1634,0.8299,0.3897,1171.5806,140,1440,1.025732,1.025350,0.4402,0.0000,1440,0
campbell_rl_normal,oracle_gap,5460,6.8690,0.4299,-0.0342,0.8248,0.3949,1163.0634,145,1440,0.988338,0.987950,0.4299,0.0000,1440,0
campbell_rl_normal,oracle_gap,5461,6.9159,0.4120,-0.2845,0.8510,0.4390,1188.0609,172,1440,1.034022,1.033770,0.4120,0.0000,1440,0
campbell_rl_normal,oracle_gap,5462,6.8919,0.4211,-0.1444,0.8285,0.4074,1168.3672,161,1440,0.976111,0.975786,0.4211,0.0000,1440,0
campbell_rl_normal,oracle_gap,5463,6.9071,0.4237,-0.9235,0.8503,0.4266,1156.6707,158,1440,1.061703,1.061294,0.4237,0.0000,1440,0
campbell_rl_normal,oracle_gap,5464,6.8892,0.4285,-0.0410,0.8349,0.4064,1159.8478,158,1440,0.987235,0.986843,0.4285,0.0000,1440,0
campbell_rl_normal,oracle_gap,5465,6.8704,0.4413,-0.1098,0.8308,0.3894,1155.1290,142,1440,1.021074,1.020705,0.4413,0.0000,1440,0
campbell_rl_normal,oracle_gap,5466,6.8757,0.4175,-0.0744,0.8227,0.4052,1155.4336,150,1440,0.982819,0.982454,0.4175,0.0000,1440,0
campbell_rl_normal,oracle_gap,5467,6.9128,0.4193,-0.3213,0.8576,0.4383,1160.9840,162,1440,1.036174,1.035889,0.4193,0.0000,1440,0
campbell_rl_normal,oracle_gap,5468,6.8764,0.4145,-0.7681,0.8102,0.3957,1171.2538,160,1440,0.945339,0.944983,0.4145,0.0000,1440,0
campbell_rl_normal,oracle_gap,5469,6.8701,0.4313,-0.1492,0.8309,0.3996,1147.7950,153,1440,1.024582,1.024212,0.4313,0.0000,1440,0
campbell_rl_normal,oracle_gap,5470,6.8558,0.4320,-0.0950,0.8171,0.3852,1151.4858,155,1440,1.019590,1.019216,0.4320,0.0000,1440,0
campbell_rl_normal,oracle_gap,5471,6.9084,0.4278,-2.6252,0.8686,0.4408,1151.8843,173,1440,1.105100,1.104708,0.4278,0.0000,1440,0
campbell_rl_normal,oracle_gap,5472,6.9077,0.4095,-0.0423,0.8399,0.4304,1169.8911,176,1440,0.987033,0.986724,0.4095,0.0000,1440,0
campbell_rl_normal,oracle_gap,5473,6.8619,0.4322,-0.0916,0.8207,0.3885,1139.3738,146,1440,1.019234,1.018867,0.4322,0.0000,1440,0
campbell_rl_normal,oracle_gap,5474,6.8886,0.4123,-0.0502,0.8273,0.4150,1173.6161,155,1440,1.014226,1.013856,0.4123,0.0000,1440,0
campbell_rl_normal,oracle_gap,5475,6.9125,0.4106,-0.0432,0.8462,0.4356,1163.8285,175,1440,1.013194,1.012911,0.4106,0.0000,1440,0
campbell_rl_normal,oracle_gap,5476,6.8693,0.4195,-0.1980,0.8070,0.3875,1173.7889,142,1440,0.972054,0.971993,0.4195,0.0000,1440,0
campbell_rl_normal,oracle_gap,5477,6.8686,0.4213,-1.2039,0.8041,0.3828,1165.3942,147,1440,0.931807,0.931466,0.4213,0.0000,1440,0
campbell_rl_normal,oracle_gap,5478,6.8765,0.4337,-0.0415,0.8264,0.3927,1150.3465,154,1440,1.012927,1.012557,0.4337,0.0000,1440,0
campbell_rl_normal,oracle_gap,5479,6.8962,0.4228,-0.0963,0.8433,0.4204,1160.8013,153,1440,1.019727,1.019370,0.4228,0.0000,1440,0
campbell_rl_normal,oracle_gap,5480,6.8582,0.4270,-0.7875,0.8033,0.3763,1152.0370,137,1440,0.944663,0.944332,0.4270,0.0000,1440,0
campbell_rl_normal,oracle_gap,5481,6.8898,0.4274,-0.5859,0.8326,0.4053,1166.8441,149,1440,1.049000,1.048707,0.4274,0.0000,1440,0
campbell_rl_normal,oracle_gap,5482,6.8256,0.4348,-0.8855,0.7819,0.3472,1140.2750,129,1440,0.941370,0.941061,0.4348,0.0000,1440,0
campbell_rl_normal,oracle_gap,5483,6.8865,0.4086,-0.2144,0.8114,0.4028,1170.9883,144,1440,0.970930,0.970568,0.4086,0.0000,1440,0
campbell_rl_normal,oracle_gap,5484,6.8661,0.4373,-0.3721,0.8138,0.3764,1160.2917,145,1440,0.961791,0.961495,0.4373,0.0000,1440,0
campbell_rl_normal,oracle_gap,5485,6.8988,0.4289,-0.3329,0.8396,0.4107,1179.6282,162,1440,1.036829,1.036455,0.4289,0.0000,1440,0
campbell_rl_normal,oracle_gap,5486,6.8995,0.4283,-0.3158,0.8491,0.4208,1162.4151,171,1440,1.035857,1.035658,0.4283,0.0000,1440,0
campbell_rl_normal,oracle_gap,5487,6.8814,0.4152,-0.0008,0.8261,0.4110,1170.9050,164,1440,0.998221,0.997874,0.4152,0.0000,1440,0
campbell_rl_normal,oracle_gap,5488,6.9123,0.4144,-0.0011,0.8410,0.4266,1182.1941,170,1440,0.997909,0.997548,0.4144,0.0000,1440,0
campbell_rl_normal,oracle_gap,5489,6.8486,0.4298,-0.4845,0.7979,0.3681,1158.4806,133,1440,0.956460,0.956114,0.4298,0.0000,1440,0
campbell_rl_normal,oracle_gap,5490,6.8564,0.4366,-0.2057,0.8216,0.3850,1149.8541,157,1440,1.028890,1.028583,0.4366,0.0000,1440,0
campbell_rl_normal,oracle_gap,5491,6.8860,0.4455,-2.8931,0.8615,0.4161,1148.1854,141,1440,1.110469,1.110155,0.4455,0.0000,1440,0
campbell_rl_normal,oracle_gap,5492,6.9063,0.4246,-0.2515,0.8494,0.4248,1173.6854,163,1440,1.031974,1.031599,0.4246,0.0000,1440,0
campbell_rl_normal,oracle_gap,5493,6.8824,0.4144,-0.0776,0.8151,0.4007,1171.2814,148,1440,0.982454,0.982136,0.4144,0.0000,1440,0
campbell_rl_normal,oracle_gap,5494,6.8844,0.4264,-0.0117,0.8266,0.4002,1174.5081,162,1440,1.006858,1.006611,0.4264,0.0000,1440,0
campbell_rl_normal,oracle_gap,5495,6.8758,0.4301,-0.0330,0.8255,0.3954,1167.7967,157,1440,0.988545,0.988333,0.4301,0.0000,1440,0
campbell_rl_normal,oracle_gap,5496,6.8870,0.4240,-0.2351,0.8507,0.4267,1133.9435,164,1440,1.030905,1.030636,0.4240,0.0000,1440,0
campbell_rl_normal,oracle_gap,5497,6.9048,0.4057,-0.4975,0.8286,0.4229,1177.9866,166,1440,0.955885,0.955554,0.4057,0.0000,1440,0
campbell_rl_normal,oracle_gap,5498,6.8693,0.4244,-0.1982,0.8285,0.4041,1156.9853,167,1440,1.028356,1.028075,0.4244,0.0000,1440,0
campbell_rl_normal,oracle_gap,5499,6.8799,0.4261,-0.0905,0.8206,0.3945,1166.0674,151,1440,0.981058,0.980839,0.4261,0.0000,1440,0
campbell_rl_normal,inventory_gap,5000,6.0451,0.3971,-0.0659,0.8107,0.4137,1325.4604,232,1440,0.983827,0.983436,0.3971,0.0000,1440,0
campbell_rl_normal,inventory_gap,5001,6.0439,0.4304,-0.6403,0.8174,0.3870,1306.7996,199,1440,1.051250,1.050832,0.4304,0.0000,1440,0
campbell_rl_normal,inventory_gap,5002,6.0442,0.3952,-0.3686,0.7881,0.3928,1342.0581,225,1440,0.961971,0.961588,0.3952,0.0000,1440,0
campbell_rl_normal,inventory_gap,5003,6.0455,0.3909,-0.0431,0.8058,0.4149,1350.2585,228,1440,0.986914,0.986521,0.3909,0.0000,1440,0
campbell_rl_normal,inventory_gap,5004,6.0452,0.4059,-0.0012,0.8068,0.4009,1349.1996,228,1440,0.997765,0.997370,0.4059,0.0000,1440,0
campbell_rl_normal,inventory_gap,5005,6.0451,0.4003,-0.3187,0.8054,0.4050,1351.2732,225,1440,0.964613,0.964231,0.4003,0.0000,1440,0
campbell_rl_normal,inventory_gap,5006,6.0435,0.4182,-0.0755,0.8003,0.3821,1327.5016,210,1440,1.017455,1.017050,0.4182,0.0000,1440,0
campbell_rl_normal,inventory_gap,5007,6.0450,0.4051,-0.8147,0.8023,0.3972,1341.9206,206,1440,0.943726,0.943349,0.4051,0.0000,1440,0
campbell_rl_normal,inventory_gap,5008,6.0449,0.4237,-0.0707,0.8156,0.3919,1337.5781,217,1440,1.016892,1.016491,0.4237,0.0000,1440,0
campbell_rl_normal,inventory_gap,5009,6.0437,0.4225,-0.0182,0.8056,0.3831,1311.8274,201,1440,0.991477,0.991082,0.4225,0.0000,1440,0
campbell_rl_normal,inventory_gap,5010,6.0446,0.4170,-0.0124,0.8006,0.3836,1342.5325,205,1440,0.992961,0.992573,0.4170,0.0000,1440,0
campbell_rl_normal,inventory_gap,5011,6.0447,0.4099,-0.0916,0.8118,0.4019,1329.4784,208,1440,1.019242,1.018836,0.4099,0.0000,1440,0
campbell_rl_normal,inventory_gap,5012,6.0461,0.4071,0.0000,0.8190,0.4119,1343.7804,221,1440,1.000221,0.999829,0.4071,0.0000,1440,0
campbell_rl_normal,inventory_gap,5013,6.0433,0.4301,-0.0275,0.7993,0.3692,1320.6846,207,1440,0.989538,0.989146,0.4301,0.0000,1440,0
campbell_rl_normal,inventory_gap,5014,6.0442,0.4179,-0.0353,0.7957,0.3777,1338.6309,199,1440,0.988141,0.987750,0.4179,0.0000,1440,0
campbell_rl_normal,inventory_gap,5015,6.0436,0.4341,-0.4005,0.7885,0.3544,1338.8427,186,1440,0.960374,0.959993,0.4341,0.0000,1440,0
campbell_rl_normal,inventory_gap,5016,6.0452,0.3997,-0.1156,0.8055,0.4058,1341.4757,225,1440,0.978609,0.978220,0.3997,0.0000,1440,0
campbell_rl_normal,inventory_gap,5017,6.0458,0.4073,-0.0061,0.8166,0.4093,1344.1955,226,1440,1.004941,1.004550,0.4073,0.0000,1440,0
campbell_rl_normal,inventory_gap,5018,6.0457,0.4143,-0.0685,0.8191,0.4048,1333.6710,221,1440,0.983510,0.983117,0.4143,0.0000,1440,0
campbell_rl_normal,inventory_gap,5019,6.0441,0.4031,-1.9903,0.7762,0.3731,1353.2823,212,1440,0.912764,0.912408,0.4031,0.0000,1440,0
campbell_rl_normal,inventory_gap,5020,6.0451,0.4012,-0.0078,0.8126,0.4114,1333.1052,247,1440,1.005615,1.005222,0.4012,0.0000,1440,0
campbell_rl_normal,inventory_gap,5021,6.0453,0.4157,-0.1225,0.8270,0.4113,1315.9247,218,1440,1.022265,1.021863,0.4157,0.0000,1440,0
campbell_rl_normal,inventory_gap,5022,6.0444,0.4180,-0.0001,0.8066,0.3887,1336.7782,217,1440,1.000798,1.000399,0.4180,0.0000,1440,0
campbell_rl_normal,inventory_gap,5023,6.0459,0.3881,-0.2911,0.8090,0.4209,1359.0912,232,1440,0.966167,0.965786,0.3881,0.0000,1440,0
campbell_rl_normal,inventory_gap,5024,6.0451,0.4057,-0.0711,0.8057,0.4000,1325.1851,231,1440,0.983201,0.982816,0.4057,0.0000,1440,0
campbell_rl_normal,inventory_gap,5025,6.0461,0.4079,-0.3559,0.8203,0.4123,1357.2944,225,1440,1.038090,1.037680,0.4079,0.0000,1440,0
campbell_rl_normal,inventory_gap,5026,6.0454,0.4149,-0.6610,0.8222,0.4073,1335.6606,216,1440,1.052082,1.051666,0.4149,0.0000,1440,0
campbell_rl_normal,inventory_gap,5027,6.0440,0.4089,-0.0459,0.7990,0.3901,1320.4704,218,1440,0.986495,0.986105,0.4089,0.0000,1440,0
campbell_rl_normal,inventory_gap,5028,6.0448,0.4134,-0.0293,0.8190,0.4056,1321.1957,219,1440,1.010863,1.010465,0.4134,0.0000,1440,0
campbell_rl_normal,inventory_gap,5029,6.0447,0.4137,-0.0063,0.8129,0.3992,1333.3453,216,1440,1.005035,1.004634,0.4137,0.0000,1440,0
campbell_rl_normal,inventory_gap,5030,6.0440,0.4225,-0.0507,0.7996,0.3771,1323.9434,201,1440,1.014298,1.013893,0.4225,0.0000,1440,0
campbell_rl_normal,inventory_gap,5031,6.0431,0.4237,-0.3775,0.7847,0.3610,1333.7308,196,1440,0.961516,0.961133,0.4237,0.0000,1440,0
campbell_rl_normal,inventory_gap,5032,6.0432,0.4304,-0.0186,0.8055,0.3751,1304.9137,213,1440,1.008663,1.008260,0.4304,0.0000,1440,0
campbell_rl_normal,inventory_gap,5033,6.0455,0.4009,-0.4529,0.8268,0.4259,1339.6651,230,1440,1.043020,1.042603,0.4009,0.0000,1440,0
campbell_rl_normal,inventory_gap,5034,6.0436,0.4200,-0.3622,0.7954,0.3754,1316.5544,207,1440,0.962295,0.961912,0.4200,0.0000,1440,0
campbell_rl_normal,inventory_gap,5035,6.0437,0.4092,-0.2940,0.7858,0.3766,1328.0957,211,1440,0.965997,0.965622,0.4092,0.0000,1440,0
campbell_rl_normal,inventory_gap,5036,6.0439,0.4254,-0.0710,0.7948,0.3694,1326.0081,208,1440,0.983210,0.982822,0.4254,0.0000,1440,0
campbell_rl_normal,inventory_gap,5037,6.0464,0.4185,-1.2277,0.8443,0.4258,1345.9503,235,1440,1.071306,1.070889,0.4185,0.0000,1440,0
campbell_rl_normal,inventory_gap,5038,6.0447,0.4122,-1.0621,0.7933,0.3811,1341.4713,203,1440,0.935881,0.935509,0.4122,0.0000,1440,0
campbell_rl_normal,inventory_gap,5039,6.0449,0.4070,-0.6165,0.8047,0.3978,1324.7374,213,1440,0.950956,0.950575,0.4070,0.0000,1440,0
campbell_rl_normal,inventory_gap,5040,6.0446,0.4113,-0.1752,0.7981,0.3868,1343.3464,216,1440,0.973697,0.973318,0.4113,0.0000,1440,0
campbell_rl_normal,inventory_gap,5041,6.0449,0.4091,-0.2420,0.8222,0.4131,1338.3508,221,1440,1.031357,1.030955,0.4091,0.0000,1440,0
campbell_rl_normal,inventory_gap,5042,6.0452,0.4111,-0.0024,0.8134,0.4023,1337.2706,218,1440,0.996894,0.996501,0.4111,0.0000,1440,0
campbell_rl_normal,inventory_gap,5043,6.0460,0.3860,-0.0010,0.8134,0.4273,1349.2033,239,1440,0.997925,0.997530,0.3860,0.0000,1440,0
campbell_rl_normal,inventory_gap,5044,6.0465,0.3908,-0.3928,0.8124,0.4216,1358.2258,244,1440,0.960752,0.960376,0.3908,0.0000,1440,0
campbell_rl_normal,inventory_gap,5045,6.0457,0.4185,-3.5106,0.8527,0.4342,1316.9114,235,1440,1.122012,1.121575,0.4185,0.0000,1440,0
campbell_rl_normal,inventory_gap,5046,6.0459,0.3973,-0.0069,0.8153,0.4180,1353.7979,245,1440,0.994728,0.994332,0.3973,0.0000,1440,0
